,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
RMR,0.7163187,0.15217936,,,2.0,-0.158,,10.0,14.091,,8.0,92.8,6.172,1536883200,,0.216,0.222,263524000,0.75908995,5.286,4.013,1392976768,USD,,12271242,2.45,37.877552,187429376,600.0,,,1.0,231396000,0.53689,0.39387,Real Estate Services,,,1506729600,,,,1,86400,,,1530316800,92359000,1569801600,2,231700992,0.72898,10.0,0.11,2,6.5857644,,0.2676,0.2676,5.974,hold,3.0,0.33957002,0.58202,0.059,21.611,,Real Estate,10.0,15174500,0.012,373886,1534291200,367831,0.045700002,9.52,89.0,26.0,57.5,57.5,,,280518016,17.343,0,347156992,5.744,,
RMTI,-0.46114647,0.15217936,,,10.0,2.55637,,5.0,0.326,,5.0,4.22,3.163,1536883200,,,,-30695540,-0.5174,-6.378,3.3,195777648,USD,,46534636,0.04,,-4729180,300.0,,,-0.08245,3701891,0.096140005,0.32735002,Drug Manufacturers - Major,,,1514678400,,,,1,86400,,,1530316800,-31876590,1577750400,1,-18846248,-0.52644,6.0,-0.36,2,12.944784,,-0.5373,-0.5373,2.541,strong_buy,1.0,-0.35205,-1.04969,0.126,1.157,,Healthcare,4.0,51435200,0.169,8746476,1534291200,8721033,0.2086,57.15,11.0,11.0,11.0,11.0,,,22685108,0.438,0,59326864,-0.624,,
RNDB,0.10158312,0.15217936,,,,0.066,,,14.083,,,16.53,,1536883200,,,,,0.0,,5.137,137505776,USD,,3925615,-0.36,-45.916668,,185.0,,,0.0,,0.15734,0.3348,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,-3246000,1577750400,1,-7595000,-0.09936,,,2,1.1737556,,-0.12126,-0.12126,,hold,3.0,-0.00605,-0.04014,-0.017,4.82,,Financial Services,,5565250,0.0026,15745,1534291200,18323,0.0031,5.2,15.0,15.0,15.0,15.0,,,12266000,2.204,56821000,26770000,-0.584,,
RNET,0.09039533,0.15217936,,,1.0,2.260893,,2.0,5.71,,3.0,20.35,1.753,1536883200,52.81,,,20078000,0.09064999,20.028,1.815,402125696,USD,,11200100,-0.21,-96.90477,5129375,503.0,,,0.37616003,,0.0152,0.86587,Communication Equipment,,,1514678400,,,,1,86400,,,1530316800,-19786000,1577750400,2,21274000,-0.043909997,2.0,-12.53,2,3.563923,,-0.089329995,-0.089329995,1.552,buy,2.5,-0.025559999,-0.17688999,0.221,12.143,,Technology,4.0,19359900,0.033800002,654570,1534291200,194657,0.08140001,6.38,24.0,14.0,19.0,19.0,,,18366000,0.953,58144000,221498000,-1.089,,
RNST,-0.047387898,0.15217936,,,2.0,0.812792,,6.0,31.536,,1.0,41.21,,1536883200,,0.3,0.452,,0.0,,4.622,2276070400,USD,,47370327,3.4,12.120587,,2102.0,,,0.0,461487000,0.03266,0.70461,Banks - Regional - US,,,1514678400,1156809600,3/2,,1,86400,,,1530316800,113468000,1577750400,5,120745000,0.39630002,4.0,1.37,2,1.3067605,,0.23042,0.23042,,hold,2.8,0.01169,0.08018,0.125,9.974,,Financial Services,7.0,58745800,0.0214,1055885,1534291200,657268,0.0221,5.87,50.0,48.0,49.0,49.0,,,301891008,6.106,527238016,492436000,2.283,,
RNWK,-0.45696723,0.15217936,,,2.0,-0.053364,,6.0,1.818,,3.0,2.94,3.058,1536883200,,,,-17547000,-0.24104,-3.493,0.842,61299584,USD,,21369548,-0.38,,-10429125,456.0,,,0.72431,55554000,0.46808997,0.51459,Electronic Gaming & Multimedia,,,1514678400,1314748800,1/4,,1,86400,,,1530316800,-16193000,1577750400,1,-20134000,-0.27415,6.0,,2,1.6171618,,-0.21434,-0.21434,2.775,buy,2.0,-0.11833999,-0.21776,-0.272,1.947,,Technology,9.0,37611800,0.031600002,1187167,1534291200,1150768,0.070300005,37.14,6.5,6.5,6.5,6.5,,,42133000,1.12,0,72796000,-0.417,,
ROCK,0.46166134,0.15217936,,,2.0,2.247732,,2.0,17.604,,3.0,45.6,2.886,1536883200,37.442,0.761,0.788,127643000,0.12587,11.427,1.438,1458549632,USD,,31746341,2.33,19.570816,34546124,2022.0,,,0.24211,236544000,0.00401,1.11069,Building Materials,,,1514678400,1099267200,3/2,,1,86400,,,1530316800,76984000,1577750400,3,44547000,0.10514,2.0,1.1,2,2.5903203,,0.07592,0.07592,2.254,buy,2.3,0.06808,0.14765,0.074,31.925,,Basic Materials,3.0,31744000,0.1272,4069318,1534291200,4328187,0.1481,31.12,50.0,39.0,46.33,50.0,,,210743008,6.614,210012992,1014059008,2.378,,
ROIC,-0.03945291,0.15217936,,,2.0,0.600313,,9.0,10.521,,2.0,18.67,4.438,1536883200,116.631,-0.143,-0.117,185284992,0.64457,19.871,12.808,3681804288,USD,,110263983,0.36,51.86111,112448752,73.0,,,0.74814004,204446000,0.02306,1.04967,REIT - Retail,,,1514678400,,,,1,86400,,,1530316800,37679000,1577750400,12,131457000,0.34844002,7.0,7.11,2,1.7745461,,0.13233,0.13233,4.231,buy,2.5,0.02131,0.03238,0.086,2.593,,Real Estate,8.0,112775000,0.0867,9779870,1534291200,9510473,0.1441,13.1,23.0,18.0,19.96,20.0,,,19588000,0.174,1526846976,287456000,0.339,,
ROKU,2.1723258,0.15217936,,,2.0,,,10.0,2.016,,9.0,73.03,2.356,1536883200,,,,230000,0.00037999998,33067.95,12.542,7605627904,USD,,67298303,-0.04,-1825.75,-32671624,817.0,,,0.4357,199833000,0.00674,0.52452,Pay TV,,,1514678400,,,,1,86400,,,1530316800,-45402000,1577750400,11,-4389000,-0.0083,10.0,-29.1,2,36.225197,,-0.07487,-0.07487,2.014,buy,2.2,-0.0111,-0.40131,0.574,7.936,,Communication Services,10.0,68401000,0.0825,8747732,1534291200,7548405,0.2037,1.03,81.0,44.0,61.82,60.0,,,174167008,1.642,0,606428992,-0.594,,
ROLL,0.17790926,0.15217936,,,1.0,1.611843,,7.0,35.896,,5.0,150.36,5.789,1536883200,16.651,0.244,0.259,168440000,0.24517,21.707,5.322,3656402688,USD,,23542328,5.43,27.690609,74182496,3466.0,,,0.38402,258111000,0.030940002,0.99052,Tools & Accessories,,,1522454400,,,,1,86400,,,1530316800,92799000,1585612800,4,124315000,0.20357999,6.0,2.82,2,4.1887674,,0.13507,0.13507,2.055,buy,2.0,0.07707,0.11469,0.074,28.588,,Industrials,5.0,23960300,0.0123000005,301487,1534291200,309448,0.014099999,4.92,179.0,133.0,158.75,161.5,,,55656000,2.305,144292992,687036992,3.801,,
ROSE,-0.23973364,0.15217936,,,10.0,,,10.0,5.883,,9.0,6.1,0.43,1536883200,92.988,,17.591,52130000,0.30337,9.564,2.901,498571104,USD,,,-0.41,-14.878049,-324206624,48.0,,,0.82043,58844000,0.57673,0.28172,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,2081000,1577750400,5,95471000,-0.14299,10.0,,2,1.036886,,0.1447,0.1447,0.369,buy,1.8,-0.03683,-0.07091,4.475,27.805,,Energy,6.0,6542370,0.0156,567813,1534291200,514223,0.2801,13.66,15.0,9.5,12.1,12.0,,,12855000,1.965,242712992,171834000,-1.471,,
ROST,0.53748643,0.15217936,,,2.0,0.628114,,9.0,8.518,,4.0,99.1,1.708,1536883200,12.473,0.268,0.23,2417367040,0.16419001,14.908,2.448,36036947968,USD,,365256184,4.55,21.780218,1257892096,82700.0,,,0.3243,4624494000,0.02078,0.91285,Apparel Stores,,,1517616000,1434067200,2/1,,1,86400,,,1533340800,1532851968,1580688000,23,1897502976,0.14214,7.0,1.99,2,11.634187,,0.10411,0.10411,0.763,buy,2.2,0.22790001,0.50887,0.089,39.26,,Consumer Cyclical,5.0,373366016,0.0216,8063555,1534291200,5146608,0.0217,2.55,112.0,89.0,99.87,100.0,,,1386935040,3.715,397206016,14723245056,4.061,,
RP,0.6093942,0.15217936,,,1.0,0.894585,,6.0,12.21,,6.0,65.9,0.964,1536883200,57.575,0.145,0.365,130199000,0.16815001,43.867,7.376,5711490560,USD,,68839779,1.75,37.657143,138268000,6000.0,,,0.60575,397516000,0.05404,0.0,Software - Application,,,1514678400,,,,1,86400,,,1530316800,5349000,1577750400,6,143895008,0.07012,6.0,1.85,2,5.3972154,,0.00691,0.00691,0.756,buy,1.9,0.02091,0.00695,0.341,9.478,,Technology,7.0,90506600,0.034,3186367,1534291200,3232552,0.0497,6.15,80.0,64.0,69.33,68.0,,,373174016,4.384,598422976,774291008,0.057,,
RPD,1.0860033,0.15217936,,,1.0,1.029598,,9.0,1.492,,9.0,36.92,1.026,1536883200,,,,-47147000,-0.21313,-33.336,7.105,1571671296,USD,,40646688,-0.01,-3692.0,3713500,1204.0,,,0.70365,144030000,0.0,0.0,Software - Application,,,1514678400,,,,1,86400,,,1530316800,-53982000,1577750400,14,12128000,-0.25577998,9.0,140.04,2,24.745308,,-0.24403,-0.24403,0.905,buy,2.1,-0.12504,-1.03642,0.232,4.957,,Technology,8.0,46739000,0.0419,1963653,1534291200,1784717,0.055,3.76,42.0,28.0,37.64,39.0,,,114714000,2.46,0,221208000,-1.21,,
RRGB,-0.4157387,0.15217936,,,2.0,-0.463702,,1.0,30.133,,3.0,40.15,0.547,1536883200,59.002,,,131583000,0.09536,5.462,0.521,718746880,USD,,12866042,2.2,18.25,47179124,29349.0,,,0.20569,294080000,0.013300001,1.31968,Restaurants,,,1514678400,,,,1,86400,,,1531612800,14027000,1577750400,8,128902000,0.026619999,1.0,2.12,2,1.3324263,,0.01016,0.01016,0.236,buy,2.3,0.026010001,0.03671,-0.006,106.535,,Consumer Cyclical,2.0,12996500,0.2496,3244253,1534291200,3637155,0.3506,9.5,54.0,40.0,47.13,47.0,,,21896000,1.685,231179008,1379896064,1.07,,
RRR,0.17229438,0.15217936,,,2.0,1.434,,10.0,7.32,,7.0,26.65,0.674,1536883200,327.468,,,497542016,0.3077,9.424,2.9,4688726016,USD,,68826309,1.51,17.649006,40161752,13540.0,,,0.58722,949747000,0.00648,1.03937,Resorts & Casinos,,,1514678400,,,,1,86400,,,1530316800,174900992,1577750400,10,377096992,0.19928,10.0,0.3,2,3.6407104,,0.10817,0.10817,0.486,buy,2.3,0.05526,0.36136,0.015,23.562,,Consumer Cyclical,10.0,69234800,0.0514,5991618,1534291200,4711425,0.098500006,6.73,43.0,34.0,38.0,38.5,,,108708000,1.57,2610652928,1616962048,1.6,,
RSLS,-0.9983762,0.15217936,,,,1.404101,,,10.834,,,0.044,0.613,1536883200,,,,-35556012,0.0,0.008,-0.104,-285869,USD,,33486556,-4.01,-0.010972568,-15332889,83.0,,,0.16003999,350768,0.02219,0.07674,Medical Devices,,,1514678400,1528070400,1/15,,1,86400,,,1530316800,-69937056,1577750400,1,-30325344,-13.60729,,,3,0.0040612887,,0.0,0.0,0.265,hold,3.0,-0.50414,-1.71419,6.021,1.671,,Healthcare,,73123000,0.0372,2288097,1534291200,213691,0.0417,0.32,32.0,32.0,32.0,32.0,,,1863217,0.056,0,2757421,-42.378,,
RSYS,0.15602839,0.15217936,,,,2.037725,,,-0.135,,,1.63,0.974,1536883200,,,,-24579000,-0.22011,-3.439,0.757,84522912,USD,,35868222,0.04,40.75,5039625,647.0,,,0.23612,28477000,0.02459,0.34979,Computer Systems,,,1514678400,943920000,3/2,,1,86400,,,1530316800,-46121000,1577750400,2,-16674000,-0.26032,,-1.36,2,,,-0.41301998,-0.41301998,0.769,hold,3.0,-0.19204001,-2.63677,-0.304,2.842,,Technology,,39609800,0.0086,342696,1534291200,482350,0.0088,1.11,1.72,1.7,1.71,1.71,,,5599000,0.141,25558000,111668000,-1.176,,
RTIX,0.0,0.15217936,,,2.0,0.855205,,1.0,2.832,,10.0,4.5,3.862,1536883200,22.069,,,29475000,0.106000006,13.163,1.395,387980992,USD,,49031266,0.16,28.125,18681500,942.0,,,0.50899,,0.04741,0.77565,Medical Devices,,,1514678400,,,,1,86400,,,1530316800,-428000,1577750400,2,1220000,0.05506,9.0,3.37,2,1.588983,,0.012259999,0.012259999,1.44,buy,2.3,0.026800001,0.01456,-0.02,4.483,,Healthcare,10.0,63377800,0.0150999995,957671,1534291200,970875,0.0162,7.92,8.0,7.0,7.5,7.5,,,14246000,0.229,53416000,278079008,-0.009,,
RTRX,0.117109895,0.15217936,,,1.0,1.340994,,3.0,7.134,,4.0,28.73,2.695,1536883200,15.765,,,-22436000,-0.13825,-41.981,5.804,941876800,USD,,26495274,-1.75,-16.417143,-24517000,173.0,,,0.96987,151332000,0.01112,1.02749,Drug Manufacturers - Major,,,1514678400,,,,1,86400,,,1530316800,-76119000,1577750400,4,-12150000,-0.24941999,2.0,-0.75,2,4.0271935,,-0.46904,-0.46904,2.59,strong_buy,1.4,-0.050679997,-0.26076,0.065,4.128,,Healthcare,2.0,40859200,0.1069,4368800,1534291200,3618366,0.1333,9.13,43.0,35.0,38.0,37.0,,,255686000,6.325,45401000,162286000,-1.936,,
RTTR,4.371901,0.15217936,,,,0.678442,,,2.001,,,1.86,8.791,1536883200,,,,-9891097,0.0,0.213,,-2105468,USD,,3697637,-1.61,-1.1552795,-6511170,9.0,,,0.0,-250372,0.13627,0.23562,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-12935961,1577750400,3,-10139180,0.0,,,2,0.92953527,,0.0,0.0,8.509,buy,2.0,-0.54693,-1.0961599,,,,Healthcare,,5534640,0.0436,241548,1534291200,280745,0.0825,3.23,15.0,10.25,12.42,12.0,,,16254455,2.937,0,,-3.172,,
RUN,1.1826401,0.15217936,,,1.0,-0.851563,,8.0,8.674,,10.0,12.44,1.501,1536883200,128.863,-0.647,-0.596,-36725000,-0.06032,-91.362,5.511,3355252224,USD,,75134463,0.88,14.136363,-904307904,3260.0,,,0.19358,,0.2732,0.0,Solar,,,1514678400,,,,1,86400,,,1530316800,131738000,1577750400,9,-123021000,-0.30304,10.0,3.53,2,1.4341711,,0.21636999,0.21636999,1.051,buy,2.0,-0.02961,-0.23265,0.306,5.669,,Technology,8.0,110909000,0.0996,11042587,1534291200,10453685,0.1437,5.99,23.0,12.0,16.78,17.0,,,215706000,1.945,1772193024,608868992,1.181,,
RUSHA,-0.1504463,0.15217936,,,2.0,1.516072,,6.0,27.128,,4.0,39.31,1.152,1536883200,144.627,0.333,0.336,340792000,0.06741,8.637,0.582,2943397632,USD,,38273075,3.58,10.980448,-189280992,6825.0,,,0.17869,829936000,0.011770001,1.0013,Auto & Truck Dealerships,,,1514678400,1192060800,3/2,,1,86400,,,1530316800,186079008,1577750400,8,211998000,0.03598,4.0,0.96,2,1.4490564,,0.03681,0.03681,0.266,buy,1.8,0.03983,0.19037001,0.121,127.45,,Consumer Cyclical,4.0,30695900,0.0091,356533,1534291200,297807,0.0134000005,2.11,63.0,46.0,55.13,54.5,,,148316000,3.792,1533163008,5055174144,4.522,,
RUTH,0.49168646,0.15217936,,,2.0,0.004236,,7.0,2.963,,6.0,31.55,0.366,1536883200,56.955,0.28,0.226,69308000,0.15917,13.867,2.207,961080384,USD,,27437733,1.47,21.462584,32857624,4915.0,,,0.27241,113018000,0.07758,0.8719,Restaurants,,,1514678400,,,,1,86400,,,1530403200,34553000,1577750400,3,66042000,0.12027001,5.0,1.56,2,10.647991,,0.079229996,0.079229996,0.203,hold,2.8,0.15221,0.39637002,0.096,14.555,,Consumer Cyclical,3.0,29727700,0.044899996,1378408,1534291200,1583578,0.056199998,5.27,33.0,30.0,31.33,31.0,,,3045000,0.102,50000000,435430016,1.134,,
RVLT,-0.54878044,0.15217936,,,,-0.79646,,,3.383,,,2.84,2.38,1536883200,82.642,,,1952000,0.01314,65.497,0.861,127849352,USD,,11479892,0.02,142.0,15716750,270.0,,,0.36668,55018000,0.43834,0.38472,Electronic Components,,,1514678400,1457654400,1/10,,1,86400,,,1530316800,-52613000,1577750400,2,-9776000,-0.031570002,,,2,0.83949155,,-0.35417998,-0.35417998,1.281,buy,2.0,-0.01523,-0.53237,-0.16,6.903,,Technology,,22477900,0.0935,2200083,1534291200,2148761,0.18030001,11.97,8.0,5.0,6.5,6.5,,,457000,0.02,62671000,148550000,-2.449,,
RVNC,-0.13074201,0.15217936,,,1.0,2.494138,,8.0,5.684,,9.0,24.85,8.575,1536883200,,,,-132598000,0.0,-4.993,667.349,662009856,USD,,32646077,-3.94,-6.3071065,-61404124,137.0,,,1.0,262000,0.01342,0.96492,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-135676000,1577750400,7,-97561000,-135.23286,8.0,-0.55,2,4.371921,,0.0,0.0,8.252,buy,2.0,-0.37582,-0.73484004,8.147,0.03,,Healthcare,8.0,36937900,0.072,2659042,1534291200,2853459,0.0825,12.04,60.0,42.0,51.86,50.0,,,233734000,6.328,0,992000,-4.057,,
RVSB,0.004645705,0.15217936,,,2.0,0.687481,,7.0,5.309,,4.0,8.84,,1536883200,,0.669,0.674,,0.0,,3.419,188689568,USD,,19720287,0.77,11.48052,,258.0,,,0.0,53615000,0.06519,0.61944,Savings & Cooperative Banks,,,1522454400,1156464000,2/1,,1,86400,,,1530316800,12030000,1585612800,1,16931000,0.36894,7.0,1.02,2,1.665097,,0.218,0.218,,buy,2.0,0.010620001,0.10293,0.119,2.447,,Financial Services,9.0,22576700,0.0029,66363,1534291200,83005,0.0032,1.83,10.0,10.0,10.0,10.0,,,38239000,1.694,28931000,55183000,0.53,,
RWLK,-0.40466666,0.15217936,,,,0.005679,,,-0.036,,,0.89,1.373,1535673600,,,,-21574000,0.0,-1.667,5.451,35954632,USD,,29845335,-0.52,-1.7115386,-10819875,65.0,,,0.41842997,3101000,0.16,0.081,Medical Devices,,,1514678400,,,,1,86400,,,1530316800,-24132000,1577750400,2,-20370000,-3.3487,,,2,,,0.0,0.0,0.989,strong_buy,1.0,-0.66778,-22.56381,-0.118,0.24,,Healthcare,,35519600,0.0615,2184780,1532995200,1661933,0.076799996,3.63,1.75,1.25,1.5,1.5,,,9094000,0.256,13081000,6596000,-0.877,,
RXII,-0.62954545,0.15217936,,,,1.720202,,,0.75,,,1.17,2.111,1536883200,,,,-8521000,0.0,-0.029,2.531,242928,USD,,3300359,-1.23,-0.95121944,-4967750,15.0,,,0.0,-5355000,0.09559,0.27161,Biotechnology,,,1514678400,1515369600,1/10,,1,86400,,,1530316800,-8618000,1577750400,1,-8165000,-89.63542,,,2,1.56,,0.0,0.0,1.926,buy,2.0,-0.74582,-1.87165,,0.034,,Healthcare,,4376320,0.1441,633880,1534291200,600714,0.1495,9.12,3.0,3.0,3.0,3.0,,,5315000,1.214,0,96000,-3.04,,
RYAAY,-0.08743787,0.15217936,,,9.0,0.491778,,10.0,24.355,,8.0,96.04,1.121,1536883200,80.722,-0.186,-0.221,2541731584,0.29808,8.826,2.631,22434056192,EUR,,219664959,7.15,13.432168,271001152,14000.0,,,0.35471,2638700000,1.0000001e-05,0.57764,Airlines,,,1522454400,1445990400,975/1000,,1,86400,,,1530316800,1587038592,1585612800,1,2651238656,0.21895,10.0,0.65,2,3.9433382,,0.18611999,0.18611999,0.965,hold,3.0,0.080740005,0.29955,0.088,36.135,,Industrials,10.0,1154599936,0.0114,2596450,1534291200,3235182,,4.61,110.0,110.0,110.0,110.0,,,4195756032,18.17,4540004352,8527114240,6.665,,
RYTM,Infinity,0.15217936,,,2.0,,,8.0,8.32,,9.0,29.17,40.123,1536883200,,,,-51054000,0.0,-14.249,,727447552,USD,,16054112,-2.59,-11.262548,-27999876,43.0,,,0.0,,0.09571999,0.89822996,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-52919000,1577750400,5,-40433000,0.0,8.0,-0.69,2,3.5060098,,0.0,0.0,39.679,buy,2.0,-0.20538999,-0.34324002,,,,Healthcare,8.0,34175100,0.0274,937240,1534291200,893993,0.0787,7.54,42.0,35.0,38.2,38.0,,,287553984,8.414,0,,-2.407,,
SABR,0.44873214,0.15217936,,,1.0,0.823014,,7.0,3.186,,9.0,26.08,1.092,1536883200,389.733,,,727064000,0.19361,13.898,2.691,10104650752,USD,,257902471,1.63,16.0,341996992,9000.0,,,0.28681,1097231000,0.02189,1.04762,Information Technology Services,,,1514678400,,,,1,86400,,,1530316800,353884992,1577750400,10,736864000,0.15053001,7.0,2.22,2,8.185813,,0.094060004,0.094060004,0.933,buy,2.0,0.06159,0.46889,0.093,13.628,,Technology,4.0,275148992,0.0249,6854203,1534291200,6062406,0.0291,3.73,31.0,20.0,27.4,28.0,,,374116000,1.36,3435597056,3755213056,1.28,,
SAFM,-0.37290525,0.15217936,,,2.0,-0.26856,,6.0,66.775,,5.0,103.37,4.086,1536883200,,-0.902,-0.901,305177984,0.09089,6.549,0.595,1998480512,USD,,18329743,3.28,31.515245,-59471000,14669.0,,,0.12636,641542000,0.11835,1.02011,Packaged Foods,,,1509408000,1077840000,3/2,,1,86400,,,1532995200,174908000,1572480000,8,202727008,0.05847,4.0,-1.66,2,1.5480344,,0.05286,0.05286,2.358,hold,3.2,0.07,0.12164,-0.085,149.363,,Consumer Defensive,4.0,22838000,0.18129998,4140714,1534291200,4201717,0.2319,7.13,130.0,77.0,99.75,98.0,,,288284000,12.623,0,3357797120,7.774,,
SAFT,0.13065648,0.15217936,,,2.0,0.430825,,7.0,45.56,,2.0,89.6,0.352,1536883200,,0.259,0.271,89466000,0.106029995,15.075,1.598,1348679168,USD,,14547038,4.85,18.474226,81614752,623.0,,,0.09989,86790000,0.05862,0.83572996,Insurance - Property & Casualty,,,1514678400,,,,1,86400,,,1530316800,64807000,1577750400,1,89091000,0.09989,6.0,1.23,2,1.9666373,,0.07728,0.07728,0.236,hold,3.0,0.028900001,0.0938,-0.001,56.085,,Financial Services,7.0,15286800,0.0114,174907,1534291200,155455,0.0159,5.53,70.0,70.0,70.0,70.0,,,18722000,1.225,0,843782976,4.271,,
SAGE,1.1814878,0.15217936,,,2.0,3.606392,,8.0,23.126,,6.0,141.25,23.451,1536883200,,,,-244323008,-2.7147,-22.264,60.44,5439634944,USD,,45032446,-9.73,-14.516958,-100193376,257.0,,,0.80944,,0.03596,1.04449,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-234716992,1577750400,14,-183696992,-2.72319,8.0,-0.67,2,6.1078444,,-2.60797,-2.60797,23.181,buy,1.6,-0.21531,-0.35083,,2.134,,Healthcare,8.0,46664300,0.0715,3335000,1534291200,3441280,0.1021,12.62,255.0,203.0,220.64,220.5,,,1092433024,23.41,0,90000000,-5.575,,
SAIA,0.21815288,0.15217936,,,1.0,0.198744,,5.0,25.061,,1.0,76.45,1.132,1536883200,24.22,0.691,0.723,209503008,0.13851,10.224,1.416,2141854976,USD,,25284549,4.57,16.728664,-6864875,9800.0,,,0.19432,262148000,0.00816,1.0431501,Trucking,,,1514678400,1371168000,3/2,,1,86400,,,1530316800,113596000,1577750400,10,190647008,0.07696,2.0,0.64,2,3.0505564,,0.075100005,0.075100005,0.982,hold,2.6,0.07181,0.19670999,0.177,58.979,,Industrials,5.0,25454400,0.045700002,1175356,1534291200,933546,0.0531,7.28,95.0,57.0,79.1,81.0,,,1189000,0.047,155000000,1512552960,4.314,,
SAL,Infinity,0.15217936,,,,0.22449,,,35.909,,,42.0,,1536883200,,0.014,0.009,,0.0,,3.475,135512800,USD,,2416087,3.23,13.003096,,,,,0.0,38476000,0.12958,0.094160005,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,6613000,1577750400,1,11831000,0.31575,,,2,1.1696233,,0.17139,0.17139,,strong_buy,1.0,0.0064499998,0.0683,0.042,14.138,,Financial Services,,2804880,0.0002,423,1534291200,217,0.0002,0.42,48.5,48.5,48.5,48.5,,,77473000,28.05,94496000,38999000,2.38,,
SALM,-0.46969694,0.15217936,,,,1.568001,,,8.661,,,3.4,1.066,1536883200,111.267,,,40396000,0.15377,8.74,1.344,353070208,USD,,12179424,0.32,10.625001,8908250,1186.0,,,0.22211,59392000,0.46265,0.37277,Broadcasting - Radio,,,1514678400,,,,1,86400,,,1530316800,20973000,1577750400,2,20822000,0.09748,,3.93,2,0.39256436,,0.07983,0.07983,0.738,buy,2.0,0.02802,0.09503,0.002,10.041,,Consumer Cyclical,,20627900,0.01,261877,1534291200,105686,0.023599999,3.35,6.0,6.0,6.0,6.0,,,9000,0.0,252280000,262711008,0.802,,
SAMG,-0.109717846,0.15217936,,,2.0,0.781546,,7.0,6.285,,8.0,13.85,3.244,1536883200,,0.221,0.258,23864000,0.248,4.072,1.01,97170280,USD,,6298449,1.37,10.109489,18448000,119.0,,,0.40980998,37215000,0.21221,0.80063003,Asset Management,,,1514678400,,,,1,86400,,,1530316800,6360000,1577750400,1,27966000,0.22007999,8.0,0.73,2,2.2036595,,0.06609,0.06609,3.128,buy,2.0,0.12582,0.19328,0.113,11.759,,Financial Services,8.0,8305680,0.0029,38422,1534291200,45306,0.0057,3.21,19.5,19.5,19.5,19.5,,,44582000,5.368,0,96224000,0.773,,
SANM,-0.28756475,0.15217936,,,1.0,-0.083779,,5.0,21.73,,10.0,27.6,1.261,1536883200,42.38,0.0,-0.067,293395008,0.04198,7.123,0.299,2089985664,USD,,66442508,2.76,10.0,-19128500,35500.0,,,0.06676,519911000,0.023239998,0.96158,Electronic Components,,,1506729600,1250467200,1/6,,1,86400,,,1530316800,-70467000,1569801600,5,145172000,0.02476,5.0,-8.37,2,1.2701335,,-0.01008,-0.01008,0.704,buy,2.3,0.028080001,-0.04382,0.06,97.958,,Technology,1.0,67960800,0.015,1016377,1534291200,1176221,0.0168,4.86,40.0,31.0,35.6,35.0,,,404776992,5.956,625841984,6988797952,-0.988,,
SANW,-0.1720779,0.15217936,,,,0.575252,,,3.358,,,2.45,1.884,1536883200,56.41,,,294939,0.0046,383.705,1.766,113169456,USD,,10984686,-0.28,-8.75,-24241208,79.0,,,0.23021,14753458,0.04605,0.69879997,Farm Products,,,1530316800,,,,1,86400,,,1530316800,-4725090,1593475200,3,-22200240,-0.048010003,,-0.73,2,0.72960097,,-0.07373,-0.07373,0.429,buy,2.3,-0.01509,-0.0661,-0.447,2.851,,Consumer Defensive,,25956300,0.013099999,340140,1534291200,363399,0.030199999,11.62,6.0,4.0,4.67,4.0,,,4320894,0.166,46110656,64085512,-0.21,,
