,payoutChange,divGrowth,payoutAvg,debtEquityAvg,netMarginAvg,roicAvg
GSM,-1.0741667517155784,0.5477521079506797,-0.32944940089772645,1.241110446351451,-0.08266195499627536,2.3610182971593403
GVA,-0.2272346691328814,0.006000974457336161,0.3324626544080637,0.9157207552844633,0.023779307597224658,0.2279289608117261
HBAN,0.05987118453514243,0.29404898111053884,0.36765551035735017,9.879837150627312,0.24754620179830492,0.06277008678005046
HBCP,0.9296826084554705,1.3595502859154955,0.2002805482953803,7.692498437916478,0.2184166531319748,0.11762150639001212
HBM,1.9708501383764545,-0.010655102248471993,-0.029913359960023506,1.4006233229036849,-0.0949810883894886,12.988222274918979
HBMD,3.700526411004536,0.15873015873015872,0.07081789278976014,9.764715125533112,0.09029041574830417,0.14040003448573152
HFC,-1.9578493095045832,-0.22144383934173975,-0.09080768100783627,0.7555517653892534,0.02923348320078555,8.622000651316839
HFWA,-0.062008567629113165,0.28166928241142875,0.35311366215635737,6.984670524597953,0.238601016536474,0.06151919553533356
HIG,-0.2587894828125678,0.066162495011772,0.15057618250146743,13.307645953413894,-0.007918870727112911,0.02398724956766168
HIMX,1.1756129662260617,0.13262358117769515,1.3178910081102433,0.7558701060476571,0.046882215402333144,1.2136150230221687
HL,-2.510779593222798,0.033778927804388514,-0.0594418050145046,0.6186502183535417,-0.043035392477205586,2.6908998448285946
HMN,0.1857016771651644,0.06288589974761927,0.49192944917080234,7.063081859493797,0.10177411596621545,0.01909443605417132
HNI,-0.04236871946097254,0.037930835886129964,0.5193256841283637,1.6705566469774744,0.04195306629694653,12.818722447030517
HNRG,-0.16544097851712777,0.006529442326262291,0.25654775476473074,1.3803096434562843,0.07582553315880523,2.036129210028607
HOLI,-0.025943815553521172,-0.13177453027139874,0.11411416850385488,0.4587431707475947,0.1918085534154159,0.9809521620565568
HON,0.7771837725835523,0.11969183696077483,0.6801902894936486,1.9626985245230164,0.0955914178100863,2.472346993331113
HOPE,0.16132524409801907,0.3550448746249046,0.40696506020591733,6.682220564011942,0.280586934021303,0.1409912675775009
HP,-2.6982522189065037,0.050792721478397786,-2.3183252245251325,0.501390599406682,0.00898183744581738,1.2949677894030285
HPQ,0.14802846352215346,-0.07196623826623831,0.32405107001371075,-5.425281144122246,0.06291962162646093,3.314876033057851
HQY,0.0,0.0,0.0,0.07067996133031892,0.16175070328227123,1.3111823241693372
HTH,1.364800392018405,1.0859861321223787,0.07703997924047595,5.875984453948689,0.10304359929755469,0.19110934988357964
HTHT,-0.3676906108435674,0.0,0.4433326344480295,1.262891945554683,0.11669697004921427,0.6494270773610324
HTLF,-0.02677310722703463,0.15359410072908508,0.1493278384329134,10.38195755322331,0.19138107344263608,0.05352807590310651
HUBB,0.21083600388650114,0.09153930102558998,0.5406365857230966,1.1045001241479133,0.07721376730724082,7.768611368274269
HUM,0.11641358081810571,0.09066920684973508,0.170979711641815,1.5078300551152717,0.026774916632267193,0.24361683984861093
HVT,0.04001200380881753,0.16689602020560823,0.3874684641155513,0.5808765790804497,0.03157297582159888,0.0
HWC,0.07787971929057419,-0.02401526630569384,0.5492852113835678,8.25093329783036,0.19051109756265547,0.04630145750593352
IAC,3.038291824346424,0.16291684645256743,0.9474688629971876,1.4024100930985801,0.03867650813827133,1.9940757945188603
IBCP,0.24663946908469248,0.29781695611160774,0.3505560075779343,9.120151663674212,0.17180233173593715,0.05864878667001725
IBKC,0.17048156301038575,0.2391155945073402,0.427604057100514,6.826463538360753,0.184500531175271,0.0862292311716868
IBKR,-0.06827485180541733,0.06795986622073576,0.39604964792934716,50.21509186146881,0.047250999566020635,0.028774847206096115
IBM,0.4669166232581366,0.08968592060895886,0.590351453776523,6.094585638587975,0.12753620547940514,7.550014705498692
IBTX,-0.05270416385005977,0.28433074209233444,0.13372729206655465,6.847770818167516,0.25777591091066493,0.20763183028381485
ICE,-0.12741294903501751,0.16882904637604246,0.2455914602504908,4.032543872190568,0.41361125573482554,5.322885955507907
ICL,-1.5070846316216946,-0.021460381987467175,0.0016529762656852427,2.0857886229101514,0.04620235458504105,1.873289160024031
IDRA,0.0,0.0,0.0,0.09973143740784114,-90.17427699747145,-0.806425517161678
IMOS,0.9445553954472544,0.3803750004442555,0.7035525289060928,0.7771085879888782,0.10990655118363866,6.140953072754812
INBK,-0.19695488636767114,0.1686717739257393,0.11057453644092452,11.188694703622067,0.24291357992995852,0.05187568936339615
INDB,0.018221096637542622,0.15068755207930806,0.39526162527642195,7.941387462256639,0.24504682461131502,0.13222444566556704
INFY,0.057791421815787815,0.1313485970396531,0.4877762948417938,0.2197122782322942,0.21762567514448494,5.405170684467195
INGR,-0.029586272281240483,0.09908679500168864,0.30735785348331346,1.228797883735086,0.08184578120350892,72.997150997151
INTC,0.12075285585912139,0.048060235898194525,0.46821374750090466,0.7192965559865839,0.1776633260389587,1.0208549041001582
INTU,-0.17912604164209134,0.12890410299727675,0.34148328835063785,1.9549096163740447,0.19972537691710412,4.430536598420982
INVA,3.629247333210372,-0.3879511931499886,-1.5456503661930885,-2.2596846305815292,0.23851643259192956,0.0
IP,-0.26453834960272504,0.07467497855533578,0.6332644221999988,5.889608320198612,0.06344870509282934,1.809127282775809
ITT,0.39681579921886706,0.03719678203144953,0.2537720443272881,1.5240446246835264,0.08760163141535153,4.435460992907801
ITUB,0.15234089398463024,0.1856613211373256,0.34547897950989975,9.946313516173939,0.2875716100805621,0.09112163102509818
IVZ,0.006101821978924134,0.03641397761756515,0.4756016185902379,2.338989466950114,0.19595180523547076,0.41963688583356373
JCOM,0.0855650559545769,0.12018391988225319,0.46633874184136365,1.2210128366408224,0.161495844110169,1.2601726731471767
JCS,-0.6699787897901456,-0.2842120722643923,-0.4254761150820541,0.19592705699619828,-0.10497471409931453,-0.8057154670390733
JE,-2.6965052392965596,0.016972263951862576,0.4993289751937828,2.3365024973415696,0.09166112905612768,5.179668069638416
JHG,0.7204393854191579,0.11851003813449412,0.8570325659741718,0.5262934330427861,0.243482226205216,3.3067880707310637
JJSF,0.10820771306158179,0.14080996847864924,0.379280754665469,0.24766722181962506,0.07381368746524503,0.8147176398278855
JMP,-43.3564913778821,0.24213102649629448,-15.527766328179796,9.08846619789396,-0.03871260594387946,0.004492594366717432
JNJ,4.09850814575464,0.0481007537065045,2.6436187867139895,1.1650311721771138,0.15565813724234057,5.872176300374579
JNPR,-0.33552612753593763,0.2597863828574221,0.3317086756569781,0.9761615000861289,0.10337794323135983,0.47008302122594176
JPM,0.032982836083589984,0.10145709962536531,0.3324047600321354,9.741513181828026,0.2695859792404232,0.04365401272933752
JRVR,-0.37469793125543827,-0.15070761781642777,0.3459765599432826,2.4571132624069896,0.09542307732243076,0.0655160527752607
KDP,0.15547768428584333,-0.13082021641840394,0.32980644892819533,1.1144427188674928,0.08240625049058022,0.0
KEY,0.14018007919509146,0.26667248961186574,0.3617898750287873,8.587328688495488,0.20263643103627368,0.05502493082175724
KMPR,1.1571891163819765,-0.014834447245989665,1.3059768990999465,3.0498087127706626,0.02922203233786105,0.030392390014381293
KNSL,0.3195889399650142,0.46765220155778103,0.12555010833686686,2.510943868244532,0.1981498053427704,0.10099639391993398
KO,1.563780545713214,0.057175449316288963,2.2569770757447567,3.109278726021305,0.11903896325724418,0.3023201225131705
L,0.028782304893750593,-0.03976608187134504,0.18225305385997714,2.9416963355640307,0.051344300961152244,0.039922156560222855
LB,0.2228833253519984,0.2138468366886649,0.586857678360203,-19.270474490876833,0.09100222330311909,20.104908630118715
LCNB,-0.06293316546228218,0.026200719156261282,0.48978986701869226,7.967881221388837,0.2472339583912746,0.04483870089969301
LECO,0.28850244480452736,0.08330390910589928,0.49864405776816495,1.4085589137667007,0.07726731446554513,0.0
LEJU,0.8828396950825681,0.0,0.7606270677665148,0.530283680150372,-0.13332123389858327,-25.07322546019172
LFUS,0.09240668413834434,0.14481079011383402,0.27783683973392886,0.715832223813611,0.0966512116436304,13.258945932611113
LLY,-4.908092221928029,0.014218105870084985,-3.022858504946448,2.0262003470150596,0.08024764520854522,0.6855552079416226
LM,-4.478453244291281,0.13173751312260462,-0.8714065666434894,0.8583129774029254,0.053363681818088794,4.335315502112277
LMNR,0.13622916527394405,0.10585955111486263,0.4803730534494439,1.2811082025714533,0.06568265250890258,0.2654877001875994
LMNX,0.3990239707494685,0.0,0.35290162519696716,0.10965645987217752,0.10069502383933343,1.8270161881938671
LOB,-0.2745059630659278,0.12714762523508352,0.12291841891178991,5.4890402566829986,0.2958477392459044,0.38846757125721326
LOW,0.07630933552758228,0.16152552263574185,0.37065776307615717,4.147262288983505,0.04696818676904957,40.50840597600252
LPL,-0.16516145025127427,0.0,0.16055176894826617,0.892557435936174,0.04437779146534158,1.428125605475109
LPLA,-0.1036949341888161,-0.0182732348520865,0.4699101877682885,4.919980450671052,0.047556179072788675,2.451221388060516
LSTR,-0.1714709086066485,-0.10626477711535161,0.09432188766384093,1.0738086997167857,0.04544120672692956,2.592493097530035
LTM,-1.5121382350935073,0.0,0.11300283839739844,4.150885982993229,0.00044751991213500507,1.089096993048451
LUV,-0.11091729937145534,0.25417719878151535,0.08667215875363227,1.6875318530587862,0.12854089934957544,2.6918367346938776
LXFR,0.54111604111935,0.07716049382716046,0.8115450428732144,1.6023495691671419,0.03794436242680626,4.195652173913044
LYB,-0.036964088531056816,0.002895976104919984,0.32289730459795357,2.423601876435695,0.13655555956290713,1.724928774928775
LZB,0.09953981704886639,0.1513723411670315,0.24715382979826597,0.45631422264232296,0.053177947138185945,2.4787725183626357
MA,0.1959339048953832,0.22946841804607954,0.2125784393622542,2.2897908121808794,0.3612876719287265,3.70763892821951
MAS,0.4198793446223516,0.03353619759869756,0.2858827694132504,-49.21438395890297,0.06205767195197249,5.8524046802378065
MAXR,-0.12383138157089535,0.021419620929947498,0.4114583016121452,2.177957697644166,0.06560431945293382,5.473055019044683
MBIN,0.018426853541362365,0.3757482382038507,0.16067158053742167,13.295322908387114,0.43741960123012685,0.17212958562369526
MBT,-0.011989991464778934,0.01242456587556077,1.0130432954299253,3.153061230876762,0.11792864102765525,1.1113671375809702
MBTF,0.1946926233991151,0.18987325166634395,0.3198207403975233,8.628562460121993,0.21955834138751973,0.038394219816601356
MCBC,0.1587794025043244,0.32467807287552763,0.3056248678069497,10.013065078742486,0.22060244536761808,0.08982888410805394
MCHP,0.3266515856868252,0.05656003180562615,1.3785988339298676,1.4808274638029113,0.08719565631317548,0.9844606313212805
MCO,1.4552349285858415,0.1003713272164396,0.6792303289356812,-30.233872633708856,0.19403806740171467,4.455365543195528
MCY,0.3124599150356893,0.0058456070733604966,1.5537598739554364,1.7236105200715626,0.029944289303769005,0.030268446194302717
MDC,-0.20988973612824083,0.020902962854105384,0.5280938602090474,0.9380583965379045,0.04461509526482348,1.3636745111477178
MDT,0.1824699358029713,0.25343771667407267,0.6659763810765023,0.9000832784246425,0.12063762880006039,0.7041448495639893
MELI,3.0497586711359683,-0.0032133730631236737,0.7667062631314584,2.7603439607883935,0.11121897660570701,0.49018897324176197
MET,1.6874996831128577,0.04018011412386183,0.982211178316093,11.82814187200343,0.05536981965767101,0.016272648692436248
MFSF,0.24334171975559685,0.29572510702324845,0.33595197274103433,9.81736211584251,0.20167244993591138,0.06978814704725403
MHLD,0.24139506036971695,0.12956917738881316,0.5321965008573148,5.582854886489635,0.0027152176182073337,0.0
MITT,3.0490421081854104,-0.09063899015698923,3.477353705751546,4.828656758059043,0.6894588265641683,0.31479862926818036
MKSI,-0.17295607937368804,0.030982940084200845,0.25120460767844427,0.4658887220583416,0.13608142327707937,1.4653006943701734
MKTX,0.011677105970240742,0.26900403426569214,0.3142508326824191,0.12702327357314813,0.34350317163307476,1.7460392416121644
MLHR,0.011312962355648937,0.0843766693693242,0.30143112774840314,1.221542940197886,0.05617910386556452,9.948817329036489
MMM,0.09129795692838642,0.08268260803732064,0.5457273525208911,2.114955937970969,0.16027441484589608,16.15778864759895
MORN,-0.06727268230383406,0.08882880896324956,0.2588741314392797,0.7640476602453612,0.1732884322431593,2.072632006103745
MOV,-0.8812836810616087,0.05927525765006658,-0.07163346017455192,0.3271291357554999,0.037473713810047264,0.0
MPB,-0.026907755199868655,0.05202817558333117,0.31942740403962294,13.46988716981823,0.18417805597787554,0.06959965242907915
MPWR,0.38653989967659624,0.5666374337534067,0.6666986119498725,0.2020108750810269,0.12656676550919313,0.31891164364399976
MPX,-0.04794565801737616,0.29506623280765354,0.4425344672434358,0.31911400039116816,0.07022542116185466,1.7845128746338839
MRK,0.895339905525547,-0.0044417308104475195,1.2295507171801634,1.3237705780830389,0.09164710613917713,0.4838694341691061
MRLN,-0.0056106325227357106,0.04804120785096696,0.36585043145979745,4.478596100593603,0.23770799822490205,1.7008311422008404
MRVL,-13.898015672289256,-0.009670309457362617,1.953149331083301,0.20184922033452687,-0.028799490622740703,0.29774795330251513
MS,0.07022839144582826,0.4047566371681416,0.2647477776592154,10.638973060198971,0.16958830485506046,0.03286608585299513
MSFT,0.059155896652656824,0.08735707857400121,0.5889692207487435,1.8900923052563197,0.21313884811478254,0.25234073034521537
MSI,-1.335086108759656,-0.007223973757248037,-0.34218226687819503,-31.703773880029242,0.058520924278523755,3.000089475567907
MTB,-0.030543961688426473,0.06451439386869924,0.39895336106795815,6.986994469470844,0.25141311835893865,0.10317299843459017
MTCH,0.22744905842187002,0.0,8.493724196938105,4.059531380526457,0.18293677206412873,2.965054843654656
MTGE,-2.991753630729416,-0.23606927653919507,-0.521263653925182,4.792283930646964,0.17017368663645085,0.012850370861615995
MTX,-0.21288106082935945,0.004830917874396157,0.051075894554009134,1.8049737684480196,0.08596473786162961,46.625
NAVG,0.8679702645060194,0.22926208651399493,0.08659755666154352,3.1765117218637777,0.058933116199060796,0.037572026602483134
NBR,0.6364782302840271,0.08404305943500452,-0.12028413657269142,1.5165369911171995,-0.2572646644774079,0.360634230624305
NCBS,0.30232529597497704,0.9273507578100835,0.026418785190153237,8.580280028912426,0.2169719596038264,0.10782799891679583
NCMI,2.516877181145978,0.04355801546721364,10.261596390768696,-3.5178328522995783,0.025583841855399417,3.741923534130373
NDAQ,2.395044279533442,0.43134502122996854,1.0999913464866735,1.4673439966529427,0.11334699133370407,3.9168372319688114
NEM,3.4656987123152536,0.24820062977957716,-0.41261378554611633,0.8836762931566776,-0.02353706112142108,4.152086254831988
NGHC,1.1930156177333582,1.36424601725981,0.26309620490456564,3.673960081934321,0.043131238604129096,0.06977342533587479
NICE,-0.06110464922023218,-0.2487200636193216,0.18057610130191834,0.5582029414795758,0.16731594955273707,0.7327443484890116
NKSH,0.0755784117152627,0.012086258986923948,0.5395705260713303,5.903900655105556,0.32397372931888624,0.041584982403662256
NLY,-1.1547830063890812,0.03939711133095029,1.4351787664573985,6.332906501040232,0.7091668287695848,0.0
NOK,-2.220658874587938,0.35161128145960213,-0.5484161749116366,1.239401585095384,0.03313074719149336,0.414649747136113
NRIM,0.18893408965284522,0.07916141259658353,0.3713650663948403,7.176193273176399,0.15778329287226828,0.0
NTAP,2.2683690605934252,0.009645909645909612,1.3804881473852184,2.8904084307129523,0.04879175259445446,0.27167398712938134
NTB,-0.05936374321299126,-0.10098289558603585,0.4004245293429054,13.137707916099535,0.27851879656167977,0.03199058473627837
NTES,-0.027990949210221088,0.25139145452874956,0.2471973920032865,0.4805004642544164,0.26574493247166653,0.32650046639695857
NTRS,-0.038164564055256756,0.08658835239451468,0.35147763411054866,13.19550195938085,0.21136904330356332,0.031207968406655722
NUE,2.0675853793702363,0.007107393175845189,2.303784616791155,0.8412309865584703,0.0397170119782105,1.285999881880463
NVEC,0.3823175269670936,0.3129745334434487,1.4884545500624953,0.013093480913019895,0.45549761327120253,0.22324286255324896
NVO,0.1033352854286977,0.24163337832811516,0.49758150779403376,1.0546050059533802,0.3345505436372727,9.902075983878735
NVS,0.33884491908944314,-0.015574578757247326,0.7271423689711618,0.7460340561870527,0.214160818272243,0.54294934646921
NYCB,-4.1636384543356115,-0.05540420313073972,-2.7313958298393755,7.06491171644191,0.20943687456825408,0.10720330471757762
NYT,0.3409405591697318,0.021822922582538873,0.6557375568679966,1.7520783439891854,0.020656245551742173,0.2383401184432184
OAK,0.02602521395760819,0.21201649120888735,1.002356337908872,9.945272552817476,0.22794645422078016,0.03550351571739826
OCN,0.0,0.0,0.0,10.93278538883302,-0.13100146076562624,0.05144343439844639
OLED,0.2065159921572759,0.0,0.18568364376037125,0.18981450618384563,0.2093497417018829,0.3097272464625047
OMC,0.03865197077447876,0.0327436570073012,0.4558109189265258,8.473035441222821,0.0726806387629715,12.835974728619442
ORCL,0.7193541785063567,0.11857031879482934,0.4627437010327784,1.6172605830678766,0.1945740214936463,0.3253426583691624
ORI,-0.04902521376966279,0.014500251098015893,0.4341441574877096,3.2212621774405314,0.08165329235490905,0.058752284106261654
OTEX,1.127786805234761,0.18504093010050018,0.35588087419148673,1.2704224826111263,0.22988780015499866,13.491488578977291
PAAS,-0.14076349715179,-0.08455906282875796,0.00618981634424096,0.32994597824369937,-0.01954354375224988,0.46439259330993043
PAHC,0.011767450610123076,0.010121576352027631,0.22751373422193014,3.824554219129985,0.09125029422674098,1.7111754938836365
PAYX,-0.01033891772916514,0.10266629534618772,0.8013254245781253,2.5169327866134457,0.26396653291068534,2.4618172162108327
PBCT,-0.02822283679683509,0.07313856139212545,0.743219256395136,7.133856694596208,0.22147571418047005,0.0
PBF,-0.6362067180420296,0.1419847288445589,0.5775871692661291,2.3866917616049825,0.013652141430317961,0.0
PBFX,-0.36095422768647883,-0.2585618256964457,0.7594072850953759,-10.609516671549658,0.44866988560467175,0.0
PBI,0.7598978452768831,-0.02705011444848593,0.8056059333539308,3.0495065470757203,0.07162440896799954,1.1242260307402916
PBR,0.0,0.0,0.0,2.285480342647734,-0.056482470947734904,1.9281657227711833
PDCO,0.12023301741119245,0.06700717662769191,0.5129397608671624,1.4442125273764337,0.03402451012956384,0.0
PDLI,-0.3746264805642208,-0.599934311706491,0.18603900558821407,0.5121245182987774,0.5992604906501093,1.2279874213836477
PEGA,0.13206374222219588,0.11551856229517594,0.2915878198200113,0.9460058785130846,0.04278413990493721,0.6185698971183539
PEP,0.19126346831163366,0.06245259231102566,0.7765411523419171,5.515370573412362,0.08790092454822072,1.3527726892217267
PFE,-0.08342472976370514,0.05038215127566555,0.7902353712811822,1.6217572547575196,0.22819035270621624,0.5253586247534718
PG,-0.02051987492229849,0.0012592786150181778,0.6431779173478174,1.2319487248234433,0.1807946360920314,1.7423660718937046
PGR,0.4787805197973478,0.32402981669864905,0.4108958665099186,3.093718932151232,0.05475028532043944,0.08348931122403393
PH,0.02337506006931282,0.024244686570033425,0.3729620567246441,1.7286035484895852,0.07564691023301005,1.5991258384735367
PINC,0.4263037532537018,-0.0475883508626603,1.8016815535783646,-2.3599079829408214,0.04460420715609271,4.355485476665275
PKX,0.6257100157079188,0.08783326860403429,1.9440389081182232,0.7930939509578837,0.024928733062369725,0.2835503294695069
PLT,-32.03270181080512,-0.07731057667572457,-7.486924683396691,1.9001759099011146,0.057511914764990374,0.4127338216117684
PNC,0.05128277179456242,0.015317146059986242,0.31576404252215096,7.415172344910641,0.29174872491245507,0.06322713114312291
PPG,0.3003875480894001,0.063396984926496,0.339633934455059,2.2045047808496037,0.08932958957358668,6.454532570423229
PRA,0.2626007004240665,-0.025362339909581255,0.5489589102898103,1.8039995920538068,0.1493175297671349,0.049046066341552674
PROV,0.7597962645028642,0.014170068336045505,1.1040524574974884,8.29993602179784,0.07280724023815517,0.15477779398174832
PRU,-0.2255639611459788,0.08279621801918187,0.2201403581109677,15.848763910858082,0.09923470853371817,0.02337731645603414
PTVCB,0.2526634897272138,0.029548507667373825,0.6933478936817168,1.948928556056316,0.0743888408822041,0.04218442161334651
PUB,0.8400391830793094,1.1658639788232013,0.26099563061938186,6.65670971454137,0.2471036444500324,0.07641033572650938
PXD,-2.1978265157750982,0.053418803418803375,-0.016843538743665704,0.6330472307357494,-0.03198643322079911,-0.00975591791503247
QCOM,0.719570985634237,0.07983631921075178,0.7964074478082036,0.7982385605037571,0.18711116602938827,0.560512010563348
QCRH,-0.04106284110527906,0.3968612706963934,0.06254119226475392,10.432303414749658,0.22452325888325567,0.06321521914147203
QIWI,3.826776533271316,1.4408975387004546,0.8984009469464653,0.9910580811621403,0.19338438396566762,1.846716249992582
RACE,-0.11393320005308549,0.12688184415933104,0.24799660051778039,-46.62921650774988,0.12864864430852194,50.97788520181143
RBB,-0.046938972890991325,0.2746941381928549,0.19146239979161175,5.77145213241241,0.32233622944374557,0.6037107397691257
RBNC,0.5324531044464633,0.6820174968357424,0.29145716010736783,7.538706239127872,0.18188791480694796,0.06165568946208131
RDN,1.388545913516305,0.049376138346287256,0.010524689279003477,1.0892803899716321,0.1961590317124597,0.18460519034630488
RE,0.6067479368925964,0.12552221348162465,0.2723605639638354,1.7198234830608252,0.13895039475845794,0.05294123649953195
RELL,-1.0284824644339563,-0.02183407983296426,-0.031693746304087944,0.20236947373819178,-0.024947252630964267,-0.6015461159328341
RF,0.1373454865669606,0.13304765886287628,0.33705851967361505,6.915437258475972,0.21793407142859125,0.06996505425786279
RGA,0.11365304518420066,0.0725251868331841,0.16452430264432275,6.340488647306532,0.08489097361174115,0.03311810570402978
RGLD,-1.8124380998315244,0.04582287437267851,-0.24105349009687468,0.3163212682568693,-0.07775282269391258,0.0
RICK,0.294946916428214,0.11910286156225831,0.1040192399082777,1.1752977833742997,0.06940255550539166,0.0
RIG,-1.7956880202596044,-0.6257367387033399,0.44046242774566474,0.7453939907697901,-0.26670427059066076,0.0
RJF,0.03197128436041852,0.13062367501745498,0.20654241393427383,5.132945222010189,0.09849190188116491,0.18704991682949013
RL,-1.852385153375436,0.009875468772871487,-0.07748592492175983,0.7164979425823481,0.0216457158078128,0.9263125712419179
RNR,-1.0144699448430623,0.02794748197317487,-0.0025037072316655418,1.7119833145328485,0.15552062619346804,0.16451151656743843
ROK,0.07647976974850752,0.0685565906336083,0.47149997188936704,2.031649612923942,0.12871286060541254,1.1482602837190912
RPM,0.13643966264824745,0.07144396178529999,0.5882922086591874,2.4147713637078723,0.05794461739363003,3.449602870890024
RTN,0.11432933857643442,0.07381378314604807,0.40203924678476505,1.9383408654070766,0.08778143439723511,0.0
RVSB,-0.06953911128470576,0.20539842309668618,0.2167510480277198,8.516777653487352,0.1739515312834754,0.06885102488013034
RY,-0.005105299883272352,0.08037948343741193,0.46821982480019725,17.278762448292714,0.2862253242432237,0.04851468238962999
RYAAY,-0.4441023667500481,0.0,0.25521133987556927,1.8653042859560027,0.21309656256191603,0.0
SAP,0.015645750669569785,0.07903281148067909,0.39350784426112373,0.7067818956795016,0.16129392213063276,5.010260322461789
SB,-0.646994996178493,-0.215183196700555,-0.2540978053970281,1.120882630798755,-0.48614738710026434,-3.2090876010977993
SBBX,0.158652392456452,0.46132247139534227,0.1830553021357393,11.405326181984174,0.16014995270767599,0.08573749246956264
SBSI,-0.20711527496491017,0.21735418573481347,0.5479721292269972,9.325414748104155,0.2889388371427036,0.030016467019507703
SBUX,0.11114747678901722,0.22853858861032217,0.4192095269101989,1.3998965386458024,0.1349796736652519,3.322625511274689
SCCO,0.7551902995885261,0.49989412524906357,0.3912512726507132,1.2992686894773795,0.13325042683616514,10.284325779889711
SCHW,-0.037784613330797745,0.170484820479163,0.2587385702841778,14.573715681695253,0.2519329696009331,0.017781180611815762
SCS,0.187209218296821,0.05158837264100424,0.520030623233599,1.3594102006067903,0.041051516696514335,1.5483278759822188
SDRL,0.0,0.0,0.0,1.437827157050812,-0.5675383640865473,0.3458469719886385
SF,0.5197434213893738,0.0,0.04510832477843857,5.33954184651582,0.044786033770473764,0.03038423460824808
SFNC,-0.022010917515392563,0.3504832505648526,0.3472854847404414,6.239185893558395,0.213959195232834,0.0945528249792355
SFUN,-17.849322197449155,0.004503520271910588,-5.4816507684154745,1.9002986818790086,-0.05111353448590885,-0.19357342244980727
SID,-0.9438708908733169,-0.352994240402082,-0.2264615254958743,5.979598345694037,-0.044502190421260336,0.3795345362291588
SIGI,0.0339701657909058,0.09227234019939634,0.20654501851968146,3.743106833238039,0.07184594084152966,0.04905650374767947
SILC,-0.07661343570154584,0.009155397093008574,0.44562521458785365,0.20066236471406837,0.16778017103402706,0.873964493988189
SIMO,0.14425749699847454,0.1774002726523387,0.32652474443560775,0.35548839340156474,0.16981661613769292,28.0314267003725
SKYW,-1.5118434358279922,0.06425638972561964,0.006413268826862221,2.3628061980311053,0.04004816462080794,0.8115014758347203
SLB,0.019464843202000443,0.12430349307575095,-0.7491445440422572,0.9100640873999581,-0.017231942570469148,0.4274193231555021
SLF,0.04082968336713807,0.09368205297318373,0.4447820907857552,11.792181576914444,0.09510453491110427,0.18372784220420027
SMBC,-0.05699486241754137,0.08890290740851207,0.19323869622605636,9.791828728781747,0.26602990784828245,0.16136196514105214
SMHI,-9.137933502146868,3.6125,-0.06770890674887152,0.8562870919565775,-0.29185163824896737,-0.23302134456240828
SNE,0.11451180421470979,0.35973331734254604,0.163182792075078,5.500574291721247,0.028459355622676836,0.04611756314598084
SNV,-0.041462416648800536,0.07679665203403119,0.26934369228055877,9.546344752638396,0.21246182439308872,0.10700685590545857
SNX,1.0836221069363985,1.439289372755941,0.13023898781340595,1.8267389131924112,0.01667001940808684,23.581666949484283
SNY,-0.16449960626944712,0.0031524489348139597,0.699939886510653,0.7637349950098201,0.16386885124971745,1.4891392388274458
SPGI,-0.32550472748719034,0.08940787509343588,0.25862260007780963,19.019854876709896,0.27878037884226103,41.68181818181818
SPKE,-0.5064999853929859,2.1491283356609876,0.782920814450319,9.344741390484335,0.02027896690699273,9.186550338202137
SQM,0.14829042752057017,0.4374125230843599,0.7828047417686531,0.9153129202854237,0.15641617265595978,0.9585182125628878
SSW,-1.4625916537694,0.10264609125842976,0.020717833343439462,2.2247065554496728,0.09862209246585842,5.394115918341993
STC,-13.008872871965034,2.4242569670776306,-0.6076459203929102,1.0832985183499273,0.016459187026641117,0.13081230120234252
STI,0.11520663419016297,0.21538183120476653,0.2990808328373263,7.904335725473679,0.2480614068205865,0.09294415763609637
STM,-0.23117471882049878,-0.14718897881704282,2.1404720522735534,0.7878589551973011,0.019516277876140183,1.1085458512817354
STN,0.4198057210345039,0.18199824310333698,0.39018614579368066,0.9943523510141793,0.04546113187878308,1.2907530438292678
STT,0.10216670521718559,0.1270902719546819,0.34032154757262906,11.921938409298514,0.1988110404517357,0.017122975131827926
STX,1.9279217535149387,0.05355384642380515,1.4241162495655344,4.867351388036645,0.06652761892753199,5.65546218487395
SUP,-3.05486349122758,0.002997210715346347,-0.6330486684932816,1.035806061550999,0.027924545796385643,17.436382126348228
SUPV,0.2112748733338432,1.302318664176657,0.019093479505185553,8.252283739088268,0.16040962644983875,0.0
SWKS,0.3554569783364299,0.8913034965664658,0.1895351052069647,0.13030400333096365,0.274747641231333,0.0
SYK,0.05471184159510808,0.11254502333413423,0.4434852851349807,1.0905933389288087,0.1240263185323353,15.741209311521812
SYMC,-4.615256206694783,-0.1426442920175323,-0.47160278119872384,2.843416716844317,0.3015072603479569,2.079770108025156
T,-0.2818180045698418,0.08161224867944077,0.6940772573582303,2.230271152206887,0.11785574292801397,10.406890536415176
TD,-0.002740725948133349,0.09727400602599068,0.42401496489637175,16.681900584866725,0.28272204243516946,0.03272735092718717
TDS,0.690735792221027,0.05961212332043312,0.7470490373063318,1.1024520535233713,0.02690301134602452,0.28028933092224234
TECH,0.0061777660406595976,0.006127728880310583,0.48598431286214083,0.467337131625773,0.18023203833813642,2.9960697834701193
TEO,0.14038020210247534,0.8710021720848061,0.27396898307737877,1.6199209684447797,0.13240391525712336,12.425336451047384
TER,-2.405893382248883,0.15140150520599374,-0.21964434978919947,0.46628166046379577,0.07392503770380358,0.31059606762957953
