,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
INTU,0.5840055,0.15987647,,,1.0,0.787452,,3.0,9.102,,6.0,227.54,1.136,1535673600,18.607,1.063,1.042,1735000064,0.29091,33.187,9.655,57580138496,USD,,248014349,7.3,31.16986,1556125056,8900.0,,,0.83870006,5002000000,0.04689,0.90487,Software - Application,,,1532995200,1152230400,2/1,,1,86400,,,1532995200,1211000064,1596153600,15,2112000000,0.25101,2.0,2.01,2,24.9989,,0.20305,0.20305,0.876,buy,2.3,0.20238,0.65318,0.173,23.297,,Technology,2.0,258672000,0.0106,2752801,1532995200,2652620,0.0113,1.86,250.0,154.0,215.27,227.0,,,1716000000,6.634,438000000,5964000256,4.64,,
INVA,0.07023895,0.15987647,,,5.0,1.605992,,7.0,-1.55,,2.0,14.73,26.363,1535673600,,0.628,0.554,213104992,0.8968,8.804,7.895,1876186112,USD,,67120981,2.03,7.2561574,129015248,10.0,,,0.99724996,215862000,0.33762002,0.75461,Biotechnology,,,1514678400,1401753600,1241/1000,,1,86400,,,1530316800,166359008,1577750400,2,192988000,0.89636004,5.0,0.4,2,,,0.70008004,0.70008004,26.278,hold,3.0,0.37462002,,0.146,2.294,,Healthcare,4.0,101508000,0.1175,11925969,1532995200,12340266,0.2774,18.11,22.0,8.0,15.0,15.0,,,107542000,1.059,486527008,237628992,1.477,,
JCOM,0.104953885,0.15987647,,,1.0,0.345986,,5.0,21.473,,2.0,83.16,2.173,1534291200,97.776,-0.095,-0.092,421804992,0.36409,11.003,4.006,4640956928,USD,,46567336,6.76,12.301775,559503488,2487.0,,,0.84097,945720000,0.057589997,1.04137,Software - Infrastructure,,,1514678400,1148515200,2/1,,1,86400,,,1530316800,127859000,1577750400,7,359056992,0.21797001,1.0,1.63,2,3.8727708,,0.11185,0.11185,2.035,buy,1.6,0.06302,0.13048,0.054,24.242,,Technology,1.0,49242700,0.0718,3534456,1531440000,3677567,0.1026,11.87,104.0,86.0,96.57,100.0,,,357364992,7.257,1007694016,1158507008,2.618,,
JCS,Infinity,0.15987647,,,,0.795334,,,4.859,,,3.1,4.082,1535673600,,,,-7543094,-0.10584,-1.882,0.199,14192834,USD,,6062740,,,-2002496,294.0,,,0.25291002,20836239,0.22900999,0.36035,Communication Equipment,,,1514678400,734572800,2/1,,1,86400,,,1530316800,-10720777,1577750400,1,-3899598,-0.14284,,,2,0.6379913,,-0.15043001,-0.15043001,2.439,buy,2.0,-0.10381,-0.21384001,-0.319,7.905,,Technology,,9149920,0.0002,1574,1532995200,4238,0.0002,0.16,6.0,6.0,6.0,6.0,,,14171930,1.549,0,71265920,-1.189,,
JJSF,0.15763319,0.15987647,,,5.0,0.317283,,8.0,39.476,,6.0,150.05,3.093,1535673600,0.158,0.037,0.033,163896000,0.14199,16.374,2.325,2683626752,USD,,14897112,5.24,28.635498,46246500,4200.0,,,0.29834998,331023000,0.20232001,0.72011,Packaged Foods,,,1506729600,1136505600,2/1,,1,86400,,,1530316800,104554000,1569801600,3,127298000,0.10248999,8.0,5.24,2,3.8010435,,0.090579994,0.090579994,2.093,buy,2.0,0.08307999,0.14793,0.037,61.765,,Consumer Defensive,10.0,18716100,0.038399998,718435,1532995200,707522,0.0555,11.5,180.0,135.0,161.67,170.0,,,125899000,6.727,1169000,1154275968,5.57,,
JRVR,0.038006544,0.15987647,,,1.0,0.623385,,10.0,23.038,,6.0,42.3,2.147,1535673600,29.359,0.167,0.168,67447000,0.07619,17.433,1.328,1175808256,USD,,28944998,2.66,15.902255,22894124,760.0,,,0.30266002,262248000,0.03145,1.02162,Insurance - Property & Casualty,,,1514678400,,,,1,86400,,,1530316800,43192000,1577750400,5,306576000,0.07379,10.0,,2,1.8360969,,0.04879,0.04879,1.201,buy,2.5,0.0149300005,0.06131,0.127,29.806,,Financial Services,7.0,29928100,0.0166,497682,1532995200,562605,0.0194,5.44,47.0,38.0,43.4,45.0,,,292507008,9.774,202355008,885214016,1.429,,
KNSL,0.4702294,0.15987647,,,2.0,0.133,,8.0,11.712,,7.0,61.12,0.336,1534291200,,0.175,0.19,38210500,0.18761998,31.729,5.953,1212378752,USD,,19595508,2.2,27.781816,103570496,164.0,,,0.13701001,29151000,0.07811,0.83822995,Insurance - Property & Casualty,,,1514678400,,,,1,86400,,,1530316800,27524000,1577750400,3,87039000,0.18539,6.0,2.19,2,5.2185793,,0.13515,0.13515,0.216,buy,2.4,0.03491,0.11614,0.207,9.681,,Financial Services,2.0,21181100,0.023599999,499472,1531440000,510680,0.0257,6.61,70.0,61.0,65.33,65.0,,,79670000,3.761,0,203654000,1.271,,
LCNB,-0.075980365,0.15987647,,,2.0,0.295559,,9.0,15.968,,7.0,18.9,,1535673600,,-0.179,-0.088,,0.0,,4.63,243702864,USD,,12171803,1.72,10.988372,,344.0,,,0.0,50112000,0.03255,0.29412,Banks - Regional - US,,,1514678400,1178841600,2/1,,1,86400,,,1530316800,12164000,1577750400,1,16649000,0.35614,9.0,8.91,2,1.1836172,,0.23131001,0.23131001,,hold,3.0,0.00821,0.06758,0.102,5.116,,Financial Services,9.0,13300000,0.0016,20768,1532995200,30608,0.0022,0.74,24.0,24.0,24.0,24.0,,,34753000,2.613,27085000,52631000,1.182,,
LECO,0.034018874,0.15987647,,,1.0,1.25853,,4.0,14.465,,1.0,95.32,2.615,1535673600,75.377,0.13,0.122,459704000,0.15507,13.983,2.168,6428012544,USD,,60807484,5.35,17.816822,167240256,11000.0,,,0.33484,880326000,0.06769,0.72893995,Tools & Accessories,,,1514678400,1306886400,2/1,,1,86400,,,1530316800,259995008,1577750400,10,306716000,0.13064,3.0,1.47,2,6.5896993,,0.08771,0.08771,1.768,buy,2.3,0.10627,0.28962,0.26,45.194,,Industrials,7.0,65172100,0.014199999,922823,1532995200,985604,0.0147,3.21,115.0,93.0,105.2,105.5,,,496152992,7.613,711188992,2964423936,3.91,,
LFUS,0.17639518,0.15987647,,,1.0,0.838093,,7.0,58.63,,5.0,221.88,3.587,1534291200,47.455,-0.209,-0.13,360231008,0.2402,16.071,3.86,5789214208,USD,,24386088,10.58,20.971645,82335504,11000.0,,,0.41169,508140000,0.02785,0.99587,Electronics Distribution,,,1514592000,865987200,2/1,,1,86400,,,1530316800,110343000,1577664000,4,316512000,0.18544,3.0,1.93,2,3.7844107,,0.07357,0.07357,2.503,hold,2.6,0.08257,0.09329,0.465,63.467,,Technology,1.0,25080600,0.026500002,663411,1531440000,764785,0.0274,3.11,249.0,215.0,236.5,241.0,,,408180992,16.275,697598016,1499732992,4.602,,
LMNR,0.20498252,0.15987647,,,2.0,0.413583,,6.0,10.655,,5.0,28.37,0.978,1534291200,66.707,0.859,0.864,23242000,0.17735,25.477,4.518,592144320,USD,,12531038,0.94,30.180853,4183875,284.0,,,0.25494,27808000,0.14101,0.44464,Farm Products,,,1509408000,1272240000,1/1,,1,86400,,,1525046400,19831000,1572480000,5,23018000,0.12615,5.0,-11.98,2,2.6625998,,0.15529001,0.15529001,0.666,strong_buy,1.4,0.029760001,0.13219,0.169,9.121,,Consumer Defensive,5.0,17669300,0.0108,189985,1531440000,146803,0.0149,1.22,32.0,29.0,30.2,30.0,,,493000,0.034,110918000,131052000,1.368,,
LMNX,0.481575,0.15987647,,,1.0,0.774751,,5.0,10.621,,2.0,29.78,6.757,1535673600,,0.01,0.023,61577000,0.19575001,19.316,3.781,1189442048,USD,,41623649,0.54,55.148148,22642376,896.0,,,0.63289,199046000,0.04838,0.84818,Medical Instruments & Supplies,,,1514678400,,,,1,86400,,,1530316800,33136000,1577750400,5,68294000,0.121379994,3.0,-4.38,2,2.803879,,0.10717,0.10717,5.106,hold,2.7,0.049250003,0.07627,0.041,7.239,,Healthcare,5.0,44608400,0.040900003,1823185,1532995200,1873445,0.0517,4.05,37.0,20.0,29.6,30.0,,,138996000,3.116,0,314575008,0.758,,
LOB,0.2857144,0.15987647,,,2.0,-0.012571,,8.0,11.55,,5.0,28.55,,1534291200,,0.259,0.455,,0.0,,4.079,797657664,USD,,23315093,1.63,17.515337,,522.0,,,0.0,172523000,0.32849997,0.51666,Savings & Cooperative Banks,,,1514678400,,,,1,86400,,,1530316800,111298000,1577750400,2,-116841000,0.25064,10.0,,2,2.4718614,,0.56918997,0.56918997,,buy,2.5,0.03925,0.31771,0.277,4.974,,Financial Services,10.0,35473300,0.043899998,1761775,1531440000,1435164,0.122,10.21,33.0,32.0,32.5,32.5,,,395191008,9.851,3385000,195539008,2.729,,
LPLA,0.34767926,0.15987647,,,1.0,2.193961,,1.0,11.388,,2.0,64.82,2.884,1535673600,246.746,0.757,0.735,710915968,0.15059,10.37,1.562,7372123648,USD,,87379053,6.13,10.574224,292549632,3882.0,,,0.26638,1097917000,0.012309999,0.96807,Capital Markets,,,1514678400,,,,1,86400,,,1530316800,334536000,1577750400,6,399076000,0.12235,1.0,0.32,2,5.6919565,,0.07086,0.07086,1.883,buy,2.3,0.0721,0.35217997,0.219,52.6,,Financial Services,4.0,88401000,0.019199999,1691168,1532995200,1396747,0.0241,3.3,93.0,71.0,82.5,85.0,,,842014016,9.525,2483986944,4720910848,3.62,,
LSTR,0.2958703,0.15987647,,,1.0,0.76978,,1.0,16.005,,4.0,124.6,1.824,1535673600,22.593,0.695,0.667,330628992,0.07818,15.376,1.202,5083761152,USD,,40717704,6.48,19.228395,115933376,1300.0,,,0.20966999,781208000,0.00815,1.02011,Integrated Shipping & Logistics,,,1514592000,1105315200,2/1,,1,86400,,,1530316800,227235008,1577664000,12,172192992,0.06813,3.0,1.03,2,7.7850676,,0.05373,0.05373,1.766,buy,2.5,0.14592,0.35747,0.359,101.035,,Industrials,6.0,41092900,0.056500003,2320054,1532995200,2552328,0.0556,7.9,143.0,98.0,122.08,123.0,,,188964000,4.598,149327008,4228962048,5.419,,
MBIN,Infinity,0.15987647,,,1.0,,,8.0,12.244,,6.0,27.72,,1535673600,,-0.217,0.061,,0.0,,4.39,531969664,USD,,15954458,2.41,11.502074,,194.0,,,0.0,111805000,0.46324003,0.22799999,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,58178000,1577750400,4,85250000,0.66100997,7.0,,2,2.2639658,,0.50764,0.50764,,buy,2.3,0.01788,0.19860001,0.023,4.6,,Financial Services,6.0,28694000,0.0091,260393,1532995200,288195,0.0163,4.9,30.0,27.0,29.0,29.5,,,494601984,17.237,189592000,121166000,2.209,,
MBTF,0.09900987,0.15987647,,,2.0,-0.0722,,7.0,5.237,,6.0,11.15,,1535673600,,0.319,0.359,,0.0,,4.566,266888720,USD,,17819894,0.85,13.117646,,281.0,,,0.0,56645000,0.05527,0.49725,Banks - Regional - US,,,1514678400,962582400,2/1,,1,86400,,,1530316800,12636000,1577750400,2,20805000,0.37488997,6.0,,2,2.1290815,,0.21618,0.21618,,hold,3.0,0.00954,0.09927,0.07,2.55,,Financial Services,4.0,22983900,0.0026,59715,1532995200,62805,0.0033000002,3.63,12.0,12.0,12.0,12.0,,,27182000,1.183,37800000,58452000,0.54,,
MCBC,0.24715614,0.15987647,,,1.0,0.323904,,4.0,5.283,,7.0,12.15,,1535673600,,0.413,0.413,,0.0,,5.107,375657984,USD,,26182182,0.85,14.294117,,296.0,,,0.0,70713000,0.24219,0.28999,Banks - Regional - US,,,1514678400,1178668800,105/100,,1,86400,,,1530316800,19552000,1577750400,3,26363000,0.40861,5.0,1.99,2,2.2998295,,0.26583,0.26583,,hold,3.0,0.0107700005,0.11176,0.098,2.164,,Financial Services,7.0,34014300,0.0101,342508,1532995200,372014,0.013300001,14.21,13.0,12.0,12.67,13.0,,,144924992,4.261,107309000,73551000,0.575,,
MCHP,-0.07955176,0.15987647,,,1.0,1.131869,,9.0,21.758,,9.0,83.6,1.317,1534291200,221.507,-0.8,-0.791,1571100032,0.37219003,19.262,7.169,30262978560,USD,,230493335,7.64,10.942409,12766500,14234.0,,,0.5872,2420700000,0.022030002,1.10036,Semiconductors,,,1522454400,1020902400,3/2,,1,86400,,,1530316800,120500000,1585612800,16,1376999936,0.22131,8.0,0.77,2,3.842265,,0.02855,0.02855,0.673,buy,1.7,0.04303,0.02823,0.247,18.012,,Technology,3.0,235558000,0.14050001,33098725,1531440000,30260146,0.1871,10.47,150.0,98.0,114.56,112.0,,,649699968,2.758,11349600256,4221199872,0.484,,
MELI,0.106865525,0.15987647,,,,2.077152,,,3.504,,,325.04,1.154,1534291200,310.216,,,35437000,0.023610001,404.628,9.554,14338809856,USD,,40014962,1.2,270.86667,-67377752,5582.0,,,0.5388,826580000,0.093789995,1.00925,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,-64225000,1577750400,16,149850000,-0.00597,,-38.51,2,92.76256,,-0.04279,-0.04279,0.917,hold,2.6,-0.0037,-0.20929001,0.181,33.99,,Consumer Cyclical,,44157400,0.080699995,3564560,1531440000,3916579,0.093,4.13,450.0,190.0,355.06,378.0,,,558588992,12.65,480019008,1500889984,-1.46,,
MFSF,0.032432437,0.15987647,,,1.0,0.188147,,7.0,22.438,,6.0,38.0,,1534291200,,-0.077,0.068,,0.0,,7.933,567233536,USD,,6296557,2.75,13.818182,,390.0,,,0.0,65113000,0.15589,0.47112998,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,13383000,1577750400,3,27533000,0.28415,7.0,3.25,2,1.6935556,,0.18716998,0.18716998,,hold,3.0,0.00746,0.07895,0.271,9.18,,Financial Services,7.0,8587420,0.008,68771,1531440000,68803,0.012,13.11,41.0,39.0,39.67,39.0,,,38360000,4.467,282276992,71500000,1.686,,
MHLD,-0.6333333,0.15987647,,,2.0,1.177043,,8.0,7.706,,6.0,3.1,0.492,1535673600,23.012,,,-128035000,-0.04483,-7.074,0.317,905781056,USD,,75380153,1.03,3.0097086,-132749000,219.0,,,-0.019609999,-59621000,0.2259,0.65345,Insurance - Reinsurance,,,1514678400,,,,1,86400,,,1530316800,-189400000,1577750400,2,291091008,-0.04738,4.0,0.53,2,0.40228394,,-0.05434,-0.05434,0.042,hold,3.0,-0.012519999,-0.11882,-0.055,34.001,,Financial Services,1.0,83143200,0.021,1747332,1532995200,1980790,0.0231,2.34,8.0,6.0,7.0,7.0,,,72102000,0.867,254587008,2855748096,-2.257,,
MKSI,-0.093010426,0.15987647,,,1.0,0.835461,,4.0,32.881,,4.0,83.3,5.026,1535673600,19.685,0.014,0.02,598889024,0.28177,7.159,2.017,4287717120,USD,,54180351,9.15,9.103826,246483008,4923.0,,,0.47239,892611000,0.01556,0.93489,Scientific & Technical Instruments,,,1514678400,,,,1,86400,,,1530316800,381615008,1577750400,8,362116000,0.24389,5.0,0.81,2,2.533378,,0.17954001,0.17954001,3.454,buy,1.6,0.13069001,0.23621,0.192,39.046,,Technology,9.0,54791300,0.015800001,865746,1532995200,1088626,0.0182,1.53,155.0,118.0,129.0,125.0,,,631003008,11.516,354607008,2125481984,6.912,,
MKTX,0.015906453,0.15987647,,,1.0,0.415377,,3.0,14.832,,2.0,183.45,6.219,1534291200,,0.07,0.065,230082000,0.54798,29.378,16.099,6759380480,USD,,36263125,5.21,35.211132,136692000,429.0,,,0.69658995,274672000,0.026010001,1.0250801,Capital Markets,,,1514678400,,,,1,86400,,,1530316800,156030000,1577750400,4,184735008,0.49975,1.0,2.1,2,12.368527,,0.37161,0.37161,5.771,hold,3.0,0.22521,0.29478002,0.111,11.374,,Financial Services,1.0,37571000,0.0541,2034192,1531440000,2530640,0.056199998,9.11,219.0,205.0,209.75,207.5,,,264888000,7.05,0,419871008,4.109,,
MLHR,0.07317078,0.15987647,,,2.0,1.823192,,6.0,11.22,,2.0,37.35,1.56,1535673600,39.551,-0.061,-0.048,250100000,0.10503,9.287,0.975,2322782720,USD,,59214374,3.15,11.857142,92362496,7681.0,,,0.36661997,873000000,0.00826,0.87137,Business Equipment,,,1527897600,890092800,2/1,,1,86400,,,1527897600,128100000,1591056000,2,166500000,0.07694,4.0,0.28,2,3.3288767,,0.0538,0.0538,1.043,buy,1.8,0.082200006,0.19685,0.071,39.899,,Industrials,6.0,59497100,0.0201,1193284,1532995200,1265806,0.0229,4.38,43.0,43.0,43.0,43.0,,,212500000,3.56,275000000,2381199872,2.12,,
MORN,0.66130984,0.15987647,,,2.0,0.784324,,6.0,20.438,,7.0,138.35,1.711,1534291200,14.345,-0.093,-0.093,264700000,0.2732,21.614,5.905,5721257472,USD,,18987546,2.84,,156187504,5023.0,,,0.59077,525100000,0.56189,0.40701,Business Services,,,1514678400,,,,1,86400,,,1530316800,156500000,1577750400,1,277600000,0.20704001,4.0,,2,6.7692537,,0.16152,0.16152,1.582,hold,3.0,0.089449994,0.19434999,0.101,22.771,,Industrials,2.0,42636100,0.0039,168306,1531440000,199418,0.0093,1.75,75.0,75.0,75.0,75.0,,,351900000,8.254,125000000,968899968,3.642,,
MPB,0.047863245,0.15987647,,,1.0,0.400043,,9.0,23.149,,5.0,31.15,,1535673600,,-0.18,0.185,,0.0,,5.372,253421312,USD,,7850795,,,,255.0,,,0.0,42956000,0.17294,0.08563,Banks - Regional - US,,,1514678400,1178496000,105/100,,1,86400,,,1530316800,6533000,1577750400,,12300000,0.29308,8.0,,2,1.3456304,,0.1385,0.1385,,none,,0.0051700003,0.060100004,0.216,9.17,,Financial Services,9.0,8450890,0.0091,77188,1532995200,142238,0.0166,6.75,,,,,,,39407000,4.663,29583000,47171000,1.267,,
MPWR,0.31291997,0.15987647,,,2.0,1.254656,,7.0,13.693,,3.0,138.21,6.769,1534291200,,0.571,0.612,111508000,0.21148,53.327,11.278,5946429440,USD,,39272310,4.6,30.045654,39138000,1534.0,,,0.55202997,258283000,0.036340002,0.95237,Semiconductors,,,1514678400,,,,1,86400,,,1530316800,81775000,1577750400,8,128761000,0.18518,4.0,1.6,2,10.093479,,0.15509,0.15509,4.91,buy,1.7,0.09476,0.15534,0.246,12.615,,Technology,4.0,42299700,0.0319,1349936,1531440000,1205414,0.0372,4.02,180.0,150.0,159.5,155.5,,,313503008,7.411,0,527280000,1.861,,
MRLN,0.0369004,0.15987647,,,1.0,0.468842,,5.0,15.52,,3.0,28.1,,1534291200,,0.444,0.42,,0.0,,2.459,233271664,USD,,8083174,2.31,12.164503,,320.0,,,0.0,89977000,0.07997,0.83889,Credit Services,,,1514678400,,,,1,86400,,,1530316800,31149000,1577750400,1,73462000,0.37323,2.0,1.12,2,1.810567,,0.33569,0.33569,,buy,2.5,0.03036,0.18004,0.091,7.778,,Financial Services,2.0,12219100,0.0023,29002,1531440000,28109,0.0034,2.09,34.0,34.0,34.0,34.0,,,107641000,8.809,0,94883000,2.539,,
MRVL,0.0059685707,0.15987647,,,10.0,0.910185,,3.0,13.88,,8.0,18.97,2.538,1534291200,24.509,-0.969,-0.959,582145024,0.2327,20.778,4.835,12095986688,USD,,493518533,1.49,12.731544,239901120,3749.0,,,0.61039,1461940000,0.04275,0.85092,Semiconductors,,,1517616000,1153785600,2/1,,1,86400,,,1533340800,333471008,1580688000,22,526641984,0.18603,4.0,1.14,2,1.3667146,,0.15363,0.15363,1.59,buy,2.1,0.03891,0.0573,0.1,4.912,,Technology,1.0,658400000,0.0199,13054748,1531440000,22657153,0.033099998,1.79,34.0,21.0,27.45,27.5,,,523659008,0.948,1878616960,2501651968,0.733,,
MSFT,0.50226176,0.15987647,,,1.0,1.258815,,1.0,10.775,,3.0,113.37,2.901,1535673600,105.791,0.108,0.1,44957999104,0.40737,18.31,7.459,823184785408,USD,,7560938956,4.91,23.089615,25094125568,131000.0,,,0.65247,72007000000,0.01392,0.7457,Software - Infrastructure,,,1530316800,1045526400,2/1,,1,86400,,,1530316800,16570999808,1593475200,33,43883999232,0.31767,1.0,2.05,2,10.521579,,0.15015,0.15015,2.738,buy,1.7,0.08607,0.19445999,0.175,14.332,,Technology,1.0,7668219904,0.0055,42068394,1532995200,46122482,0.0055,2.08,135.0,75.0,121.64,124.0,,,133669003264,17.432,87508000768,110360002560,2.13,,
MTCH,1.5385599,0.15987647,,,2.0,0.393,,10.0,2.034,,8.0,59.21,1.536,1534291200,215.355,1.651,1.576,514620992,0.33181998,29.792,9.886,15331588096,USD,,50342075,1.72,34.42442,249848624,1300.0,,,0.77480006,1051162000,0.25002,0.96099997,Internet Content & Information,,,1514678400,,,,1,86400,,,1530316800,511988992,1577750400,13,411351008,0.30937,10.0,1.45,2,29.110128,,0.32942,0.32942,1.317,buy,2.4,0.13536,0.82998,0.361,5.674,,Technology,10.0,66974500,0.0945,26154991,1531440000,25521108,0.5116,8.01,56.0,42.0,50.23,52.0,,,309760992,1.119,1254264960,1550887936,1.733,,
MTGE,0.023255706,0.15987647,,,2.0,0.078568,,1.0,19.45,,7.0,19.8,0.261,1534291200,398.267,-0.835,-0.813,,0.0,,31.855,3675948288,USD,,45192700,2.04,9.705882,,7.0,,,0.77331,181805000,0.011569999,0.84603,REIT - Diversified,,,1514678400,,,,1,86400,,,1530316800,62048000,1577750400,3,88074000,0.5944,4.0,-2.32,2,1.0179948,,0.57641,0.57641,0.25,hold,3.0,0.0114,0.06942,-0.575,2.519,,Real Estate,6.0,45797700,0.044,2015202,1531440000,2036746,0.044499997,8.65,19.75,19.5,19.63,19.65,,,1046782016,22.857,3762107904,115398000,1.35,,
NAVG,0.23534644,0.15987647,,,1.0,0.322458,,3.0,41.494,,2.0,69.7,1.318,1535673600,21.39,0.551,0.566,116128000,0.08316,18.569,1.544,2156402688,USD,,22666234,3.47,20.086454,269695360,732.0,,,0.25662002,327726000,0.21935,0.77171,Insurance - Property & Casualty,,,1514678400,1485129600,2/1,,1,86400,,,1530316800,61864000,1577750400,2,275160000,0.081149995,2.0,2.46,2,1.6797609,,0.044299997,0.044299997,0.467,hold,2.8,0.01342,0.04992,0.129,47.202,,Financial Services,4.0,29766700,0.0021,63691,1532995200,110237,0.0032,0.21,70.0,68.0,69.0,69.0,,,182202000,6.121,263967008,1396441984,2.055,,
NCBS,-0.054101586,0.15987647,,,1.0,0.568229,,7.0,38.431,,10.0,53.58,,1534291200,,0.181,0.169,,0.0,,3.633,512127584,USD,,8233148,3.99,13.428572,,548.0,,,0.0,131056000,0.14509,0.33126,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,37928000,1577750400,5,45310000,0.41685,8.0,2.06,2,1.3941871,,0.26903,0.26903,,hold,2.8,0.01329,0.10551,0.071,14.438,,Financial Services,2.0,9642830,0.0182,175578,1531440000,169976,0.0211,16.91,65.0,56.0,60.8,62.0,,,98516000,10.216,77176000,140978000,3.716,,
NCMI,0.32994175,0.15987647,,,10.0,0.658539,,8.0,-4.956,,7.0,9.11,2.117,1534291200,,-0.417,-0.192,202800000,0.44967,9.204,4.139,1866670592,USD,,50548118,0.42,21.690475,85500000,572.0,,,0.71219003,301400000,0.02408,0.87814003,Marketing Services,,,1514419200,,,,1,86400,,,1530144000,900000,1577491200,5,136500000,0.37805,8.0,-4.12,2,,,0.002,0.002,2.016,hold,2.8,0.09454001,,0.171,6.146,,Consumer Cyclical,6.0,78995000,0.0296,2336839,1531440000,1845950,0.0444,4.86,10.5,6.0,8.7,9.0,,,52400000,0.681,941500032,451000000,0.012,,
NDAQ,0.22319889,0.15987647,,,1.0,0.434825,,1.0,33.689,,6.0,90.73,0.932,1535673600,69.415,0.115,0.11,1314000000,0.31435,13.92,4.376,18290855936,USD,,114647624,5.29,17.15123,817374976,4069.0,,,0.60574,2428000000,0.18481001,0.79157996,Financial Exchanges,,,1514678400,,,,1,86400,,,1530316800,759000000,1577750400,14,1049000000,0.26603,1.0,1.57,2,2.693164,,0.18158,0.18158,0.144,buy,2.5,0.04664,0.13653,0.033,25.096,,Financial Services,2.0,164508992,0.0196,3228789,1532995200,3408984,0.0276,5.05,107.0,90.0,99.0,99.5,,,482000000,2.93,3847000064,4180000000,4.501,,
NGHC,0.48465896,0.15987647,,,2.0,0.380548,,8.0,14.592,,6.0,26.3,0.713,1535673600,35.587,5.8,2.341,366900000,0.082679994,9.428,0.779,3459050496,USD,,56365916,2.58,10.193798,135237248,7570.0,,,0.26534998,1132358000,0.42941,0.50291,Insurance - Property & Casualty,,,1514678400,,,,1,86400,,,1530316800,136846000,1577750400,4,281316992,0.06328,6.0,0.81,2,1.8023574,,0.03794,0.03794,0.346,buy,2.2,0.0208,0.07665,-0.016,41.565,,Financial Services,3.0,107058000,0.0049,525876,1532995200,702245,0.0086,3.55,32.0,29.0,30.5,30.5,,,480704992,4.49,705076992,4437585920,1.253,,
NICE,0.44195223,0.15987647,,,,0.6609,,,30.766,,,117.36,1.482,1535673600,23.987,0.636,0.675,332824000,0.23902,21.408,5.117,7124967424,USD,,61150788,5.03,23.332006,322188736,5208.0,,,0.65778,863479000,0.00174,0.48194,Software - Application,,,1514678400,1149033600,2/1,,1,86400,,,1530316800,163322000,1577750400,9,393926016,0.1277,,2.04,2,3.8146005,,0.11729,0.11729,1.318,buy,2.4,0.03891,0.093439996,0.098,22.862,,Technology,,61212000,0.0241,1478475,1532995200,1363802,,6.16,127.0,101.0,111.22,110.0,,,510608992,8.342,451736000,1392473984,2.612,,
NKSH,0.12058473,0.15987647,,,2.0,0.223312,,8.0,26.711,,5.0,46.25,,1535673600,,0.137,0.132,,0.0,,5.718,279295296,USD,,6697676,2.82,16.40071,,232.0,,,0.0,47357000,0.03714,0.36841,Banks - Regional - US,,,1514678400,1144022400,2/1,,1,86400,,,1530316800,14210000,1577750400,1,14229000,0.41497,7.0,,2,1.7314963,,0.29091,0.29091,,buy,2.0,0.01125,0.07678,0.056,7.02,,Financial Services,9.0,6957970,0.0171,119196,1532995200,123807,0.0178,26.63,54.0,54.0,54.0,54.0,,,42511000,6.11,0,48847000,2.04,,
NRIM,0.3730408,0.15987647,,,2.0,0.58288,,5.0,29.02,,5.0,44.05,,1534291200,,0.647,0.624,,0.0,,3.528,314380736,USD,,6735912,2.9,15.189654,,429.0,,,0.0,89818000,0.020179998,0.72475,Banks - Regional - US,,,1514678400,1190160000,105/100,,1,86400,,,1530316800,15629000,1577750400,1,9645000,0.25756,3.0,,2,1.5179186,,0.17541,0.17541,,hold,3.0,0.0106,0.080290005,-0.004,12.969,,Financial Services,2.0,6872960,0.0086,59177,1531440000,60369,0.0088,2.61,44.0,44.0,44.0,44.0,,,36037000,5.243,45602000,89102000,2.24,,
