,Underyling,quarter,payoutChange,divGrowth,payoutAvg,debtEquityAvg,netMarginAvg
2014-12-31,BBD,2014-12-31,0.19878572428375932,0.17889229042608626,0.36044202794872454,9.662534853785347,0.2639104318982053
2017-12-31,BBU,2017-12-31,-0.569792068099905,0.0847782812087536,0.47388925729442977,4.045703466319459,0.008079909620744346
2016-12-31,BBU,2016-12-31,-0.569792068099905,0.0847782812087536,0.47388925729442977,4.045703466319459,0.008079909620744346
2015-12-31,BBU,2015-12-31,-0.569792068099905,0.0847782812087536,0.47388925729442977,4.045703466319459,0.008079909620744346
2014-12-31,BBU,2014-12-31,-0.569792068099905,0.0847782812087536,0.47388925729442977,4.045703466319459,0.008079909620744346
2017-12-31,BC,2017-12-31,0.41477114194377496,0.13304470892868858,0.27158063798403087,1.33529723038696,0.05425461185147806
2016-12-31,BC,2016-12-31,0.41477114194377496,0.13304470892868858,0.27158063798403087,1.33529723038696,0.05425461185147806
2015-12-31,BC,2015-12-31,0.41477114194377496,0.13304470892868858,0.27158063798403087,1.33529723038696,0.05425461185147806
2014-12-31,BC,2014-12-31,0.41477114194377496,0.13304470892868858,0.27158063798403087,1.33529723038696,0.05425461185147806
2017-12-31,BCH,2017-12-31,-0.013378946990729538,-0.023711373128787978,0.6383517000918414,9.97016458931103,0.3981240579350606
2016-12-31,BCH,2016-12-31,-0.013378946990729538,-0.023711373128787978,0.6383517000918414,9.97016458931103,0.3981240579350606
2015-12-31,BCH,2015-12-31,-0.013378946990729538,-0.023711373128787978,0.6383517000918414,9.97016458931103,0.3981240579350606
2014-12-31,BCH,2014-12-31,-0.013378946990729538,-0.023711373128787978,0.6383517000918414,9.97016458931103,0.3981240579350606
2017-12-31,BEP,2017-12-31,8.79979683390338,0.12495006303621785,13.502380952380951,3.5312623097231537,-0.009533727112846198
2016-12-31,BEP,2016-12-31,8.79979683390338,0.12495006303621785,13.502380952380951,3.5312623097231537,-0.009533727112846198
2015-12-31,BEP,2015-12-31,8.79979683390338,0.12495006303621785,13.502380952380951,3.5312623097231537,-0.009533727112846198
2014-12-31,BEP,2014-12-31,8.79979683390338,0.12495006303621785,13.502380952380951,3.5312623097231537,-0.009533727112846198
2017-12-31,BG,2017-12-31,1.3111015093229845,0.08342433101937297,0.8019646887382382,1.8566784427328944,0.01305084587339863
2016-12-31,BG,2016-12-31,1.3111015093229845,0.08342433101937297,0.8019646887382382,1.8566784427328944,0.01305084587339863
2015-12-31,BG,2015-12-31,1.3111015093229845,0.08342433101937297,0.8019646887382382,1.8566784427328944,0.01305084587339863
2014-12-31,BG,2014-12-31,1.3111015093229845,0.08342433101937297,0.8019646887382382,1.8566784427328944,0.01305084587339863
2017-12-31,BIP,2017-12-31,10.290637133048703,0.19389901034637877,15.948878382076762,2.831827704695509,0.07632287802961633
2016-12-31,BIP,2016-12-31,10.290637133048703,0.19389901034637877,15.948878382076762,2.831827704695509,0.07632287802961633
2015-12-31,BIP,2015-12-31,10.290637133048703,0.19389901034637877,15.948878382076762,2.831827704695509,0.07632287802961633
2014-12-31,BIP,2014-12-31,10.290637133048703,0.19389901034637877,15.948878382076762,2.831827704695509,0.07632287802961633
2017-12-31,BK,2017-12-31,-0.11478141408454706,0.03943889694606162,0.2638215437927278,9.027687249348563,0.23513771618992643
2016-12-31,BK,2016-12-31,-0.11478141408454706,0.03943889694606162,0.2638215437927278,9.027687249348563,0.23513771618992643
2015-12-31,BK,2015-12-31,-0.11478141408454706,0.03943889694606162,0.2638215437927278,9.027687249348563,0.23513771618992643
2014-12-31,BK,2014-12-31,-0.11478141408454706,0.03943889694606162,0.2638215437927278,9.027687249348563,0.23513771618992643
2018-02-03,BKE,2018-02-03,0.2895413143427578,0.043056884106158565,0.44870056824651644,0.3700786687993989,0.11008267164328141
2017-01-28,BKE,2017-01-28,0.2895413143427578,0.043056884106158565,0.44870056824651644,0.3700786687993989,0.11008267164328141
2016-01-30,BKE,2016-01-30,0.2895413143427578,0.043056884106158565,0.44870056824651644,0.3700786687993989,0.11008267164328141
2015-01-31,BKE,2015-01-31,0.2895413143427578,0.043056884106158565,0.44870056824651644,0.3700786687993989,0.11008267164328141
2017-12-31,BMA,2017-12-31,-0.18065934134282832,0.14458454973490972,0.14131259610469574,5.26683525988586,0.3279482874903794
2016-12-31,BMA,2016-12-31,-0.18065934134282832,0.14458454973490972,0.14131259610469574,5.26683525988586,0.3279482874903794
2015-12-31,BMA,2015-12-31,-0.18065934134282832,0.14458454973490972,0.14131259610469574,5.26683525988586,0.3279482874903794
2014-12-31,BMA,2014-12-31,-0.18065934134282832,0.14458454973490972,0.14131259610469574,5.26683525988586,0.3279482874903794
2017-10-31,BMO,2017-10-31,-0.035197031193265525,0.032862756611242605,0.44816499511269053,16.66843935109796,0.23654566951238196
2016-10-31,BMO,2016-10-31,-0.035197031193265525,0.032862756611242605,0.44816499511269053,16.66843935109796,0.23654566951238196
2015-10-31,BMO,2015-10-31,-0.035197031193265525,0.032862756611242605,0.44816499511269053,16.66843935109796,0.23654566951238196
2014-10-31,BMO,2014-10-31,-0.035197031193265525,0.032862756611242605,0.44816499511269053,16.66843935109796,0.23654566951238196
2017-12-31,BMY,2017-12-31,1.0539675226243785,0.024327558347037332,1.5710982076017241,1.3786830616674954,0.12413239556905191
2016-12-31,BMY,2016-12-31,1.0539675226243785,0.024327558347037332,1.5710982076017241,1.3786830616674954,0.12413239556905191
2015-12-31,BMY,2015-12-31,1.0539675226243785,0.024327558347037332,1.5710982076017241,1.3786830616674954,0.12413239556905191
2014-12-31,BMY,2014-12-31,1.0539675226243785,0.024327558347037332,1.5710982076017241,1.3786830616674954,0.12413239556905191
2017-10-31,BNS,2017-10-31,0.010329391479623565,0.05162163771760575,0.4884929547018009,15.751703609179001,0.3119977613191576
2016-10-31,BNS,2016-10-31,0.010329391479623565,0.05162163771760575,0.4884929547018009,15.751703609179001,0.3119977613191576
2015-10-31,BNS,2015-10-31,0.010329391479623565,0.05162163771760575,0.4884929547018009,15.751703609179001,0.3119977613191576
2014-10-31,BNS,2014-10-31,0.010329391479623565,0.05162163771760575,0.4884929547018009,15.751703609179001,0.3119977613191576
2017-12-31,BOH,2017-12-31,-0.04238902672429318,0.009685118152802763,0.46744510274331025,12.972189849797452,0.2903319429541205
2016-12-31,BOH,2016-12-31,-0.04238902672429318,0.009685118152802763,0.46744510274331025,12.972189849797452,0.2903319429541205
2015-12-31,BOH,2015-12-31,-0.04238902672429318,0.009685118152802763,0.46744510274331025,12.972189849797452,0.2903319429541205
2014-12-31,BOH,2014-12-31,-0.04238902672429318,0.009685118152802763,0.46744510274331025,12.972189849797452,0.2903319429541205
2017-12-31,BP,2017-12-31,-14.216134579181526,0.05505153612093964,13.627975201350203,1.7391886368621723,-0.00478165771057664
2016-12-31,BP,2016-12-31,-14.216134579181526,0.05505153612093964,13.627975201350203,1.7391886368621723,-0.00478165771057664
2015-12-31,BP,2015-12-31,-14.216134579181526,0.05505153612093964,13.627975201350203,1.7391886368621723,-0.00478165771057664
2014-12-31,BP,2014-12-31,-14.216134579181526,0.05505153612093964,13.627975201350203,1.7391886368621723,-0.00478165771057664
2018-06-30,BR,2018-06-30,-0.02557406268374914,0.10688891573285468,0.4342109590977398,1.968492672502329,0.09461879850337025
2017-06-30,BR,2017-06-30,-0.02557406268374914,0.10688891573285468,0.4342109590977398,1.968492672502329,0.09461879850337025
2016-06-30,BR,2016-06-30,-0.02557406268374914,0.10688891573285468,0.4342109590977398,1.968492672502329,0.09461879850337025
2015-06-30,BR,2015-06-30,-0.02557406268374914,0.10688891573285468,0.4342109590977398,1.968492672502329,0.09461879850337025
2017-12-31,BRFS,2017-12-31,-10.117136095862877,0.15596390255609527,-0.24073638917661458,2.517288139555281,0.01731999987799047
2016-12-31,BRFS,2016-12-31,-10.117136095862877,0.15596390255609527,-0.24073638917661458,2.517288139555281,0.01731999987799047
2015-12-31,BRFS,2015-12-31,-10.117136095862877,0.15596390255609527,-0.24073638917661458,2.517288139555281,0.01731999987799047
2014-12-31,BRFS,2014-12-31,-10.117136095862877,0.15596390255609527,-0.24073638917661458,2.517288139555281,0.01731999987799047
2017-12-31,BRO,2017-12-31,-0.11098768338938676,0.09416191322919236,0.24360189509861618,1.2610281242390105,0.16936262711835637
2016-12-31,BRO,2016-12-31,-0.11098768338938676,0.09416191322919236,0.24360189509861618,1.2610281242390105,0.16936262711835637
2015-12-31,BRO,2015-12-31,-0.11098768338938676,0.09416191322919236,0.24360189509861618,1.2610281242390105,0.16936262711835637
2014-12-31,BRO,2014-12-31,-0.11098768338938676,0.09416191322919236,0.24360189509861618,1.2610281242390105,0.16936262711835637
2017-12-31,BSAC,2017-12-31,0.12458573364946494,0.08233368875397355,0.6769838985010929,11.241012143225868,0.36588791680980454
2016-12-31,BSAC,2016-12-31,0.12458573364946494,0.08233368875397355,0.6769838985010929,11.241012143225868,0.36588791680980454
2015-12-31,BSAC,2015-12-31,0.12458573364946494,0.08233368875397355,0.6769838985010929,11.241012143225868,0.36588791680980454
2014-12-31,BSAC,2014-12-31,0.12458573364946494,0.08233368875397355,0.6769838985010929,11.241012143225868,0.36588791680980454
2017-12-31,BSBR,2017-12-31,0.18856865761308694,0.4608879668562695,0.493077408372877,6.534029672900381,0.32723327279452114
2016-12-31,BSBR,2016-12-31,0.18856865761308694,0.4608879668562695,0.493077408372877,6.534029672900381,0.32723327279452114
2015-12-31,BSBR,2015-12-31,0.18856865761308694,0.4608879668562695,0.493077408372877,6.534029672900381,0.32723327279452114
2014-12-31,BSBR,2014-12-31,0.18856865761308694,0.4608879668562695,0.493077408372877,6.534029672900381,0.32723327279452114
2017-12-31,BSIG,2017-12-31,9.54237829868138,-0.2587442979070887,3.2638528145869707,9.825697956345453,0.13920101609526989
2016-12-31,BSIG,2016-12-31,9.54237829868138,-0.2587442979070887,3.2638528145869707,9.825697956345453,0.13920101609526989
2015-12-31,BSIG,2015-12-31,9.54237829868138,-0.2587442979070887,3.2638528145869707,9.825697956345453,0.13920101609526989
2014-12-31,BSIG,2014-12-31,9.54237829868138,-0.2587442979070887,3.2638528145869707,9.825697956345453,0.13920101609526989
2017-12-31,BTU,2017-12-31,-0.994341257436237,-0.9848320693391116,-0.0007123594362183891,27.25609107042656,-0.14154434190195017
2016-12-31,BTU,2016-12-31,-0.994341257436237,-0.9848320693391116,-0.0007123594362183891,27.25609107042656,-0.14154434190195017
2015-12-31,BTU,2015-12-31,-0.994341257436237,-0.9848320693391116,-0.0007123594362183891,27.25609107042656,-0.14154434190195017
2014-12-31,BTU,2014-12-31,-0.994341257436237,-0.9848320693391116,-0.0007123594362183891,27.25609107042656,-0.14154434190195017
2017-12-31,BWXT,2017-12-31,-0.21710049731047562,0.0006936390204926868,0.2502618860194122,6.216892132638542,0.09950998599447604
2016-12-31,BWXT,2016-12-31,-0.21710049731047562,0.0006936390204926868,0.2502618860194122,6.216892132638542,0.09950998599447604
2015-12-31,BWXT,2015-12-31,-0.21710049731047562,0.0006936390204926868,0.2502618860194122,6.216892132638542,0.09950998599447604
2014-12-31,BWXT,2014-12-31,-0.21710049731047562,0.0006936390204926868,0.2502618860194122,6.216892132638542,0.09950998599447604
2017-12-31,C,2017-12-31,-1.230759058349955,0.8216453186025022,-0.11083627707432343,7.999683370313684,0.1264870965122474
2016-12-31,C,2016-12-31,-1.230759058349955,0.8216453186025022,-0.11083627707432343,7.999683370313684,0.1264870965122474
2015-12-31,C,2015-12-31,-1.230759058349955,0.8216453186025022,-0.11083627707432343,7.999683370313684,0.1264870965122474
2014-12-31,C,2014-12-31,-1.230759058349955,0.8216453186025022,-0.11083627707432343,7.999683370313684,0.1264870965122474
2017-12-31,CAJ,2017-12-31,0.12544469571935543,0.04344844295884006,0.8513476653808149,0.6405784025498873,0.05384323091949228
2016-12-31,CAJ,2016-12-31,0.12544469571935543,0.04344844295884006,0.8513476653808149,0.6405784025498873,0.05384323091949228
2015-12-31,CAJ,2015-12-31,0.12544469571935543,0.04344844295884006,0.8513476653808149,0.6405784025498873,0.05384323091949228
2014-12-31,CAJ,2014-12-31,0.12544469571935543,0.04344844295884006,0.8513476653808149,0.6405784025498873,0.05384323091949228
2018-02-03,CATO,2018-02-03,1.5513070411867922,-0.0006235007659407913,1.7341706769728267,0.5724285174489357,0.04183721074498814
2017-01-28,CATO,2017-01-28,1.5513070411867922,-0.0006235007659407913,1.7341706769728267,0.5724285174489357,0.04183721074498814
2016-01-30,CATO,2016-01-30,1.5513070411867922,-0.0006235007659407913,1.7341706769728267,0.5724285174489357,0.04183721074498814
2015-01-31,CATO,2015-01-31,1.5513070411867922,-0.0006235007659407913,1.7341706769728267,0.5724285174489357,0.04183721074498814
2017-12-31,CB,2017-12-31,0.044523191545400374,0.15862612572518167,0.3088706673588473,2.3617640257890247,0.13338350903254093
2016-12-31,CB,2016-12-31,0.044523191545400374,0.15862612572518167,0.3088706673588473,2.3617640257890247,0.13338350903254093
2015-12-31,CB,2015-12-31,0.044523191545400374,0.15862612572518167,0.3088706673588473,2.3617640257890247,0.13338350903254093
2014-12-31,CB,2014-12-31,0.044523191545400374,0.15862612572518167,0.3088706673588473,2.3617640257890247,0.13338350903254093
2017-12-31,CBU,2017-12-31,-0.056716078735699504,0.1053526029008977,0.49458445644763877,6.100967237884187,0.26442946753746877
2016-12-31,CBU,2016-12-31,-0.056716078735699504,0.1053526029008977,0.49458445644763877,6.100967237884187,0.26442946753746877
2015-12-31,CBU,2015-12-31,-0.056716078735699504,0.1053526029008977,0.49458445644763877,6.100967237884187,0.26442946753746877
2014-12-31,CBU,2014-12-31,-0.056716078735699504,0.1053526029008977,0.49458445644763877,6.100967237884187,0.26442946753746877
2017-12-31,CCU,2017-12-31,0.020723527064823093,0.04809300193906366,0.5722021350707792,0.6356216046824127,0.07764248734329654
2016-12-31,CCU,2016-12-31,0.020723527064823093,0.04809300193906366,0.5722021350707792,0.6356216046824127,0.07764248734329654
2015-12-31,CCU,2015-12-31,0.020723527064823093,0.04809300193906366,0.5722021350707792,0.6356216046824127,0.07764248734329654
2014-12-31,CCU,2014-12-31,0.020723527064823093,0.04809300193906366,0.5722021350707792,0.6356216046824127,0.07764248734329654
2017-12-31,CFG,2017-12-31,0.12884859388548517,0.35002154708037053,0.23683473578656453,6.454166302305765,0.2356718819446734
2016-12-31,CFG,2016-12-31,0.12884859388548517,0.35002154708037053,0.23683473578656453,6.454166302305765,0.2356718819446734
2015-12-31,CFG,2015-12-31,0.12884859388548517,0.35002154708037053,0.23683473578656453,6.454166302305765,0.2356718819446734
2014-12-31,CFG,2014-12-31,0.12884859388548517,0.35002154708037053,0.23683473578656453,6.454166302305765,0.2356718819446734
2017-12-31,CFR,2017-12-31,-0.0474843251476598,0.04041122537688505,0.4633126325543791,9.295860126989945,0.2902701316050503
2016-12-31,CFR,2016-12-31,-0.0474843251476598,0.04041122537688505,0.4633126325543791,9.295860126989945,0.2902701316050503
2015-12-31,CFR,2015-12-31,-0.0474843251476598,0.04041122537688505,0.4633126325543791,9.295860126989945,0.2902701316050503
2014-12-31,CFR,2014-12-31,-0.0474843251476598,0.04041122537688505,0.4633126325543791,9.295860126989945,0.2902701316050503
2017-12-31,CIB,2017-12-31,0.15067499114010544,0.17021926920791194,0.3452314278225133,8.295771103765047,0.26040225939488126
2016-12-31,CIB,2016-12-31,0.15067499114010544,0.17021926920791194,0.3452314278225133,8.295771103765047,0.26040225939488126
2015-12-31,CIB,2015-12-31,0.15067499114010544,0.17021926920791194,0.3452314278225133,8.295771103765047,0.26040225939488126
2014-12-31,CIB,2014-12-31,0.15067499114010544,0.17021926920791194,0.3452314278225133,8.295771103765047,0.26040225939488126
2017-12-31,CIG,2017-12-31,1.4767732160154186,-0.21256787614623338,0.9598222143790444,2.1151027446337394,0.058931451938454005
2016-12-31,CIG,2016-12-31,1.4767732160154186,-0.21256787614623338,0.9598222143790444,2.1151027446337394,0.058931451938454005
2015-12-31,CIG,2015-12-31,1.4767732160154186,-0.21256787614623338,0.9598222143790444,2.1151027446337394,0.058931451938454005
2014-12-31,CIG,2014-12-31,1.4767732160154186,-0.21256787614623338,0.9598222143790444,2.1151027446337394,0.058931451938454005
2017-12-31,CIT,2017-12-31,-1.5583013298198087,0.06685088144912395,0.06963629312014939,5.52369283775302,0.12983278313314292
2016-12-31,CIT,2016-12-31,-1.5583013298198087,0.06685088144912395,0.06963629312014939,5.52369283775302,0.12983278313314292
2015-12-31,CIT,2015-12-31,-1.5583013298198087,0.06685088144912395,0.06963629312014939,5.52369283775302,0.12983278313314292
2014-12-31,CIT,2014-12-31,-1.5583013298198087,0.06685088144912395,0.06963629312014939,5.52369283775302,0.12983278313314292
2017-12-31,CL,2017-12-31,0.149034292715852,0.02629127294617432,0.746186092056603,-99.03304728610686,0.12597695153296992
2016-12-31,CL,2016-12-31,0.149034292715852,0.02629127294617432,0.746186092056603,-99.03304728610686,0.12597695153296992
2015-12-31,CL,2015-12-31,0.149034292715852,0.02629127294617432,0.746186092056603,-99.03304728610686,0.12597695153296992
2014-12-31,CL,2014-12-31,0.149034292715852,0.02629127294617432,0.746186092056603,-99.03304728610686,0.12597695153296992
2017-10-31,CM,2017-10-31,-0.15673819672240885,-0.04241763931837472,0.40117567313793295,20.406309692318448,0.29437308633049664
2016-10-31,CM,2016-10-31,-0.15673819672240885,-0.04241763931837472,0.40117567313793295,20.406309692318448,0.29437308633049664
2015-10-31,CM,2015-10-31,-0.15673819672240885,-0.04241763931837472,0.40117567313793295,20.406309692318448,0.29437308633049664
2014-10-31,CM,2014-10-31,-0.15673819672240885,-0.04241763931837472,0.40117567313793295,20.406309692318448,0.29437308633049664
2017-12-31,CMI,2017-12-31,0.32379570020972875,0.11288090625931495,0.5437468091180913,1.1674320955914559,0.06724246928391019
2016-12-31,CMI,2016-12-31,0.32379570020972875,0.11288090625931495,0.5437468091180913,1.1674320955914559,0.06724246928391019
2015-12-31,CMI,2015-12-31,0.32379570020972875,0.11288090625931495,0.5437468091180913,1.1674320955914559,0.06724246928391019
2014-12-31,CMI,2014-12-31,0.32379570020972875,0.11288090625931495,0.5437468091180913,1.1674320955914559,0.06724246928391019
2017-12-31,CNA,2017-12-31,0.7450798802159575,0.4560361457725451,0.9906319785706742,3.638979420066496,0.07952044699807853
2016-12-31,CNA,2016-12-31,0.7450798802159575,0.4560361457725451,0.9906319785706742,3.638979420066496,0.07952044699807853
2015-12-31,CNA,2015-12-31,0.7450798802159575,0.4560361457725451,0.9906319785706742,3.638979420066496,0.07952044699807853
2014-12-31,CNA,2014-12-31,0.7450798802159575,0.4560361457725451,0.9906319785706742,3.638979420066496,0.07952044699807853
2017-12-31,CNP,2017-12-31,-1.7789368084925794,0.04155193484042696,0.22237016361083076,4.7700634060679095,0.05002994479080073
2016-12-31,CNP,2016-12-31,-1.7789368084925794,0.04155193484042696,0.22237016361083076,4.7700634060679095,0.05002994479080073
2015-12-31,CNP,2015-12-31,-1.7789368084925794,0.04155193484042696,0.22237016361083076,4.7700634060679095,0.05002994479080073
2014-12-31,CNP,2014-12-31,-1.7789368084925794,0.04155193484042696,0.22237016361083076,4.7700634060679095,0.05002994479080073
2017-12-31,COP,2017-12-31,0.0699955875001456,-0.19236366477049174,-0.9001295796850618,1.4646065401639607,-0.10912975974571511
2016-12-31,COP,2016-12-31,0.0699955875001456,-0.19236366477049174,-0.9001295796850618,1.4646065401639607,-0.10912975974571511
2015-12-31,COP,2015-12-31,0.0699955875001456,-0.19236366477049174,-0.9001295796850618,1.4646065401639607,-0.10912975974571511
2014-12-31,COP,2014-12-31,0.0699955875001456,-0.19236366477049174,-0.9001295796850618,1.4646065401639607,-0.10912975974571511
2017-12-31,CPA,2017-12-31,-1.2202057083177942,-0.1040477057878552,-0.03667269712306378,1.1474848017856012,0.06571386946798136
2016-12-31,CPA,2016-12-31,-1.2202057083177942,-0.1040477057878552,-0.03667269712306378,1.1474848017856012,0.06571386946798136
2015-12-31,CPA,2015-12-31,-1.2202057083177942,-0.1040477057878552,-0.03667269712306378,1.1474848017856012,0.06571386946798136
2014-12-31,CPA,2014-12-31,-1.2202057083177942,-0.1040477057878552,-0.03667269712306378,1.1474848017856012,0.06571386946798136
2018-04-29,CULP,2018-04-29,0.0550630895830491,0.1656809289110007,0.18447467845333856,0.35914946984344365,0.06359028605632908
2017-04-30,CULP,2017-04-30,0.0550630895830491,0.1656809289110007,0.18447467845333856,0.35914946984344365,0.06359028605632908
2016-05-01,CULP,2016-05-01,0.0550630895830491,0.1656809289110007,0.18447467845333856,0.35914946984344365,0.06359028605632908
2015-05-03,CULP,2015-05-03,0.0550630895830491,0.1656809289110007,0.18447467845333856,0.35914946984344365,0.06359028605632908
2017-12-31,CVI,2017-12-31,1.5505267509951113,-0.11106834755092954,2.9311851883016486,2.2475105277663467,0.02517554162747214
2016-12-31,CVI,2016-12-31,1.5505267509951113,-0.11106834755092954,2.9311851883016486,2.2475105277663467,0.02517554162747214
2015-12-31,CVI,2015-12-31,1.5505267509951113,-0.11106834755092954,2.9311851883016486,2.2475105277663467,0.02517554162747214
2014-12-31,CVI,2014-12-31,1.5505267509951113,-0.11106834755092954,2.9311851883016486,2.2475105277663467,0.02517554162747214
2017-12-31,CVX,2017-12-31,-2.7005835232839677,0.008509286031052351,-4.5114189546088195,0.7362517501790659,0.034913367731377404
2016-12-31,CVX,2016-12-31,-2.7005835232839677,0.008509286031052351,-4.5114189546088195,0.7362517501790659,0.034913367731377404
2015-12-31,CVX,2015-12-31,-2.7005835232839677,0.008509286031052351,-4.5114189546088195,0.7362517501790659,0.034913367731377404
2014-12-31,CVX,2014-12-31,-2.7005835232839677,0.008509286031052351,-4.5114189546088195,0.7362517501790659,0.034913367731377404
2017-12-31,DAL,2017-12-31,0.14380876249751895,0.42808516496316695,0.13335891690429605,3.3001046024873197,0.10274713780601451
2016-12-31,DAL,2016-12-31,0.14380876249751895,0.42808516496316695,0.13335891690429605,3.3001046024873197,0.10274713780601451
2015-12-31,DAL,2015-12-31,0.14380876249751895,0.42808516496316695,0.13335891690429605,3.3001046024873197,0.10274713780601451
2014-12-31,DAL,2014-12-31,0.14380876249751895,0.42808516496316695,0.13335891690429605,3.3001046024873197,0.10274713780601451
2017-12-31,DAN,2017-12-31,1.6188639405915348,-0.043018018018018,0.20090240594367956,4.106335047762225,0.050495809836894494
2016-12-31,DAN,2016-12-31,1.6188639405915348,-0.043018018018018,0.20090240594367956,4.106335047762225,0.050495809836894494
2015-12-31,DAN,2015-12-31,1.6188639405915348,-0.043018018018018,0.20090240594367956,4.106335047762225,0.050495809836894494
2014-12-31,DAN,2014-12-31,1.6188639405915348,-0.043018018018018,0.20090240594367956,4.106335047762225,0.050495809836894494
2017-12-31,DB,2017-12-31,0.632397525160276,0.3806717466416803,-0.4657824374302993,22.522988554279976,-0.09594175279802208
2016-12-31,DB,2016-12-31,0.632397525160276,0.3806717466416803,-0.4657824374302993,22.522988554279976,-0.09594175279802208
2015-12-31,DB,2015-12-31,0.632397525160276,0.3806717466416803,-0.4657824374302993,22.522988554279976,-0.09594175279802208
2014-12-31,DB,2014-12-31,0.632397525160276,0.3806717466416803,-0.4657824374302993,22.522988554279976,-0.09594175279802208
2017-12-31,DBD,2017-12-31,-1.0915240578671659,-0.2208242135279355,-0.3543565662968648,6.843634856789301,-0.010019720662278084
2016-12-31,DBD,2016-12-31,-1.0915240578671659,-0.2208242135279355,-0.3543565662968648,6.843634856789301,-0.010019720662278084
2015-12-31,DBD,2015-12-31,-1.0915240578671659,-0.2208242135279355,-0.3543565662968648,6.843634856789301,-0.010019720662278084
2014-12-31,DBD,2014-12-31,-1.0915240578671659,-0.2208242135279355,-0.3543565662968648,6.843634856789301,-0.010019720662278084
2018-07-31,DCI,2018-07-31,0.08145456547086534,0.012683223209539,0.46671011870861956,1.3171018262849166,0.0833420007836879
2017-07-31,DCI,2017-07-31,0.08145456547086534,0.012683223209539,0.46671011870861956,1.3171018262849166,0.0833420007836879
2016-07-31,DCI,2016-07-31,0.08145456547086534,0.012683223209539,0.46671011870861956,1.3171018262849166,0.0833420007836879
2015-07-31,DCI,2015-07-31,0.08145456547086534,0.012683223209539,0.46671011870861956,1.3171018262849166,0.0833420007836879
2017-10-29,DE,2017-10-29,0.196049884252858,-0.008427002117339785,0.4247326001271123,7.11736149506181,0.06635874375997543
2016-10-30,DE,2016-10-30,0.196049884252858,-0.008427002117339785,0.4247326001271123,7.11736149506181,0.06635874375997543
2015-11-01,DE,2015-11-01,0.196049884252858,-0.008427002117339785,0.4247326001271123,7.11736149506181,0.06635874375997543
2014-10-31,DE,2014-10-31,0.196049884252858,-0.008427002117339785,0.4247326001271123,7.11736149506181,0.06635874375997543
2017-09-29,DLB,2017-09-29,0.12453430156718204,0.11962488885871458,0.256424635400095,0.1753844695435045,0.18489197810876257
2016-09-30,DLB,2016-09-30,0.12453430156718204,0.11962488885871458,0.256424635400095,0.1753844695435045,0.18489197810876257
2015-09-25,DLB,2015-09-25,0.12453430156718204,0.11962488885871458,0.256424635400095,0.1753844695435045,0.18489197810876257
2014-09-26,DLB,2014-09-26,0.12453430156718204,0.11962488885871458,0.256424635400095,0.1753844695435045,0.18489197810876257
2017-12-31,DLX,2017-12-31,-0.04310414187489912,0.003148598656808351,0.2605796564960554,1.3760283945426124,0.12149006684139892
2016-12-31,DLX,2016-12-31,-0.04310414187489912,0.003148598656808351,0.2605796564960554,1.3760283945426124,0.12149006684139892
2015-12-31,DLX,2015-12-31,-0.04310414187489912,0.003148598656808351,0.2605796564960554,1.3760283945426124,0.12149006684139892
2014-12-31,DLX,2014-12-31,-0.04310414187489912,0.003148598656808351,0.2605796564960554,1.3760283945426124,0.12149006684139892
2017-12-31,DS,2017-12-31,-0.999485779215712,-0.46226830518630163,0.626960310264267,5.9630407410955995,0.06250186131924829
2016-12-31,DS,2016-12-31,-0.999485779215712,-0.46226830518630163,0.626960310264267,5.9630407410955995,0.06250186131924829
2015-12-31,DS,2015-12-31,-0.999485779215712,-0.46226830518630163,0.626960310264267,5.9630407410955995,0.06250186131924829
2014-12-31,DS,2014-12-31,-0.999485779215712,-0.46226830518630163,0.626960310264267,5.9630407410955995,0.06250186131924829
2018-02-03,DSW,2018-02-03,0.3361765397668313,-0.014631984230589904,0.6611087269975379,0.508046586936359,0.04062825756855881
2017-01-28,DSW,2017-01-28,0.3361765397668313,-0.014631984230589904,0.6611087269975379,0.508046586936359,0.04062825756855881
2016-01-30,DSW,2016-01-30,0.3361765397668313,-0.014631984230589904,0.6611087269975379,0.508046586936359,0.04062825756855881
2015-01-31,DSW,2015-01-31,0.3361765397668313,-0.014631984230589904,0.6611087269975379,0.508046586936359,0.04062825756855881
2017-12-31,DWDP,2017-12-31,1.189806996267039,0.195555252575819,1.0626658066560082,1.6215985798447816,0.09019323625387497
2016-12-31,DWDP,2016-12-31,1.189806996267039,0.195555252575819,1.0626658066560082,1.6215985798447816,0.09019323625387497
2015-12-31,DWDP,2015-12-31,1.189806996267039,0.195555252575819,1.0626658066560082,1.6215985798447816,0.09019323625387497
2014-12-31,DWDP,2014-12-31,1.189806996267039,0.195555252575819,1.0626658066560082,1.6215985798447816,0.09019323625387497
2018-03-31,DXC,2018-03-31,-1.560238455425013,0.2644230769230769,-0.04014397481045715,2.5823784795731908,0.03015311561228769
2017-03-31,DXC,2017-03-31,-1.560238455425013,0.2644230769230769,-0.04014397481045715,2.5823784795731908,0.03015311561228769
2016-04-01,DXC,2016-04-01,-1.560238455425013,0.2644230769230769,-0.04014397481045715,2.5823784795731908,0.03015311561228769
2015-04-03,DXC,2015-04-03,-1.560238455425013,0.2644230769230769,-0.04014397481045715,2.5823784795731908,0.03015311561228769
