,payoutRatio,debtEquityRatio,netMargin,roic,dividendsPaid,Underyling
1162,0.4170609685063873,1.0789188464281578,0.2092165667829658,1.1881899511211507,52269000,JCOM
1163,-0.12331670730156324,0.1825381593402107,-0.1436498533124882,0.0,1458298,JCS
1164,-0.5704535179923752,0.18730844987267473,-0.08166389932681807,0.0,4628402,JCS
1165,-0.5826581199522237,0.21793456177570947,-0.0896103896586373,-0.8057154670390733,5621665,JCS
1166,2.839975880192041,0.16584113474906875,0.01647643646937029,0.21871782269665485,5571672,JCS
1167,0.16937966839199176,15.00165264741403,0.14042911070239925,0.0,86261000,JE
1168,0.17183677858122093,-4.995808260319999,0.11881969223758829,5.179668069638416,76710000,JE
1169,1.1567704786081356,-2.9963368950693225,0.015734584228395514,0.0,74732000,JE
1170,-0.18586344662421522,-3.032555234478462,-0.11467964085689204,0.0,83041000,JE
1171,0.0,0.4568557071069634,0.3759247576991455,0.0,0,JHG
1172,1.0602189781021898,0.5017372523241619,0.14790823211875845,3.831353919239905,116200000,JHG
1173,0.6538461538461539,0.6202873396972327,0.20661368879774417,2.7822222222222224,105400000,JHG
1174,0.35938104448742747,0.6093888396811338,0.3880216151305914,1.031636863823934,92900000,JHG
1175,0.38976179048677595,0.2709952192659771,0.07302365562835723,0.785907732847133,30859000,JJSF
1176,0.3754261270154656,0.23905833153075204,0.07652745167363195,0.843527546808638,28523000,JJSF
1177,0.37265434649416523,0.23294811466214604,0.0718899550937459,0.0,26154000,JJSF
1178,0.29136380093018077,0.25288968530784794,0.07810530414345082,0.0,20924000,JJSF
1179,-0.4892022917584839,10.032148232729538,-0.13634295622912965,-0.11309389661742711,7770000,JMP
1180,2.857826384142174,8.29754475317691,0.021677767323321752,0.05454439727859511,8362000,JMP
1181,-48.95192307692308,8.935705607775434,-0.0014726289258304777,0.0720272824389843,10182000,JMP
1182,0.3859346914319952,9.255586476315452,0.07315923860037478,0.1258236757223809,5153000,JMP
1183,6.8792307692307695,1.6147440159574469,0.017004578155657292,16.024390243902438,8943000000,JNJ
1184,0.5212212817412334,1.0052827402084694,0.23007372374460983,0.8898678414096917,8621000000,JNJ
1185,0.5304043091699656,0.8750667603654252,0.21989610982675456,0.7022708158116064,8173000000,JNJ
1186,0.47589291184218585,0.8688783117329969,0.21959882148767002,1.0966587112171837,7768000000,JNJ
1187,0.49118223383409537,1.1008353094490375,0.06090865690642903,0.4428128724672229,150400000,JNPR
1188,0.25729711489792473,0.9458942065491184,0.11877517484619547,0.4798981648456561,152500000,JNPR
1189,0.2466466782389143,0.8817549842602308,0.13044999794145498,0.48753802636494636,156300000,JNPR
1190,-0.25725396350583307,0.6835193429692423,-0.0722482764582568,0.41107253086419754,86000000,JNPR
1191,0.0,9.920117583015786,0.26087374184802914,0.053832468223253424,0,JPM
1192,0.34270003638863056,9.805200725927355,0.2738768866200848,0.03822506305867529,8476000000,JPM
1193,0.3221094836756403,9.499221236540937,0.27400730925315575,0.03890450690608383,7873000000,JPM
1194,0.3214532076339388,11.057841673595888,0.23642808215454536,0.031672198125245805,6990000000,JPM
1195,0.0,2.968186221658589,0.053283595780461705,0.053182894946384965,0,JRVR
1196,0.351653663842301,2.384971026555745,0.12703440817294326,0.0794587008928214,26188000,JRVR
1197,0.34029945604426415,2.018182539006634,0.10595122801388732,0.06390656248657575,18205000,JRVR
1198,1.5664764462347545,1.848135178312626,0.101787459311212,0.05326825170193043,69998000,JRVR
1199,0.14641888886535487,1.32675862394204,0.08847072579893349,0.0,55303000,KDP
1200,0.49036988243380636,1.5413038055029342,0.048510949865141234,0.0,102732000,KDP
1201,0.3526305754854247,0.47526572715750376,0.11023707580766592,0.0,175707000,KDP
1202,0.19841480055924549,0.38343692291945974,0.1267116711416239,6.993164091243561,118358000,KDP
1203,0.37037037037037035,8.76360908701243,0.21506803849983405,0.06422807066197066,480000000,KEY
1204,0.42351453855878635,8.92913443830571,0.1673365771102179,0.04454176150278026,335000000,KEY
1205,0.2914847161572052,8.069242540168325,0.22550467749876907,0.05630496030052079,267000000,KEY
1206,0.26666666666666666,8.133509131751147,0.22315893875526904,0.05623512026927182,240000000,KEY
1207,0.4094292803970223,2.959255057666856,0.044393038114122055,0.037867393620354704,49500000,KMPR
1208,2.9285714285714284,3.1567942486836778,0.006661643998572505,0.015208015824118811,49200000,KMPR
