,ticker,numOfFirmsHoldingInTop10,numOfHolders,priorQDate,recQDate,priorQShares,recQShares,fundNumPercentChange,fundsCreatingNewPos,fundsAddingPos,fundsClosingPos,fundsReducingPos
allFirms,LPG,2.0,84.0,2018-03-31,2018-06-30,31761000.0,30837000.0,-2.91,7.0,36.0,11.0,24.0
hedgeFunds,LPG,1.0,13.0,2018-03-31,2018-06-30,2817000.0,1685000.0,-40.18,3.0,2.0,3.0,6.0
allFirms,LPI,2.0,162.0,2018-03-31,2018-06-30,245344000.0,255632000.0,4.19,35.0,62.0,47.0,40.0
hedgeFunds,LPI,1.0,25.0,2018-03-31,2018-06-30,116602000.0,107199000.0,-8.06,8.0,6.0,17.0,9.0
allFirms,LPL,0.0,88.0,2018-03-31,2018-06-30,23654000.0,21563000.0,-8.84,17.0,26.0,25.0,30.0
hedgeFunds,LPL,0.0,10.0,2018-03-31,2018-06-30,1715000.0,1152000.0,-32.81,2.0,4.0,6.0,4.0
allFirms,LPT,0.0,35.0,2018-03-31,2018-06-30,7243000.0,7171000.0,-0.99,5.0,,,
hedgeFunds,LPT,0.0,3.0,2018-03-31,2018-06-30,1084000.0,1090000.0,0.51,1.0,,,
allFirms,LPX,2.0,337.0,2018-03-31,2018-06-30,133014999.99999999,131609000.00000001,-1.06,44.0,135.0,38.0,113.0
hedgeFunds,LPX,1.0,47.0,2018-03-31,2018-06-30,18243000.0,16639000.0,-8.79,8.0,16.0,10.0,19.0
allFirms,LRN,0.0,139.0,2018-03-31,2018-06-30,33801000.0,32708000.0,-3.24,14.0,61.0,12.0,39.0
hedgeFunds,LRN,0.0,31.0,2018-03-31,2018-06-30,6095000.0,6676000.0,9.53,6.0,14.0,3.0,9.0
allFirms,LTC,0.0,211.0,2018-03-31,2018-06-30,31370000.0,29791000.0,-5.03,26.0,78.0,22.0,70.0
hedgeFunds,LTC,0.0,21.0,2018-03-31,2018-06-30,1158000.0,1579000.0,36.32,8.0,6.0,5.0,7.0
allFirms,LTM,,,,,,,,,,,
hedgeFunds,LTM,,,,,,,,,,,
allFirms,LTN,0.0,18.0,2018-03-31,2018-06-30,6951000.0,7278000.0,4.7,8.0,5.0,2.0,
hedgeFunds,LTN,0.0,7.0,2018-03-31,2018-06-30,3883000.0,3207000.0,-17.41,2.0,2.0,1.0,
allFirms,LUB,1.0,40.0,2018-03-31,2018-06-30,10953000.0,10598000.0,-3.24,5.0,5.0,14.0,
hedgeFunds,LUB,0.0,7.0,2018-03-31,2018-06-30,3239000.0,2830000.0,-12.61,1.0,2.0,3.0,
allFirms,LUV,19.0,839.0,2018-03-31,2018-06-30,466986000.0,446676000.0,-4.35,106.0,271.0,97.0,327.0
hedgeFunds,LUV,7.0,83.0,2018-03-31,2018-06-30,40660000.0,33803000.0,-16.86,21.0,33.0,21.0,23.0
allFirms,LVS,13.0,634.0,2018-03-31,2018-06-30,294873000.0,308987000.0,4.79,88.0,233.0,66.0,210.0
hedgeFunds,LVS,3.0,70.0,2018-03-31,2018-06-30,28197000.0,22471000.0,-20.31,10.0,24.0,16.0,29.0
allFirms,LW,,,,,,,,,,,
hedgeFunds,LW,,,,,,,,,,,
allFirms,LXFR,2.0,62.0,2018-03-31,2018-06-30,22346000.0,23040000.0,3.1,15.0,17.0,17.0,
hedgeFunds,LXFR,2.0,16.0,2018-03-31,2018-06-30,5887000.0,5850000.0,-0.62,7.0,4.0,2.0,
allFirms,LXFT,4.0,95.0,2018-03-31,2018-06-30,18573000.0,17133000.0,-7.75,24.0,34.0,18.0,26.0
hedgeFunds,LXFT,4.0,24.0,2018-03-31,2018-06-30,5205000.0,6320000.0,21.43,8.0,12.0,6.0,3.0
allFirms,LXP,2.0,241.0,2018-03-31,2018-06-30,178210000.0,176325000.0,-1.06,30.0,78.0,23.0,88.0
hedgeFunds,LXP,1.0,29.0,2018-03-31,2018-06-30,7130000.0,6799000.0,-4.65,7.0,6.0,8.0,13.0
allFirms,LYB,22.0,847.0,2018-03-31,2018-06-30,290119000.0,283281000.0,-2.36,106.0,319.0,49.0,298.0
hedgeFunds,LYB,3.0,91.0,2018-03-31,2018-06-30,23040000.0,23156000.0,0.5,29.0,26.0,10.0,26.0
allFirms,LYG,0.0,258.0,2018-03-31,2018-06-30,469474000.0,460255000.0,-1.96,35.0,81.0,22.0,86.0
hedgeFunds,LYG,0.0,14.0,2018-03-31,2018-06-30,135260000.0,139694000.0,3.28,2.0,3.0,2.0,8.0
allFirms,LYV,5.0,353.0,2018-03-31,2018-06-30,141913000.0,145750000.0,2.7,46.0,126.0,48.0,122.0
hedgeFunds,LYV,2.0,52.0,2018-03-31,2018-06-30,16508000.0,21217000.0,28.52,13.0,18.0,12.0,19.0
allFirms,LZB,1.0,202.0,2018-03-31,2018-06-30,40937000.0,42695000.0,4.29,24.0,75.0,27.0,64.0
hedgeFunds,LZB,0.0,24.0,2018-03-31,2018-06-30,5387000.0,4561000.0,-15.33,3.0,8.0,11.0,13.0
allFirms,MA,225.0,1618.0,2018-03-31,2018-06-30,784496000.0,773289000.0,-1.43,139.0,568.0,62.0,662.0
hedgeFunds,MA,33.0,189.0,2018-03-31,2018-06-30,60898000.0,57801000.0,-5.09,28.0,57.0,25.0,76.0
allFirms,MAA,2.0,446.0,2018-03-31,2018-06-30,104208000.0,105322000.0,1.07,56.0,170.0,57.0,153.0
hedgeFunds,MAA,0.0,37.0,2018-03-31,2018-06-30,13166000.0,11183000.0,-15.06,7.0,13.0,21.0,16.0
allFirms,MAC,8.0,358.0,2018-03-31,2018-06-30,134541000.0,135135000.0,0.44,62.0,119.0,35.0,127.0
hedgeFunds,MAC,4.0,60.0,2018-03-31,2018-06-30,9429000.0,9704000.0,2.92,28.0,13.0,8.0,17.0
allFirms,MAIN,8.0,196.0,2018-03-31,2018-06-30,15769000.0,14263000.0,-9.55,28.0,66.0,26.0,64.0
hedgeFunds,MAIN,1.0,22.0,2018-03-31,2018-06-30,4018000.0,3204000.0,-20.27,6.0,3.0,7.0,10.0
allFirms,MAN,2.0,422.0,2018-03-31,2018-06-30,61137000.0,59675000.0,-2.39,51.0,136.0,61.0,160.0
hedgeFunds,MAN,0.0,62.0,2018-03-31,2018-06-30,3684000.0,7176000.0,94.81,15.0,25.0,10.0,16.0
allFirms,MANU,2.0,66.0,2018-03-31,2018-06-30,35063000.0,34844000.0,-0.62,12.0,9.0,5.0,18.0
hedgeFunds,MANU,1.0,16.0,2018-03-31,2018-06-30,15618000.0,15680000.0,0.4,2.0,3.0,3.0,8.0
allFirms,MAS,4.0,594.0,2018-03-31,2018-06-30,277140000.0,274261000.0,-1.04,53.0,208.0,87.0,234.0
hedgeFunds,MAS,3.0,61.0,2018-03-31,2018-06-30,31970000.0,33301000.000000004,4.17,11.0,26.0,26.0,17.0
allFirms,MATX,1.0,172.0,2018-03-31,2018-06-30,35898000.0,36412000.0,1.43,21.0,62.0,18.0,50.0
hedgeFunds,MATX,0.0,15.0,2018-03-31,2018-06-30,4939000.0,4126000.0000000005,-16.46,1.0,4.0,7.0,9.0
allFirms,MAXR,2.0,131.0,2018-03-31,2018-06-30,43308000.0,49108000.0,13.39,43.0,45.0,7.0,27.0
hedgeFunds,MAXR,0.0,18.0,2018-03-31,2018-06-30,2446000.0,2749000.0,12.39,8.0,4.0,2.0,5.0
allFirms,MBI,6.0,140.0,2018-03-31,2018-06-30,102264000.0,95391000.0,-6.72,15.0,26.0,25.0,62.0
hedgeFunds,MBI,4.0,26.0,2018-03-31,2018-06-30,20236000.0,22129000.0,9.35,6.0,6.0,5.0,8.0
allFirms,MBT,1.0,231.0,2018-03-31,2018-06-30,322522000.0,306986000.0,-4.82,26.0,80.0,29.0,86.0
hedgeFunds,MBT,0.0,28.0,2018-03-31,2018-06-30,30775000.0,34835000.0,13.19,7.0,10.0,1.0,8.0
allFirms,MCB,,,,,,,,,,,
hedgeFunds,MCB,,,,,,,,,,,
allFirms,MCC,2.0,69.0,2018-03-31,2018-06-30,15930000.0,13850000.0,-13.06,14.0,12.0,32.0,
hedgeFunds,MCC,0.0,8.0,2018-03-31,2018-06-30,1347000.0,1392000.0,3.34,3.0,1.0,3.0,
allFirms,MCD,59.0,1806.0,2018-03-31,2018-06-30,529823999.99999994,544000000.0,2.68,106.0,662.0,66.0,744.0
hedgeFunds,MCD,7.0,155.0,2018-03-31,2018-06-30,22962000.0,20298000.0,-11.6,23.0,51.0,10.0,59.0
allFirms,MCK,15.0,873.0,2018-03-31,2018-06-30,181989000.0,176309000.0,-3.12,82.0,313.0,63.0,341.0
hedgeFunds,MCK,10.0,99.0,2018-03-31,2018-06-30,23879000.0,23836000.0,-0.18,29.0,32.0,8.0,29.0
allFirms,MCO,26.0,658.0,2018-03-31,2018-06-30,169596000.0,171873000.0,1.34,67.0,228.0,38.0,227.0
hedgeFunds,MCO,9.0,76.0,2018-03-31,2018-06-30,15975000.0,15035000.0,-5.88,12.0,26.0,13.0,27.0
allFirms,MCRN,1.0,146.0,2018-03-31,2018-06-30,69941000.0,69774000.0,-0.24,26.0,62.0,20.0,45.0
hedgeFunds,MCRN,0.0,36.0,2018-03-31,2018-06-30,7386000.0,5824000.0,-21.15,8.0,14.0,7.0,13.0
allFirms,MCS,0.0,152.0,2018-03-31,2018-06-30,16761000.0,16953000.0,1.15,15.0,59.0,8.0,47.0
hedgeFunds,MCS,0.0,16.0,2018-03-31,2018-06-30,1684000.0,1249000.0,-25.88,1.0,6.0,4.0,9.0
allFirms,MCX,,,,,,,,,,,
hedgeFunds,MCX,,,,,,,,,,,
allFirms,MCY,1.0,197.0,2018-03-31,2018-06-30,24390000.0,26373000.0,8.13,23.0,69.0,40.0,69.0
hedgeFunds,MCY,0.0,22.0,2018-03-31,2018-06-30,3342000.0,2130000.0,-36.28,4.0,5.0,12.0,10.0
allFirms,MD,3.0,313.0,2018-03-31,2018-06-30,91259000.0,89234000.0,-2.22,34.0,111.0,50.0,120.0
hedgeFunds,MD,2.0,41.0,2018-03-31,2018-06-30,18484000.0,19782000.0,7.02,12.0,14.0,10.0,12.0
allFirms,MDC,2.0,213.0,2018-03-31,2018-06-30,44640000.0,43761000.0,-1.97,33.0,67.0,32.0,78.0
hedgeFunds,MDC,1.0,22.0,2018-03-31,2018-06-30,3985000.0,2577000.0,-35.32,4.0,3.0,13.0,14.0
allFirms,MDP,3.0,238.0,2018-03-31,2018-06-30,46131000.0,49525000.0,7.36,28.0,101.0,41.0,70.0
hedgeFunds,MDP,1.0,24.0,2018-03-31,2018-06-30,8042000.0,8404000.0,4.49,5.0,10.0,10.0,8.0
allFirms,MDR,11.0,302.0,2018-03-31,2018-06-30,108837000.0,152138000.0,39.79,103.0,131.0,93.0,60.0
hedgeFunds,MDR,6.0,42.0,2018-03-31,2018-06-30,21771000.0,20181000.0,-7.3,19.0,7.0,24.0,15.0
allFirms,MDT,48.0,1356.0,2018-03-31,2018-06-30,1099000000.0,1088000000.0,-1.05,105.0,525.0,68.0,560.0
hedgeFunds,MDT,6.0,105.0,2018-03-31,2018-06-30,63724000.0,61923000.0,-2.83,18.0,36.0,11.0,45.0
allFirms,MDU,0.0,341.0,2018-03-31,2018-06-30,126182000.0,125427000.0,-0.6,49.0,112.0,27.0,111.0
hedgeFunds,MDU,0.0,37.0,2018-03-31,2018-06-30,7813000.0,7961000.0,1.9,11.0,8.0,6.0,13.0
allFirms,MED,1.0,255.0,2018-03-31,2018-06-30,10667000.0,10581000.0,-0.8,58.0,86.0,24.0,84.0
hedgeFunds,MED,0.0,37.0,2018-03-31,2018-06-30,2081999.9999999998,1626000.0,-21.92,8.0,9.0,8.0,18.0
allFirms,MEI,2.0,213.0,2018-03-31,2018-06-30,34020000.0,34891000.0,2.56,21.0,77.0,25.0,70.0
hedgeFunds,MEI,1.0,17.0,2018-03-31,2018-06-30,4056000.0,3590000.0,-11.48,3.0,5.0,5.0,7.0
allFirms,MET,7.0,990.0,2018-03-31,2018-06-30,787858000.0,769843000.0,-2.29,83.0,330.0,71.0,431.0
hedgeFunds,MET,3.0,77.0,2018-03-31,2018-06-30,26650000.0,24156000.0,-9.36,18.0,19.0,15.0,34.0
allFirms,MFA,0.0,246.0,2018-03-31,2018-06-30,315313000.0,311807000.0,-1.11,29.0,79.0,13.0,89.0
hedgeFunds,MFA,0.0,33.0,2018-03-31,2018-06-30,69294000.0,71067000.0,2.56,5.0,13.0,1.0,11.0
allFirms,MFC,17.0,432.0,2018-03-31,2018-06-30,995948000.0,914266000.0,-8.2,37.0,149.0,31.0,117.0
hedgeFunds,MFC,2.0,38.0,2018-03-31,2018-06-30,77310000.0,74329000.0,-3.86,6.0,15.0,4.0,13.0
allFirms,MFG,0.0,100.0,2018-03-31,2018-06-30,46000000.0,49327000.0,7.23,9.0,48.0,22.0,
hedgeFunds,MFG,0.0,7.0,2018-03-31,2018-06-30,3120000.0,3716000.0,19.1,1.0,3.0,2.0,
allFirms,MFGP,1.0,317.0,2018-03-31,2018-06-30,98186000.0,99293000.0,1.13,35.0,42.0,64.0,125.0
hedgeFunds,MFGP,1.0,22.0,2018-03-31,2018-06-30,10458000.0,11071000.0,5.86,5.0,5.0,7.0,8.0
allFirms,MFO,,,,,,,,,,,
hedgeFunds,MFO,,,,,,,,,,,
allFirms,MG,2.0,86.0,2018-03-31,2018-06-30,17504000.0,16549000.0,-5.46,12.0,38.0,6.0,21.0
hedgeFunds,MG,0.0,15.0,2018-03-31,2018-06-30,2075000.0000000002,1914000.0,-7.78,6.0,6.0,2.0,1.0
allFirms,MGA,10.0,435.0,2018-03-31,2018-06-30,220294000.0,202307000.0,-8.17,68.0,126.0,34.0,166.0
hedgeFunds,MGA,1.0,51.0,2018-03-31,2018-06-30,17503000.0,17705000.0,1.15,20.0,12.0,7.0,15.0
allFirms,MGM,18.0,470.0,2018-03-31,2018-06-30,460468000.0,428634000.0,-6.91,76.0,169.0,72.0,164.0
hedgeFunds,MGM,13.0,75.0,2018-03-31,2018-06-30,135206000.0,107696000.0,-20.35,24.0,19.0,25.0,26.0
allFirms,MGP,4.0,164.0,2018-03-31,2018-06-30,67840000.0,73593000.0,8.48,20.0,62.0,21.0,59.0
hedgeFunds,MGP,2.0,26.0,2018-03-31,2018-06-30,12958000.0,19012000.0,46.72,3.0,7.0,10.0,12.0
allFirms,MHK,15.0,528.0,2018-03-31,2018-06-30,58520000.0,60673000.0,3.68,74.0,198.0,84.0,182.0
hedgeFunds,MHK,8.0,68.0,2018-03-31,2018-06-30,10929000.0,14279000.0,30.65,24.0,28.0,27.0,13.0
allFirms,MHNC,,,,,,,,,,,
hedgeFunds,MHNC,,,,,,,,,,,
allFirms,MHO,2.0,158.0,2018-03-31,2018-06-30,27409000.0,26687000.0,-2.63,10.0,66.0,20.0,52.0
hedgeFunds,MHO,1.0,23.0,2018-03-31,2018-06-30,3524000.0,3928000.0,11.48,5.0,9.0,4.0,7.0
allFirms,MIC,9.0,326.0,2018-03-31,2018-06-30,64887000.0,62290000.0,-4.0,52.0,101.0,72.0,123.0
hedgeFunds,MIC,4.0,55.0,2018-03-31,2018-06-30,13240000.0,14067000.0,6.25,15.0,11.0,15.0,24.0
allFirms,MIN,0.0,71.0,2018-03-31,2018-06-30,42219000.0,42609000.0,0.92,12.0,32.0,,
hedgeFunds,MIN,0.0,7.0,2018-03-31,2018-06-30,1496000.0,1531000.0,2.32,4.0,3.0,,
allFirms,MITT,0.0,116.0,2018-03-31,2018-06-30,17596000.0,18387000.0,4.5,15.0,45.0,6.0,28.0
hedgeFunds,MITT,0.0,16.0,2018-03-31,2018-06-30,3580000.0,3841000.0,7.28,3.0,8.0,2.0,4.0
allFirms,MIXT,1.0,60.0,2018-03-31,2018-06-30,7436000.0,7393000.0,-0.58,9.0,21.0,16.0,
hedgeFunds,MIXT,1.0,16.0,2018-03-31,2018-06-30,3271000.0,3437000.0,5.09,3.0,6.0,3.0,
allFirms,MKC,17.0,739.0,2018-03-31,2018-06-30,102947000.0,108392000.0,5.29,71.0,280.0,45.0,250.0
hedgeFunds,MKC,1.0,59.0,2018-03-31,2018-06-30,3839000.0,3931000.0,2.39,17.0,11.0,12.0,24.0
allFirms,MKL,24.0,475.0,2018-03-31,2018-06-30,10665000.0,10960000.0,2.77,44.0,153.0,38.0,151.0
hedgeFunds,MKL,6.0,53.0,2018-03-31,2018-06-30,1350000.0,1301000.0,-3.57,4.0,19.0,6.0,22.0
allFirms,MLI,0.0,158.0,2018-03-31,2018-06-30,52244000.0,52963000.0,1.38,12.0,65.0,12.0,49.0
hedgeFunds,MLI,0.0,15.0,2018-03-31,2018-06-30,2818000.0,2748000.0,-2.51,2.0,2.0,4.0,10.0
allFirms,MLM,15.0,530.0,2018-03-31,2018-06-30,63413000.0,64480999.99999999,1.68,65.0,181.0,43.0,196.0
hedgeFunds,MLM,9.0,59.0,2018-03-31,2018-06-30,8064999.999999999,7864000.0,-2.49,13.0,24.0,15.0,16.0
allFirms,MMC,3.0,767.0,2018-03-31,2018-06-30,432112000.0,445298000.0,3.05,51.0,282.0,64.0,256.0
hedgeFunds,MMC,0.0,52.0,2018-03-31,2018-06-30,12859000.0,12272000.0,-4.57,3.0,19.0,20.0,23.0
allFirms,MMI,2.0,169.0,2018-03-31,2018-06-30,18028000.0,19655000.0,9.03,33.0,79.0,23.0,36.0
hedgeFunds,MMI,1.0,32.0,2018-03-31,2018-06-30,2686000.0,2709000.0,0.84,10.0,13.0,6.0,7.0
allFirms,MMM,101.0,1848.0,2018-03-31,2018-06-30,390648000.0,387650000.0,-0.77,94.0,704.0,107.0,759.0
hedgeFunds,MMM,4.0,134.0,2018-03-31,2018-06-30,12139000.0,11644000.0,-4.07,13.0,45.0,22.0,50.0
