,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
BCB.TO,0.081654906,0.15864205,,,2.0,0.221823,,5.0,8.885,,1.0,19.62,1.49,1536019200,102.042,,,275000000,0.118710004,14.159,1.681,3893701888,USD,,136868734,0.46,42.652176,161737504,10400.0,,,0.49499,1127700000,,,Beverages - Soft Drinks,,,1514592000,,,,1,86400,,,1530316800,27900000,1577664000,1,157400000,0.0357,2.0,2.13,2,2.2082162,,0.18639,0.18639,1.098,hold,3.0,0.014249999,0.02698,0.04,16.598,,Consumer Defensive,3.0,139456000,0.0047999998,671656,1533081600,623101,0.0049,4.24,17.5,17.5,17.5,17.5,,,162400000,1.165,1264199936,2316600064,3.094,,
BCE.TO,-0.106148124,0.15864205,,,1.0,0.297638,,1.0,18.264,,1.0,51.91,0.503,1536019200,116.285,-0.078,-0.073,8572000256,0.37155,8.722,3.241,74763567104,CAD,,897337695,3.65,14.221917,1481374976,51679.0,,,0.41797,9505000000,,,Telecom Services,,,1514678400,863395200,2/1,,1,86400,,,1530316800,2744000000,1577750400,18,7443999744,0.22885999,1.0,4.92,2,2.8422031,,0.12483,0.12483,0.378,hold,2.7,0.05992,0.14734,0.017,25.639,,Communication Services,3.0,898009024,0.0305,27406479,1533081600,27976651,,23.07,69.0,51.0,59.1,59.0,,,390000000,0.434,24099000320,23071000576,3.049,,
BCI.TO,0.04250765,0.15864205,,,,-0.127643,,,8.174,,,33.79,0.828,1536019200,116.252,0.358,0.525,46186000,0.17122,15.094,2.584,697110208,CAD,,9158221,0.92,36.72826,20322376,2600.0,,,0.77853996,178033000,,,Specialty Retail,,,1514592000,,,,1,86400,,,1530316800,12381000,1577664000,4,37219000,0.1033,,,2,4.133839,,0.045900002,0.045900002,0.251,buy,2.3,0.05954,0.11704001,0.395,18.069,,Consumer Cyclical,,15550300,0.0001,2300,1533081600,2700,,0.87,33.73,26.83,30.09,29.9,,,8853000,0.569,166539008,269740000,0.825,,
BDI.TO,0.67934775,0.15864205,,,,2.338012,,,4.143,,,3.17,1.076,1536019200,37.528,,,33905000,0.20964001,7.582,1.59,257078464,CAD,,40480383,0.03,105.66667,12080750,239.0,,,0.45797002,,,,Rental & Leasing Services,,,1514678400,1314057600,2/1,,1,86400,,,1530316800,-85025000,1577750400,10,46538000,-0.04828,,,2,0.765146,,-0.52573,-0.52573,0.918,hold,2.8,-0.01038,-0.314,0.151,2.936,,Industrials,,55194000,0.0013,17400,1533081600,33895,,1.16,5.0,2.75,4.05,4.22,,,1668000,0.03,86462000,161728000,-1.548,,
BDT.TO,-0.23092782,0.15864205,,,2.0,0.716526,,8.0,3.146,,1.0,7.44,1.14,1536019200,79.651,,,10230000,0.0074699996,35.092,0.262,358989248,CAD,,40797046,0.61,12.196721,-54102376,1641.0,,,0.045089997,74447000,,,Engineering & Construction,,,1514678400,1302566400,3/1,,1,86400,,,1530316800,-1086000,1577750400,4,-40660000,-0.0012800001,4.0,-71.0,2,2.364908,,-0.00079,-0.00079,1.127,buy,1.8,-0.0016,-0.00748,-0.086,32.194,,Industrials,2.0,42516900,0.0148,574638,1533081600,550685,,8.71,11.0,9.0,10.0,10.0,,,71114000,1.673,106550000,1368790016,-0.03,,
BHC.TO,0.8307693,0.15864205,,,10.0,-1.790103,,3.0,9.917,,8.0,31.05,1.139,1536019200,705.115,,,3360999936,0.39518002,10.274,4.06,34532175872,USD,,309472684,3.57,8.697479,1978499968,20700.0,,,0.70922995,6176000000,,,Drug Manufacturers - Specialty & Generic,,,1514678400,970704000,2/1,,1,86400,,,1530316800,-1640000000,1577750400,7,1728000000,0.03222,7.0,1.11,2,3.1309872,,-0.19283001,-0.19283001,0.69,hold,3.3,0.0045,-0.43205002,-0.047,24.251,,Healthcare,4.0,349600992,0.0032,1103564,1533081600,1166417,0.0036000002,1.61,35.0,9.0,21.57,24.0,,,838000000,2.397,25088000000,8504999936,-4.678,,
BIR.TO,-0.23271495,0.15864205,,,2.0,2.565381,,7.0,6.265,,10.0,4.69,0.526,1536019200,39.056,-0.667,-0.587,318505984,0.57468,5.871,3.374,1869971968,CAD,,248352881,0.44,10.659091,-99627000,181.0,,,0.64824,346505000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-76502000,1577750400,19,323256992,0.20209,9.0,0.76,2,0.7486034,,-0.13056,-0.13056,0.421,buy,2.0,0.02506,-0.04127,-0.014,2.086,,Energy,7.0,265884992,0.0287,7630917,1533081600,9410063,,8.39,10.5,4.75,6.88,6.75,,,53000,0.0,666672000,554236032,-0.288,,
BKX.TO,0.46428573,0.15864205,,,,4.821636,,,0.512,,,0.4075,0.581,1536019200,24.767,,,5701000,0.28946,21.61,6.255,123200280,USD,,175524058,0.01,40.75,-8078125,15.0,,,0.80944,10173000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-3565000,1577750400,1,9587000,-0.09759,,,4,0.7958984,,-0.19959,-0.19959,0.581,strong_buy,1.0,-0.007850001,-0.029460002,1.695,0.085,,Energy,,232723008,0.0008,177985,1533081600,156000,,5.47,0.75,0.75,0.75,0.75,,,1752000,0.008,29536000,19695000,-0.028,,
BLDP.TO,-0.10460985,0.15864205,,,2.0,2.330495,,2.0,0.631,,1.0,5.4,2.639,1536019200,5.505,,,-6584000,-0.05549,-128.94,7.155,848943296,USD,,178105049,0.0,Infinity,-30604750,,,,0.32719,,,,Diversified Industrials,,,1514678400,896832000,3/1,,1,86400,,,1530316800,-13735000,1577750400,1,-32617000,-0.090220004,2.0,,2,8.557845,,-0.11576,-0.11576,1.76,buy,2.0,-0.03856,-0.1179,-0.003,0.667,,Industrials,6.0,178806000,0.0057,1022755,1533081600,1073359,,9.82,4.0,4.0,4.0,4.0,,,35206000,0.197,6212000,118646000,-0.077,,
BLU.TO,1.3255813,0.15864205,,,,0.051127,,,0.194,,,1.02,20.439,1536019200,,,,,0.0,,751.898,99250584,CAD,,72772832,-0.06,-17.0,-1954625,8.0,,,1.0,165000,,,Biotechnology,,,1514678400,1338249600,1/30,,1,86400,,,1530316800,-6692000,1577750400,2,-7636000,-53.42424,,,2,5.257732,,0.0,0.0,19.548,strong_buy,1.5,-0.24193001,-0.39289,-0.805,0.001,,Healthcare,,119498000,0.0001,11600,1529280000,0,,0.01,1.0,1.0,1.0,1.0,,,20247000,0.169,0,132000,-0.07,,
BLX.TO,-0.08450699,0.15864205,,,8.0,-0.08222,,3.0,8.792,,5.0,19.49,0.681,1536019200,462.113,,,285000000,0.625,16.372,10.232,4666013696,CAD,,73577768,0.5,38.98,-84375000,370.0,,,0.73026,,,,Utilities - Independent Power Producers,,,1514678400,860112000,1/10,,1,86400,,,1530316800,1000000,1577750400,8,215000000,0.22149,6.0,16.59,2,2.216788,,0.00219,0.00219,0.526,buy,1.9,0.015520001,-0.01125,0.043,5.992,,Utilities,9.0,76319696,0.0925,7062220,1533081600,6778588,,32.89,26.0,24.0,25.44,25.75,,,159000000,2.083,3280999936,456000000,0.01,,
BMO.TO,0.16760862,0.15864205,,,1.0,0.794296,,1.0,63.313,,1.0,107.41,,1536019200,,0.127,0.107,,0.0,,-2.399,-52899663872,CAD,,639270717,9.65,11.13057,,45200.0,,,0.0,21486000000,,,Banks - Global,,,1509408000,983404800,2/1,,1,86400,,,1532995200,4792999936,1572480000,13,-12997999616,0.33043,1.0,1.3,2,1.6964921,,0.22591,0.22591,,buy,2.1,0.00676,0.11363,0.056,34.191,,Financial Services,1.0,639929984,0.02,12820908,1533081600,9936651,,9.93,126.0,110.0,116.46,116.0,,,262354993152,409.975,137114001408,22052999168,7.399,,
BNE.TO,0.14591444,0.15864205,,,2.0,2.775732,,10.0,15.13,,9.0,18.03,0.516,1536019200,64.569,1.997,1.997,128289000,0.62403,7.263,4.532,931761600,CAD,,26656298,0.9,20.033335,25270000,37.0,,,0.67754996,126593000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,11373000,1577750400,16,113748000,0.15640001,10.0,,2,1.1916722,,0.055320002,0.055320002,0.393,buy,2.3,0.01731,0.022,0.234,6.172,,Energy,6.0,33310800,0.0738,2459796,1533081600,2183914,,22.49,24.0,17.0,21.29,21.25,,,241000,0.007,325412992,205580992,0.341,,
BNP.TO,-0.53424656,0.15864205,,,2.0,4.347026,,6.0,5.773,,1.0,1.36,0.7,1536019200,54.285,,,217800992,0.44248,5.324,2.356,1159471616,CAD,,235419017,-0.05,-27.2,34919124,234.0,,,0.63932997,339289000,,,Oil & Gas E&P,,,1514678400,1057536000,2/1,,1,86400,,,1530316800,-212448992,1577750400,13,309672992,-0.07005,1.0,1.31,2,0.23557943,,-0.43161,-0.43161,0.369,hold,2.9,-0.0070700003,-0.13317999,-0.121,1.916,,Energy,1.0,255412000,0.012200001,3193074,1533081600,4101860,,6.75,4.0,1.25,1.96,1.75,,,,,809099008,492222016,-0.841,,
BNS.TO,-0.00905323,0.15864205,,,1.0,1.29652,,1.0,49.322,,3.0,76.79,,1536019200,,-0.071,-0.03,,0.0,,-1.366,-34945155072,CAD,,1221044532,7.46,10.293566,,96988.0,,,0.0,24906000000,,,Banks - Global,,,1509408000,1080864000,2/1,,1,86400,,,1532995200,8232999936,1572480000,12,-22603999232,0.42686,1.0,1.45,2,1.5569118,,0.32773,0.32773,,buy,2.4,0.0092,0.13609,-0.013,21.239,,Financial Services,1.0,1231740032,0.0239,29466768,1533081600,29418956,,19.48,94.0,81.0,86.79,87.5,,,256607993856,208.33,122170998784,25582000128,6.743,,
BOS.TO,0.03014648,0.15864205,,,2.0,0.117768,,6.0,5.186,,6.0,12.1,2.861,1536019200,55.067,-0.202,-0.164,27898000,0.090459995,11.761,1.064,328117472,USD,,12730690,0.78,15.512821,-1443000,1014.0,,,0.15168001,44520000,,,Rubber & Plastics,,,1514678400,897955200,1/4,,1,86400,,,1530316800,12434000,1577750400,5,6014000,0.05688,5.0,,2,2.333205,,0.04032,0.04032,1.742,hold,2.8,0.0476,0.106029995,0.107,13.304,,Consumer Cyclical,2.0,23430900,0.010299999,244611,1533081600,265491,,23.36,12.7,10.0,11.54,11.54,,,12467000,0.532,66912000,308396992,0.53,,
BRB.TO,0.020408154,0.15864205,,,,-1.013116,,,1.037,,,3.95,1.268,1536019200,34.432,0.333,0.277,6143500,0.13361,24.773,3.31,152195568,CAD,,20270192,0.17,23.235294,3667567,163.0,,,0.26871002,15180427,,,Beverages - Brewers,,,1517356800,,,,1,86400,,,1532822400,275141,1580428800,4,10492699,0.04901,,,2,3.8090649,,0.00598,0.00598,0.603,buy,1.8,0.02253,0.0073100002,0.042,1.303,,Consumer Defensive,,35463100,0.0029,103005,1533081600,119800,,6.09,5.0,4.4,4.66,4.63,,,2673352,0.075,12660527,45982288,0.008,,
BSX.TO,-0.65000004,0.15864205,,,,1.939569,,,0.155,,,0.25,7.756,1536019200,,,,-8025072,0.0,-8.297,,66586468,CAD,,237424667,-0.05,-5.0,-12242750,,,,0.0,-142991,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-6917138,1577750400,4,-7749248,0.0,,-0.61,2,1.6129032,,0.0,0.0,7.745,buy,2.4,-0.06412,-0.09689999,,,,Basic Materials,,427023008,0.0019,853445,1533081600,905168,,1.4,0.54,0.27,0.41,0.41,,,40169228,0.094,0,,-0.015,,
BTE.TO,0.09939766,0.15864205,,,2.0,6.426155,,5.0,8.103,,8.0,3.58,0.569,1536019200,91.083,,,350238016,0.38054,7.4,2.816,2591715072,CAD,,232912800,0.41,8.731708,129865000,228.0,,,0.60489,,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-54673000,1577750400,16,336384992,-0.123730004,5.0,-0.23,2,0.44181168,,-0.0594,-0.0594,0.53,buy,2.1,-0.01571,-0.02842,0.243,3.9,,Energy,1.0,550553984,0.0296,16416557,1533081600,36983046,,9.25,8.5,4.5,6.33,6.0,,,,,1746695936,920376000,-0.232,,
BTO.TO,-0.11926603,0.15864205,,,2.0,3.214088,,6.0,1.663,,9.0,2.9,0.776,1536019200,34.893,0.068,-0.011,450334016,0.47047,7.426,3.494,3344088320,USD,,966113692,0.23,12.608696,-51526248,3109.0,,,0.54169,310753000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,118610000,1577750400,16,300864992,0.20739001,7.0,0.51,2,1.7438365,,0.123909995,0.123909995,0.302,buy,1.7,0.04849,0.07952,0.733,0.975,,Basic Materials,6.0,988680000,0.003,2608672,1533081600,2642947,,1.62,4.99,3.0,3.99,3.99,,,106952000,0.108,577836032,957193024,0.102,,
BXE.TO,-0.6366279,0.15864205,,,2.0,1.602341,,4.0,12.098,,1.0,1.24,0.797,1536019200,56.169,,,65382000,0.31643,7.51,2.376,491016096,CAD,,56961520,-0.78,-1.5897436,-50189752,157.0,,,0.35456002,90073000,,,Oil & Gas E&P,,,1514678400,1499299200,1/5,,1,86400,,,1530316800,-82846000,1577750400,10,63075000,-0.31394,1.0,-0.12,2,0.10249628,,-0.40095,-0.40095,0.592,underperform,3.6,-0.030450001,-0.10649,-0.292,4.066,,Energy,2.0,61763000,0.0395,2439234,1533081600,4547996,,8.44,3.0,0.45,1.22,1.0,,,5259000,0.085,419688992,206623008,-1.63,,
BYL.TO,0.85641015,0.15864205,,,,-0.635164,,,1.845,,,3.62,2.1,1536019200,55.374,,,5613000,0.049450003,23.997,1.187,134696368,CAD,,14389422,0.31,11.677419,-12871125,1260.0,,,0.34544998,,,,Communication Equipment,,,1514678400,,,,1,86400,,,1530316800,-2399000,1577750400,3,-2473000,0.01429,,,2,1.9620595,,-0.021140002,-0.021140002,1.233,buy,1.7,0.011390001,-0.07791,0.601,4.458,,Technology,,39913300,0.0008,26909,1533081600,24100,,1.35,6.0,5.75,5.83,5.75,,,6152000,0.196,31499000,113508000,-0.094,,
CAE.TO,0.30712175,0.15864205,,,2.0,0.730654,,2.0,8.374,,3.0,26.29,1.416,1536019200,56.642,0.179,0.164,536000000,0.18509,14.834,2.746,7950824448,CAD,,267454228,1.36,19.330883,277900000,9000.0,,,0.308,876900000,,,Aerospace & Defense,,,1522454400,994291200,2/1,,1,86400,,,1530316800,356800000,1585612800,11,391900000,0.13233,2.0,2.08,2,3.1394796,,0.12321,0.12321,1.004,buy,2.4,0.04318,0.16488001,0.1,10.805,,Industrials,3.0,267130000,0.0027,732321,1533081600,1932352,,4.76,30.0,24.5,27.86,29.0,,,500100000,1.867,1311600000,2895800064,1.33,,
CAS.TO,-0.17899317,0.15864205,,,2.0,-0.523861,,7.0,16.425,,7.0,13.04,1.515,1536019200,98.134,-0.897,-0.895,426000000,0.09547,7.034,0.672,2996553216,CAD,,67028629,1.57,8.305732,259250000,11000.0,,,0.15038,,,,Paper & Paper Products,,,1514678400,,,,1,86400,,,1530316800,178000000,1577750400,6,267000000,0.04796,7.0,0.3,2,0.79391176,,0.039890002,0.039890002,0.862,buy,2.0,0.028350001,0.12399,0.043,47.078,,Basic Materials,6.0,94632400,0.017,1605375,1533081600,2142700,,7.62,18.0,16.0,17.13,17.38,,,71000000,0.751,1683000064,4462000128,1.823,,
CBL.TO,-0.8436019,0.15864205,,,10.0,3.681414,,7.0,2.248,,7.0,1.66,0.754,1536019200,400.945,,,,0.0,,5.109,545508608,CAD,,15736758,0.27,,,34.0,,,-1.0326899,-140899000,,,Credit Services,,,1514678400,,,,1,86400,,,1530316800,-237016000,1577750400,1,-30202000,-1.8086,7.0,,2,0.7384342,,-2.21983,-2.21983,0.609,hold,3.0,-0.28465998,-0.92314005,,2.056,,Financial Services,6.0,57121400,0.0178,988481,1533081600,1162490,,19.67,2.85,2.85,2.85,2.85,,,49732000,0.894,501244992,106772000,-4.565,,
CCA.TO,-0.28372145,0.15864205,,,2.0,0.616313,,8.0,38.854,,4.0,64.5,0.475,1536019200,172.102,-0.201,-0.196,1053164992,0.44979998,6.937,3.12,7306323456,CAD,,22805704,6.27,10.287082,212333872,4000.0,,,0.45783,1023909000,,,Telecom Services,,,1504137600,,,,1,86400,,,1527724800,347951008,1567209600,12,753937984,0.23389,8.0,2.77,2,1.6600608,,0.14861,0.14861,0.398,buy,2.2,0.05524,0.18606001,0.127,47.51,,Communication Services,10.0,33618400,0.01,496613,1533081600,501370,,7.81,100.0,72.0,82.92,82.0,,,62818000,1.274,3865776896,2341420032,6.99,,
CCO.TO,0.021121025,0.15864205,,,2.0,0.535227,,2.0,12.221,,3.0,12.5,6.155,1536019200,30.905,,,538974976,0.26072,10.481,2.733,5649057280,CAD,,395290076,0.21,59.52381,871542720,2620.0,,,0.36827,804919000,,,Industrial Metals & Minerals,,,1514678400,1139961600,2/1,,1,86400,,,1530316800,-207012000,1577750400,12,805910976,0.041589998,2.0,-2.37,2,1.0228295,,-0.10014,-0.10014,3.203,hold,2.8,0.00686,-0.0414,-0.29,5.223,,Basic Materials,3.0,395792992,0.008,3160424,1533081600,3552131,,3.32,18.0,10.0,14.39,15.0,,,837296000,2.115,1495057024,2067249024,-0.523,,
CDV.TO,-0.2903226,0.15864205,,,,0.284,,,0.021,,,0.455,3.104,1534377600,,,,-29299590,0.0,-5.267,807.704,154311152,AUD,,292046011,,,-12184676,117.0,,,1.0,149596,,,Gold,,,1498780800,,,,1,86400,,,1522454400,-29336554,1561852800,2,-23526146,-154.1013,,,3,21.666668,,0.0,0.0,2.934,strong_buy,1.5,-1.7328501,-3.5238001,1.292,0.0,,Basic Materials,,372124000,0.0,63081,1531699200,270000,,0.0,6.81,4.69,5.75,5.75,,,9885429,0.026,0,191049,-0.071,,
CEE.TO,-0.28634357,0.15864205,,,1.0,0.381034,,6.0,1.107,,10.0,1.63,9.575,1536019200,,0.48,0.481,386812000,0.56893003,4.072,2.317,1574988032,USD,,1133805699,0.1,16.3,164044624,,,,0.48001,303030000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,135155008,1577750400,1,355683008,0.41157,9.0,-0.25,2,1.4724481,,0.19879,0.19879,6.727,strong_buy,1.0,0.12557,0.18205999,-0.181,0.591,,Basic Materials,1.0,1153880064,0.0,1500,1533081600,100,,0.17,1.94,1.94,1.94,1.94,,,282764000,0.245,0,679896000,0.117,,
CERV.TO,0.012509227,0.15864205,,,,1.051225,,,14.83,,,13.76,1.535,1536019200,103.511,0.16,0.137,57659000,0.044689998,7.942,0.355,457921184,CAD,,11934786,1.77,7.7740116,-64843752,,,,0.16521999,210854000,,,Farm & Construction Equipment,,,1514678400,1256688000,3/2,,1,86400,,,1530316800,22549000,1577750400,6,6869000,0.03143,,1.28,2,0.927849,,0.01748,0.01748,0.304,buy,2.3,0.04636,0.09986,0.143,82.193,,Industrials,,15681800,0.0423,719574,1533081600,745158,,95.92,19.0,15.75,17.46,17.25,,,1930000,0.123,240460000,1290104064,1.347,,
CEU.TO,-0.23711342,0.15864205,,,2.0,2.430072,,5.0,2.464,,7.0,4.49,3.497,1536019200,61.835,1.448,1.074,134792000,0.11988,11.622,1.393,1566511488,CAD,,250711564,0.29,15.4827585,-27653500,1724.0,,,0.24022,,,,Oil & Gas Drilling,,,1514678400,1406160000,3/1,,1,86400,,,1530316800,48527000,1577750400,13,78564000,0.06815,5.0,1.59,2,1.8222402,,0.04316,0.04316,1.806,buy,1.6,0.04203,0.07784,0.197,4.199,,Energy,3.0,267620000,0.023599999,6366330,1533081600,5929758,,11.65,10.0,7.0,7.85,7.5,,,,,410393984,1124347008,0.18,,
CF.TO,0.5477272,0.15864205,,,2.0,0.149459,,4.0,6.362,,7.0,6.83,1.176,1536019200,17.67,,,,0.0,,-0.307,-330827488,CAD,,85611969,0.77,8.87013,,2038.0,,,0.88091004,879885000,,,Capital Markets,,,1522454400,,,,1,86400,,,1530316800,23498000,1585612800,2,249896992,0.06862,3.0,0.64,2,1.0735618,,0.03053,0.03053,1.076,buy,2.0,0.00976,0.04818,0.375,11.598,,Financial Services,2.0,98836704,0.0159,1806608,1533081600,1038900,,11.51,9.0,9.0,9.0,9.0,,,1365110016,14.146,147516992,1077606016,0.211,,
CFF.TO,0.02870822,0.15864205,,,,1.255032,,,8.422,,,3.95,2.917,1536019200,73.204,1.147,1.163,65543700,0.11221,5.345,0.6,350336288,CAD,,28840848,1.47,2.687075,-14422756,698.0,,,0.25214002,118703400,,,Lumber & Wood Production,,,1514678400,,,,1,86400,,,1530316800,25858800,1577750400,4,48509700,0.07964,,0.09,2,0.46900976,,0.04427,0.04427,1.278,buy,2.5,0.06711,0.12376001,0.72,22.045,,Basic Materials,,46549500,0.016900001,784805,1533081600,913405,,11.68,10.5,6.0,8.63,9.0,,,23958500,0.514,163196000,584097024,0.976,,
CFP.TO,0.22414541,0.15864205,,,10.0,2.163985,,10.0,15.952,,9.0,26.58,2.621,1536019200,16.753,1.156,1.089,1050499968,0.20650999,3.784,0.781,3974763008,CAD,,64326889,2.46,10.804878,391350016,6284.0,,,0.37897,1620700000,,,Lumber & Wood Production,,,1514678400,,,,1,86400,,,1530316800,480000000,1577750400,6,725800000,0.15581,10.0,,2,1.6662488,,0.09436,0.09436,1.464,buy,2.5,0.13404,0.26721,0.259,39.324,,Basic Materials,6.0,128626000,0.0074,957082,1533081600,1092732,,2.5,43.0,27.0,37.42,39.0,,,572800000,4.453,398600000,5087000064,3.711,,
CFW.TO,-0.006818235,0.15864205,,,2.0,3.072328,,9.0,3.668,,3.0,4.44,2.427,1536019200,207.245,,,255828992,0.12413,6.485,0.805,1658964608,CAD,,82730226,0.48,9.25,-74900496,3800.0,,,0.10114,,,,Oil & Gas Equipment & Services,,,1514678400,1401667200,2/1,,1,86400,,,1530316800,16231000,1577750400,14,68752000,0.05408,8.0,-2.28,2,1.2104689,,0.00787,0.00787,1.673,buy,2.1,0.0402,0.01021,0.674,14.588,,Energy,3.0,144440000,0.0182,2626608,1533081600,2927317,,6.79,10.25,4.5,8.18,8.0,,,13006000,0.09,1051992000,2060985984,0.103,,
CFX.TO,1.0865602,0.15864205,,,2.0,0.507246,,6.0,10.621,,4.0,26.9,2.444,1536019200,,2.163,2.119,330300000,0.24216999,4.882,1.182,1612368384,CAD,,27992576,2.03,13.251231,151750000,1279.0,,,0.37987,411200000,,,Paper & Paper Products,,,1514678400,,,,1,86400,,,1530316800,185100000,1577750400,5,264500000,0.18645,4.0,10.2,2,2.5327182,,0.13571,0.13571,1.658,hold,3.0,0.16343,0.30974,0.411,20.883,,Basic Materials,3.0,65250800,0.0047,343083,1533081600,354055,,3.16,21.47,19.17,20.01,19.55,,,187900000,2.88,0,1363900032,2.834,,
CG.TO,-0.40044492,0.15864205,,,2.0,-0.512369,,6.0,7.172,,5.0,5.5,3.032,1536019200,13.864,0.892,0.856,414496992,0.37235,3.902,1.453,1617486208,USD,,214013769,0.58,9.4827585,549724224,3634.0,,,0.36195,498942000,,,Gold,,,1514678400,1148515200,3/1,,1,86400,,,1530316800,181699008,1577750400,11,318148000,0.20298,5.0,0.54,2,0.76687115,,0.16323,0.16323,0.932,hold,2.7,0.05118,0.09089,-0.129,3.816,,Basic Materials,3.0,291937984,0.0054,1564992,1533081600,1338248,,2.17,9.43,5.0,6.45,5.77,,,187894000,0.644,290223008,1113181056,0.621,,
CGO.TO,-0.26619512,0.15864205,,,2.0,0.735336,,9.0,41.946,,1.0,58.65,0.522,1536019200,168.052,-0.161,-0.169,1080135040,0.43965998,5.987,2.632,6466260480,CAD,,8301541,5.49,10.683061,226700256,4736.0,,,0.43965998,1035545000,,,Telecom Services,,,1504137600,,,,1,86400,,,1527724800,122787000,1567209600,4,769182976,0.23253,8.0,1.34,2,1.3982264,,0.04998,0.04998,0.443,hold,2.8,0.05599,0.18521,0.116,149.584,,Communication Services,10.0,14458100,0.0022,36800,1533081600,36135,,2.61,75.14,46.77,59.61,58.27,,,63559000,3.886,3907525120,2456743936,7.424,,
CGT.TO,-0.5703125,0.15864205,,,,3.050794,,,0.273,,,0.275,18.033,1536019200,,,,-3794229,0.0,-10.835,,41111356,CAD,,136098488,-0.02,-13.750001,-14286724,,,,0.0,,,,Gold,,,1506729600,,,,1,86400,,,1530316800,7637506,1569801600,1,-3987235,0.0,,,3,1.007326,,0.0,0.0,12.143,buy,2.0,-0.048699997,0.17577,,,,Basic Materials,,158768992,0.0002,37636,1533081600,37100,,0.33,1.2,1.2,1.2,1.2,,,3344000,0.021,0,,0.046,,
CGX.TO,-0.18207145,0.15864205,,,2.0,0.292955,,5.0,11.05,,7.0,32.71,0.42,1536019200,86.187,18.0,16.088,256436000,0.16061,10.094,1.621,2588563968,CAD,,62958015,1.5,21.806665,57656124,13000.0,,,0.6994,1078870000,,,Media - Diversified,,,1514678400,,,,1,86400,,,1530316800,85598000,1577750400,10,238252992,0.08203,4.0,1.22,2,2.9601808,,0.05361,0.05361,0.306,buy,2.2,0.04614,0.12011,0.124,25.192,,Consumer Cyclical,1.0,63332900,0.0254,1606155,1533081600,2065935,,7.04,40.0,30.0,34.95,35.5,,,34897000,0.551,603139968,1596665984,1.351,,
CGY.TO,0.10390067,0.15864205,,,,0.778185,,,12.445,,,31.21,2.238,1536019200,,0.111,0.107,25152000,0.08425,8.856,0.746,222750912,CAD,,7634985,2.37,13.1687765,-3769375,2900.0,,,0.19633,52904000,,,Business Services,,,1506729600,,,,1,86400,,,1530316800,16133000,1569801600,4,436000,0.07458,,,2,2.5078344,,0.05404,0.05404,2.162,buy,2.0,0.09819999,0.17608,0.09,38.785,,Industrials,,7753260,0.0001,1000,1533081600,1084,,0.16,41.0,37.0,38.5,38.0,,,18270000,2.361,0,298552000,2.079,,
CHH.TO,-0.6217949,0.15864205,,,,-0.388273,,,-0.008,,,0.29,0.795,1536019200,,,,13414000,0.07868,10.371,0.816,139115808,CAD,,117856219,0.04,7.25,585250,709.0,,,0.34921002,61290000,,,Medical Care,,,1514678400,,,,1,86400,,,1530316800,-18655000,1577750400,3,11940000,0.0271,,,2,,,-0.11185,-0.11185,0.503,buy,1.7,0.02183,-2.4012399,0.014,0.846,,Healthcare,,203684992,0.0,0,1533081600,5616,,0.0,0.9,0.4,0.63,0.6,,,,,81760000,170492000,-0.095,,
