,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
CORV.TO,Infinity,0.15217936,,,,-1.866006,,,0.423,,,5.19,4.104,1537142400,270.652,,,-24337000,-0.94417,-8.251,7.791,200810512,USD,,27675743,-0.6,-8.65,-25168500,163.0,,,0.70197,17232000,,,Drug Manufacturers - Specialty & Generic,,,1514678400,,,,1,86400,,,1530316800,-17998000,1577750400,2,-24163000,-1.09982,,0.15,2,12.269504,,-0.69825,-0.69825,3.168,strong_buy,1.5,-0.26098,-0.82512003,0.074,0.747,,Healthcare,,34871500,0.0005,18900,1534377600,0,0.0007,0.95,8.0,7.0,7.5,7.5,,,21867000,0.627,39951000,25776000,-0.53,,
CP.TO,0.31989872,0.15217936,,,2.0,1.414124,,1.0,46.133,,6.0,273.23,0.568,1537142400,129.039,-0.07,-0.092,3311000064,0.49271,14.289,7.04,47310438400,CAD,,142543821,15.3,17.85817,733249984,12830.0,,,0.51934,3524000000,,,Railroads,,,1514678400,,,,1,86400,,,1530316800,2278000128,1577750400,17,2368000000,0.40089,2.0,1.54,2,5.922659,,0.33898997,0.33898997,0.419,buy,2.3,0.08372,0.38263,0.065,46.521,,Industrials,1.0,142574000,0.0061000003,864922,1534377600,733829,,3.63,320.0,260.0,286.25,285.0,,,51000000,0.358,8482999808,6720000000,15.726,,
CPG.TO,-0.17730498,0.15217936,,,2.0,2.508985,,1.0,16.321,,9.0,8.22,0.414,1537142400,47.714,,,1396600064,0.44115,6.265,2.764,8749753344,CAD,,545878343,0.73,11.260274,-158375008,1085.0,,,0.69227,1889900000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-583900032,1577750400,17,1801400064,-0.12487,4.0,-0.19,2,0.50364566,,-0.18444,-0.18444,0.353,buy,2.3,-0.01516,-0.06276,0.336,5.788,,Energy,1.0,549859008,0.026199998,14393877,1534377600,12049779,,5.17,18.25,9.5,13.12,13.0,,,9000000,0.016,4277400064,3165799936,-1.07,,
CPH.TO,-0.3514645,0.15217936,,,,0.20077,,,0.922,,,3.26,1.267,1537142400,87.028,1.052,0.873,19705000,0.58164,4.594,2.672,90534288,USD,,16407695,0.46,7.0869565,6958000,26.0,,,0.93934,38417000,,,Drug Manufacturers - Specialty & Generic,,,1514678400,,,,1,86400,,,1530316800,8899000,1577750400,4,18062000,0.55579,,,2,3.5357919,,0.2228,0.2228,1.185,buy,2.0,0.20357999,0.4365,-0.295,1.268,,Healthcare,,26721100,0.0036000002,65400,1534377600,224,,3.07,6.72,4.23,5.05,4.62,,,12639000,0.472,21483000,33878000,0.279,,
CPI.TO,-0.6641791,0.15217936,,,,-0.488414,,,1.061,,,0.225,0.675,1537142400,19.601,,,1026000,0.0838,18.046,1.512,18515624,CAD,,24094334,-0.12,-1.875,-9722125,71.0,,,0.78110003,3784000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-8673000,1577750400,1,284000,-0.34313,,,3,0.21206409,,-0.70839995,-0.70839995,0.494,strong_buy,1.0,-0.034089997,-0.15915,2.196,0.283,,Energy,,44165100,0.0001,200,1521158400,0,,0.48,0.65,0.65,0.65,0.65,,,869000,0.02,9001000,12243000,-0.2,,
CPX.TO,0.13231134,0.15217936,,,2.0,0.544963,,1.0,28.894,,4.0,28.51,0.737,1537142400,70.06,-0.446,-0.358,653000000,0.58408,7.713,4.505,5036409856,CAD,,101909539,1.89,15.084657,385000000,731.0,,,0.63685,614000000,,,Utilities - Regulated Electric,,,1514678400,,,,1,86400,,,1530316800,57000000,1577750400,11,447000000,0.322,4.0,2.14,2,0.9867101,,0.08766,0.08766,0.458,buy,2.2,0.03216,0.02922,0.626,10.753,,Utilities,7.0,101167000,0.0064,578802,1534377600,489857,,2.88,33.0,25.0,29.45,30.0,,,49000000,0.48,2099000064,1118000000,0.548,,
CQE.TO,-0.71875,0.15217936,,,,4.076625,,,0.596,,,0.05,0.182,1537142400,40.84,,,12541000,0.24649,5.208,1.284,65318120,CAD,,216415745,0.02,2.5,5362500,17.0,,,0.34345,24731000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-16184000,1577750400,3,11853000,-0.20877,,-0.12,2,0.08389261,,-0.31809,-0.31809,0.182,underperform,3.7,-0.02378,-0.105,-0.104,0.207,,Energy,,491056000,0.0113,5566094,1534377600,37600,,0.19,0.1,0.06,0.08,0.08,,,4264000,0.017,59761000,50878000,-0.066,,
CR.TO,-0.58411217,0.15217936,,,2.0,3.772596,,8.0,5.741,,2.0,1.88,1.115,1537142400,40.093,,,95916000,0.46013,6.298,2.898,604052224,CAD,,113837034,0.06,31.333334,-89607624,76.0,,,0.65234,130954000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-564000,1577750400,19,105931000,-0.0119,6.0,,2,0.32746908,,-0.00271,-0.00271,1.115,buy,2.2,-0.00113,-0.00065,0.141,1.392,,Energy,3.0,151708000,0.026800001,4065405,1534377600,4337930,,10.78,4.5,2.25,3.29,3.25,,,,,349183008,208452992,-0.004,,
CRH.TO,0.65079355,0.15217936,,,2.0,1.14599,,7.0,0.977,,6.0,5.14,2.259,1537142400,50.432,,,49730096,0.45233002,9.968,4.509,495708320,USD,,65522522,0.16,32.125,38360284,18.0,,,0.2583,28250438,,,Medical Instruments & Supplies,,,1514678400,,,,1,86400,,,1530316800,8240448,1577750400,9,41006344,0.20091,5.0,,2,5.261003,,0.07495,0.07495,2.147,buy,1.8,0.07501,0.14003,0.306,1.499,,Healthcare,1.0,72490304,0.028399998,208619,1534377600,336021,,7.55,5.75,4.23,4.83,4.61,,,4469617,0.062,64390784,109941440,0.11,,
CRON.TO,4.30597,0.15217936,,,,4.30963,,,1.285,,,14.35,52.749,1537142400,2.449,2.296,3.155,-3000,-0.00032000002,-859496.7,278.334,2578490112,CAD,,150170106,0.08,179.37502,-96519256,103.0,,,1.4407401,7230000,,,Drug Manufacturers - Specialty & Generic,,,1514678400,1418774400,1/7,,1,86400,,,1530316800,2834000,1577750400,5,-20923000,-0.16775,,,2,11.1673155,,0.30591,0.30591,42.608,hold,2.6,-0.0066799996,0.02037,4.278,0.06,,Healthcare,,177148000,0.024,4247050,1534377600,3866194,,0.8,13.03,4.6,8.36,6.9,,,89609000,0.506,5565000,9264000,0.014,,
CRWN.TO,0.03305781,0.15217936,,,,0.029442,,,11.025,,,10.15,3.714,1537142400,13.623,0.111,0.115,21776000,0.75415003,10.881,8.206,236941120,CAD,,5895216,0.68,14.92647,6684750,7.0,,,0.8746,,,,Specialty Finance,,,1514678400,,,,1,86400,,,1530316800,6095000,1577750400,3,11350000,0.75387,,,2,0.9206349,,0.21108,0.21108,3.142,buy,2.0,0.05441,0.082150005,0.171,3.038,,Financial Services,,9461370,0.0013,12500,1534377600,13100,,5.56,8.93,8.82,8.86,8.82,,,21955000,2.28,32061000,28875000,0.62,,
CS.TO,-0.45774645,0.15217936,,,2.0,4.37926,,1.0,1.95,,1.0,0.79,2.935,1537142400,30.493,-0.466,-0.405,142790000,0.25443,4.194,1.067,598908096,USD,,286112350,0.13,6.0769234,10976750,1209.0,,,0.36742002,187811000,,,Copper,,,1514678400,990057600,1/5,,1,86400,,,1530316800,75988000,1577750400,11,148071008,0.18165001,1.0,-0.02,2,0.4051282,,0.114870004,0.114870004,1.305,buy,1.9,0.04603,0.08755,0.153,1.464,,Basic Materials,1.0,399448000,0.0089,3570333,1534377600,1953739,,11.8,1.54,0.92,1.21,1.15,,,102797000,0.257,271339008,561212032,0.168,,
CSU.TO,0.38623047,0.15217936,,,2.0,-0.164081,,10.0,31.433,,9.0,949.87,0.725,1537142400,43.056,0.017,0.017,426844992,0.15274,46.764,7.143,19960963072,USD,,19655992,31.82,29.85135,620876608,14335.0,,,0.36812,937277000,,,Software - Application,,,1514678400,,,,1,86400,,,1530316800,264924000,1577750400,10,595897024,0.1489,10.0,1.6,2,30.218878,,0.094799995,0.094799995,0.636,hold,2.6,0.1117,0.44868,0.253,131.867,,Technology,6.0,21191500,0.0067000003,142918,1534377600,140542,,2.7,998.69,714.45,846.09,837.37,,,343566016,16.212,286798016,2794514944,12.5,,
CTC.TO,-0.0027766228,0.15217936,,,2.0,-0.486205,,6.0,66.673,,3.0,237.05,1.822,1537142400,126.594,-0.153,-0.201,1484099968,0.10918,15.197,1.659,22554241024,CAD,,60150701,,,729512512,12488.0,,,0.31859,4331200000,,,Specialty Retail,,,1514592000,,,,1,86400,,,1530316800,686300032,1577664000,1,936700032,0.0848,7.0,,2,3.5554125,,0.05049,0.05049,1.37,strong_buy,1.0,0.04671,0.14431,0.028,204.028,,Consumer Cyclical,10.0,3423370,0.0,400,1534377600,1447,,0.99,4.0,4.0,4.0,4.0,,,486500000,7.503,6448799744,13593600000,10.266,,
CU.TO,-0.1941421,0.15217936,,,2.0,0.504874,,8.0,17.188,,8.0,31.76,1.104,1537142400,157.89,,,1491000064,0.33641997,13.362,4.495,19923433472,CAD,,124643009,2.31,13.748919,-712750016,5359.0,,,0.57085,2497000000,,,Utilities - Diversified,,,1514678400,1371427200,2/1,,1,86400,,,1530316800,275000000,1577750400,8,843000000,0.20375,9.0,7.85,2,1.8478009,,0.07694,0.07694,0.648,hold,3.0,0.02813,0.054109998,0.027,16.383,,Utilities,10.0,197620992,0.018,4903774,1534377600,4899834,,26.92,38.0,34.0,35.75,35.0,,,149000000,0.549,9996000256,4432000000,1.017,,
CVE.TO,0.059919,0.15217936,,,2.0,2.586754,,5.0,15.465,,4.0,12.97,1.166,1537142400,52.581,,,2034000000,0.10217,12.056,1.232,24521222144,CAD,,1018396576,0.97,13.371134,2606374912,2882.0,,,0.23097,3312000000,,,Oil & Gas Integrated,,,1514678400,,,,1,86400,,,1530316800,-1824999936,1577750400,24,1902000000,-0.07379,3.0,1.51,2,0.838668,,-0.026819998,-0.026819998,0.677,buy,2.4,-0.021659998,-0.09431,0.445,16.187,,Energy,1.0,1228700032,0.0127,15569828,1534377600,14376347,,4.01,22.0,14.0,16.65,16.0,,,376000000,0.306,9991999488,19907000320,-0.435,,
CWB.TO,0.0067487955,0.15217936,,,2.0,2.508022,,4.0,25.869,,2.0,34.1,,1537142400,,0.098,0.101,,0.0,,7.397,5468088832,CAD,,88293458,3.26,10.460122,,2173.0,,,0.0,675649000,,,Banks - Regional - Canada,,,1509408000,1168300800,2/1,,1,86400,,,1532995200,245588000,1572480000,13,-2566522112,0.50240004,1.0,1.34,2,1.3181801,,0.35147998,0.35147998,,hold,2.8,0.00975,0.104720004,0.112,8.337,,Financial Services,1.0,88929000,0.0211,1877488,1534377600,1920536,,8.03,45.0,31.0,39.08,40.0,,,145632000,1.638,2258895104,739276992,2.749,,
CWX.TO,-0.091346085,0.15217936,,,2.0,1.446724,,10.0,4.749,,8.0,5.6,3.155,1537142400,99.268,0.276,0.492,76242000,0.06003,10.688,0.642,814850304,CAD,,76779788,0.55,10.181818,-73542128,1188.0,,,0.14856,152173000,,,Building Materials,,,1514678400,1400198400,1/2,,1,86400,,,1530316800,38464000,1577750400,8,-17825000,0.0468,10.0,,2,1.1791955,,0.030280001,0.030280001,1.384,buy,2.0,0.04735,0.11389,0.194,16.891,,Basic Materials,2.0,77744600,0.003,234915,1534377600,244535,,1.47,8.5,7.0,7.66,7.63,,,,,366264000,1270136960,0.512,,
CXI.TO,0.23128188,0.15217936,,,,0.938241,,,9.636,,,31.41,3.309,1537142400,21.542,0.194,0.238,8817354,0.23091999,17.469,4.034,154027744,USD,,4759797,1.42,22.119719,-1974182,294.0,,,0.98164004,31920841,,,Capital Markets,,,1509408000,,,,1,86400,,,1532995200,4569224,1572480000,2,624297,0.20586,,,2,3.2596514,,0.11966,0.11966,3.181,buy,2.0,0.0621,0.077989995,0.17,6.109,,Financial Services,,6263430,0.001,6651,1534377600,6600,,5.84,37.0,34.0,35.5,35.5,,,59881076,9.363,13276156,38183224,0.73,,
CXR.TO,-0.9463739,0.15217936,,,,-1.823876,,,-12474.249,,,25.99,0.129,1537142400,,,,273545984,0.45852003,12.828,5.882,3509131008,USD,,170939,2.27,11.449339,259206752,444.0,,,0.67888,435848000,,,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-736905984,1577750400,1,211536000,0.06713,,,2,,,-1.2352201,-1.2352201,0.096,hold,3.0,0.01058,,-0.132,3492.069,,Healthcare,,48913500,0.0023,110973,1534377600,3951,0.7575,16.98,12.5,12.5,12.5,12.5,,,259530000,1518.216,3764473088,596577984,-4313.478,,
DBO.TO,-0.43055558,0.15217936,,,,1.745832,,,0.125,,,0.215,3.63,1537142400,21.553,,,2818000,0.076469995,11.849,0.906,33391868,CAD,,149959154,0.01,21.5,428500,134.0,,,0.57008,20047000,,,Consumer Electronics,,,1522454400,,,,1,86400,,,1530316800,-1006000,1585612800,1,583000,-0.00328,,,3,1.72,,-0.0273,-0.0273,2.35,buy,2.0,-0.00225,-0.04504,0.168,0.209,,Technology,,175951008,0.0,0,1534377600,0,,0.03,0.61,0.61,0.61,0.61,,,7409000,0.042,4731000,36849000,-0.006,,
DEE.TO,-0.38842976,0.15217936,,,2.0,2.821664,,9.0,1.01,,7.0,0.77,0.689,1537142400,82.291,,,40936000,0.32558998,7.055,2.297,288788000,CAD,,139108305,0.07,11.0,-76157504,41.0,,,0.58216,54128000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-16074000,1577750400,10,53886000,-0.02779,9.0,-1.16,2,0.76237625,,-0.12784,-0.12784,0.63,buy,2.3,-0.0057800002,-0.08248,0.815,0.677,,Energy,6.0,185547008,0.0068,1267658,1534377600,1629808,,15.12,1.75,1.0,1.4,1.35,,,868000,0.005,154240992,125730000,-0.092,,
DGC.TO,-0.23460418,0.15217936,,,2.0,0.006191,,2.0,11.299,,3.0,10.44,4.148,1537142400,12.571,-0.643,-0.641,310100000,0.40952998,6.5,2.662,2015745024,USD,,174569447,0.39,26.76923,-6169500,926.0,,,0.44889,301900000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,76400000,1577750400,17,294000000,0.21646,1.0,3.94,2,0.9239755,,0.1009,0.1009,2.228,buy,1.9,0.04219,0.03943,0.065,4.329,,Basic Materials,1.0,175299008,0.0134000005,2341730,1534377600,2298120,,3.67,16.13,9.6,12.93,12.29,,,150300000,0.858,248700000,757200000,0.437,,
DHX.TO,-0.6378379,0.15217936,,,2.0,0.259927,,3.0,2.346,,3.0,1.86,1.65,1537142400,216.223,,,75546000,0.1739,14.656,2.549,1107207808,CAD,,35201114,0.02,93.0,230785632,505.0,,,0.40870997,177552000,,,Broadcasting - TV,,,1530316800,,,,1,86400,,,1530316800,-14060000,1593475200,12,13364000,0.118,3.0,-83.75,2,0.7928389,,-0.032360002,-0.032360002,0.998,hold,2.8,0.01979,-0.01653,0.111,3.23,,Consumer Cyclical,3.0,134376000,0.0454,6092575,1534377600,7661613,,3.7,7.0,0.5,2.54,1.75,,,46550000,0.347,866603008,434416000,-0.105,,
DIV.TO,0.0,0.15217936,,,2.0,1.436785,,8.0,1.849,,6.0,3.17,109.346,1537142400,58.543,0.117,0.13,,0.0,,14.642,366527552,CAD,,105098698,0.18,17.61111,-54531124,,,,0.92964995,19303000,,,Specialty Finance,,,1514678400,,,,1,86400,,,1530316800,12227000,1577750400,8,16343000,0.84848,7.0,,2,1.7144403,,0.48843,0.48843,109.159,buy,1.7,0.04694,0.060949996,0.495,0.235,,Financial Services,3.0,107378000,0.0034999999,370120,1534377600,394009,,3.67,4.56,4.0,4.19,4.25,,,81128000,0.756,116141000,25033000,0.11,,
DML.TO,0.46551728,0.15217936,,,,1.219696,,,0.39,,,0.85,3.983,1537142400,,,,-20661460,-1.42698,-19.139,27.311,395440224,CAD,,497494117,-0.02,-42.500004,-15276768,68.0,,,-0.029289998,469000,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-21085632,1577750400,8,-22199586,-1.83493,,-0.8,2,2.1794872,,-1.4561099,-1.4561099,3.573,buy,2.1,-0.05144,-0.09227,0.015,0.026,,Basic Materials,,559182976,0.0043,2415143,1534377600,1950782,,5.02,1.65,0.61,1.13,1.09,,,29539000,0.053,0,14479101,-0.038,,
DNA.TO,0.07299268,0.15217936,,,2.0,1.242309,,3.0,0.841,,8.0,1.46,17.642,1536019200,,,,-8975804,0.0,-44.437,,398854432,CAD,,231511553,-0.03,-48.666668,-28055952,61.0,,,0.0,,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-8922358,1577750400,1,-6900332,0.0,3.0,,2,1.7360286,,0.0,0.0,17.563,buy,2.0,-0.023629999,-0.03866,,,,Basic Materials,1.0,355492992,0.0023,818939,1533081600,1296757,,1.23,1.47,1.47,1.47,1.47,,,120166000,0.338,0,,-0.026,,
DOL.TO,-0.092728734,0.15217936,,,1.0,0.700741,,4.0,-0.175,,4.0,40.69,1.181,1537142400,,0.132,0.076,843676032,0.25011,17.928,4.484,15125568512,CAD,,314070544,1.94,20.974226,263548992,8310.0,,,0.48838,1600319000,,,Discount Stores,,,1517097600,1529452800,3/1,,1,86400,,,1532822400,536267008,1580169600,14,584233024,0.23197001,5.0,1.77,2,,,0.15898,0.15898,0.328,buy,2.4,0.24069001,,0.069,10.183,,Consumer Defensive,7.0,326827008,0.010299999,2265744,1534377600,2324262,,2.64,55.0,40.0,48.57,49.0,,,181703008,0.556,1779918976,3373179904,1.59,,
DOO.TO,0.47928846,0.15217936,,,2.0,1.816371,,10.0,-4.645,,6.0,60.59,0.877,1537142400,,-0.559,-0.608,633000000,0.13104,11.181,1.465,7077336064,CAD,,38888166,3.58,16.924582,520787488,10350.0,,,0.24554001,1067500000,,,Recreational Vehicles,,,1517356800,,,,1,86400,,,1532995200,229400000,1580428800,6,673800000,0.10102,10.0,1.72,2,,,0.04749,0.04749,0.258,buy,2.4,0.12389,,0.18,47.812,,Consumer Cyclical,6.0,44516600,0.0084,811616,1534377600,356514,,3.09,80.0,64.0,71.67,70.5,,,107900000,1.111,1213200000,4830600192,2.247,,
DPM.TO,0.07777774,0.15217936,,,2.0,4.702551,,4.0,3.485,,3.0,3.04,1.32,1537142400,9.0,0.5,0.483,100012000,0.26528,5.796,1.538,579691008,USD,,118756309,0.36,8.444444,-5056500,3540.0,,,0.2625,81632000,,,Gold,,,1514678400,1082505600,5/1,,1,86400,,,1530316800,20775000,1577750400,5,89232000,0.103,2.0,0.12,2,0.8723099,,0.05511,0.05511,0.91,buy,2.0,0.02981,0.032190003,0.184,2.112,,Basic Materials,2.0,178514000,0.0047999998,850090,1534377600,58775,,0.24,3.84,3.07,3.6,3.76,,,13861000,0.078,56605000,376999008,0.116,,
DR.TO,-0.08551371,0.15217936,,,2.0,1.05805,,1.0,4.492,,2.0,14.35,0.931,1537142400,85.859,0.006,-0.555,96005000,0.23743,6.583,1.563,631997376,USD,,30959090,0.66,21.742424,39753124,1544.0,,,0.41674998,161920000,,,Medical Care,,,1514678400,,,,1,86400,,,1530316800,17513000,1577750400,6,79037000,0.17305,1.0,0.89,2,3.1945682,,0.043309998,0.043309998,0.809,buy,2.5,0.0929,0.21330999,0.108,13.059,,Healthcare,1.0,30983300,0.082600005,1435280,1534377600,1180832,,16.99,14.02,10.37,11.94,11.72,,,46756000,1.509,167884000,404352000,0.52,,
DRM.TO,0.12845314,0.15217936,,,2.0,0.621043,,1.0,9.574,,4.0,8.08,3.244,1537142400,92.672,,,89946000,0.24002,19.113,4.588,1719168128,CAD,,70630071,0.95,8.505263,-302268992,283.0,,,0.39398,144016000,,,Real Estate - General,,,1514678400,,,,1,86400,,,1530316800,189727008,1577750400,3,15178000,0.21862,4.0,,2,0.84395236,,0.50629,0.50629,1.069,buy,1.7,0.02309,0.20159,0.169,3.433,,Real Estate,10.0,105082000,0.0026,282451,1534377600,131271,,5.26,13.0,11.75,12.42,12.5,,,165412000,1.529,977139968,374737984,1.681,,
DRT.TO,0.16696584,0.15217936,,,2.0,1.887471,,3.0,2.095,,5.0,6.53,2.897,1537142400,6.128,,,22807000,0.07132,21.9,1.562,499482080,CAD,,82334286,0.35,18.657145,-5907625,1109.0,,,0.4186,122544000,,,Engineering & Construction,,,1514678400,,,,1,86400,,,1530316800,1203000,1577750400,7,16100000,0.03022,3.0,200.94,2,3.1169453,,0.0037599998,0.0037599998,2.305,buy,2.1,0.02683,0.00682,0.152,3.792,,Industrials,2.0,84650304,0.0369,3396695,1534377600,3591245,,20.46,8.0,6.5,7.36,7.5,,,59916000,0.708,10864000,319774016,0.01,,
DSG.TO,0.28653967,0.15217936,,,2.0,0.379457,,2.0,6.709,,3.0,43.81,1.099,1537142400,11.417,0.222,0.187,83234000,0.32042,41.281,13.227,3436020480,USD,,76618599,0.55,79.65455,72124624,1235.0,,,0.72852,,,,Software - Application,,,1517356800,,,,1,86400,,,1532995200,28319000,1580428800,4,75667000,0.15934,1.0,4.68,2,6.5300345,,0.10902,0.10902,0.973,buy,2.5,0.041739997,0.05827,0.171,3.384,,Technology,1.0,76864600,0.0084,648734,1534377600,445710,,4.97,40.72,32.5,37.05,37.5,,,34068000,0.443,58839000,259764992,0.369,,
DW.TO,-0.70000005,0.15217936,,,,0.022096,,,-1.486,,,0.05,0.088,1537142400,,,,-13524000,-1.2337201,-1.04,1.283,14063780,CAD,,18629861,-0.42,,3474000,940.0,,,0.25397,4623000,,,Computer Systems,,,1522454400,,,,1,86400,,,1530316800,-15192000,1585612800,2,-1614000,-1.24065,,,2,,,-1.38588,-1.38588,0.019,underperform,4.0,-0.77371,,-0.901,0.46,,Technology,,24319700,0.0,0,1534377600,10000,,0.0,0.65,0.25,0.45,0.45,,,117000,0.005,12600000,10962000,-0.638,,
ECA.TO,0.17731953,0.15217936,,,1.0,5.504574,,2.0,6.794,,2.0,16.93,0.732,1537142400,68.524,,,1539000064,0.33261,13.344,4.438,20536436736,USD,,884293576,1.09,15.53211,-215250000,2107.0,,,0.45407,1710000000,,,Oil & Gas E&P,,,1514678400,1115683200,2/1,,1,86400,,,1530316800,65000000,1577750400,11,1582000000,0.103520006,2.0,0.57,2,2.4919045,,0.014049999,0.014049999,0.664,buy,1.6,0.01987,0.00979,0.363,4.773,,Energy,6.0,954528000,0.0069,6617861,1534377600,6309241,0.0068,2.98,21.0,13.35,17.37,17.0,,,336000000,0.351,4451999744,4626999808,0.067,,
ECI.TO,0.39690232,0.15217936,,,2.0,0.020315,,4.0,5.583,,7.0,28.94,1.005,1537142400,184.647,0.25,0.269,293244992,0.22376,14.209,3.179,4166716928,CAD,,106541286,0.88,32.886364,45072500,4259.0,,,0.48810002,621582000,,,Rental & Leasing Services,,,1514678400,,,,1,86400,,,1530316800,69070000,1577750400,7,220584000,0.10258,4.0,,2,5.183593,,0.052699998,0.052699998,0.807,buy,2.5,0.04119,0.11574,0.073,12.305,,Industrials,1.0,107540000,0.0066000004,711833,1534377600,1188645,,0.82,29.0,23.0,26.64,29.0,,,36180000,0.337,1106483968,1310541056,0.646,,
ECN.TO,-0.05210924,0.15217936,,,2.0,,,2.0,3.632,,10.0,3.77,8.842,1537142400,68.032,-0.98,-0.776,,0.0,,23.678,2290090240,USD,,306013903,0.26,14.5,,540.0,,,0.8032,84374000,,,Credit Services,,,1514678400,,,,1,86400,,,1530316800,-47589896,1577750400,11,9789880,0.01747,7.0,0.46,2,1.0379956,,0.80709,0.80709,7.513,buy,2.1,-0.01258,-0.02602,0.444,0.263,,Financial Services,7.0,324991008,0.0058999998,1942530,1534377600,1950601,,1.61,6.0,2.3,3.79,3.84,,,52856000,0.16,914182976,96717560,0.178,,
EDR.TO,-0.03300327,0.15217936,,,2.0,3.795676,,5.0,1.143,,5.0,2.97,3.684,1537142400,,,,29024000,0.18080999,12.087,2.186,350814560,USD,,126618643,0.14,21.214285,-11666500,1325.0,,,0.31082,45061000,,,Silver,,,1514678400,,,,1,86400,,,1530316800,339000,1577750400,5,22517000,0.01051,5.0,0.1,2,2.5984251,,0.00211,0.00211,3.024,hold,2.8,0.0058999998,0.00235,0.188,1.259,,Basic Materials,3.0,128995000,0.0221,2841674,1534377600,2938529,,18.02,4.53,2.42,3.03,2.88,,,31179000,0.242,0,160516992,0.0,,
EDT.TO,-0.25925922,0.15217936,,,,2.899788,,,0.029,,,0.3,10.469,1537142400,,,,-3196000,-0.98703,-20.248,19.985,64711268,CAD,,137396310,-0.01,,-1064625,18.0,,,0.85052,3304000,,,Diagnostics & Research,,,1514678400,,,,1,86400,,,1530316800,-4020000,1577750400,1,-2900000,-1.05775,,,2,10.344829,,-1.24151,-1.24151,9.614,buy,2.0,-0.34073,-0.74362,-0.778,0.015,,Healthcare,,225591008,0.0004,4200,1534377600,8200,,2.63,0.03,0.03,0.03,0.03,,,5222000,0.023,0,3238000,-0.019,,
EDV.TO,-0.21371293,0.15217936,,,2.0,0.70163,,4.0,9.18,,8.0,20.16,1.703,1537142400,47.201,,,280784992,0.33595002,9.261,3.111,2600364800,USD,,74652499,1.15,17.530436,-281497888,4536.0,,,0.42266998,252713000,,,Gold,,,1514678400,1449014400,1/10,,1,86400,,,1530316800,-92050000,1577750400,10,245530000,0.0417,6.0,13.83,2,2.1960783,,-0.19656,-0.19656,0.544,buy,1.7,0.01312,-0.103760004,0.885,7.961,,Basic Materials,6.0,107738000,0.0312,3220066,1534377600,3190035,,15.31,29.19,19.21,24.03,23.43,,,85065000,0.79,479342016,835787008,-1.565,,
EFH.TO,-0.06721437,0.15217936,,,,0.000693,,,12.88,,,12.49,0.54,1537142400,,0.269,0.279,9317000,0.03303,4.725,0.156,44027268,CAD,,11468478,1.21,10.322313,24968124,256.0,,,0.13265,34409000,,,Insurance - Property & Casualty,,,1514678400,,,,1,86400,,,1530316800,5763000,1577750400,2,40161000,0.01593,,,2,0.9697205,,0.02898,0.02898,0.455,hold,3.0,0.0046,0.0367,0.39,23.753,,Financial Services,,11923500,0.0729,869055,1534377600,856955,,569.13,14.0,14.0,14.0,14.0,,,113376000,9.509,0,282073984,0.678,,
