,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
RPM,0.3501984,0.15987647,,,1.0,1.548898,,4.0,12.202,,3.0,67.39,2.454,1534291200,133.282,-0.327,-0.331,688467968,0.12937,15.658,2.026,10780172288,USD,,131557943,3.77,17.875332,175459744,14540.0,,,0.41696,2218912000,0.013200001,0.82461,Specialty Chemicals,,,1527724800,881625600,5/4,,1,86400,,,1527724800,333912000,1590883200,9,390383008,0.105220005,4.0,2.29,2,5.5228653,,0.06347,0.06347,1.446,buy,2.5,0.06755,0.22084999,0.044,40.568,,Basic Materials,8.0,133442000,0.0342,4565613,1531440000,4265290,0.0387,3.51,77.0,63.0,68.89,70.0,,,341822016,2.561,2177219072,5321643008,2.504,,
T,-0.0999465,0.15987647,,,1.0,0.369896,,3.0,25.205,,9.0,33.6,0.806,1534291200,104.145,0.272,0.311,45451001856,0.287,9.078,2.605,412610428928,USD,,7256408260,3.65,9.205479,9752250368,273210.0,,,0.51967996,83167000000,0.00061,0.55972,Telecom Services,,,1514678400,890352000,2/1,,1,86400,,,1530316800,31860000768,1577750400,26,40656998400,0.15012999,5.0,1.48,2,1.3330687,,0.20118,0.20118,0.599,hold,2.6,0.0311,0.20817,-0.021,25.504,,Communication Services,2.0,7262000128,0.01,72648177,1531440000,84474872,0.0117999995,1.93,43.0,24.0,35.37,35.0,,,13557000192,1.867,191762006016,158368006144,5.117,,
INAP,-0.23913038,0.15987647,,,10.0,3.499609,,1.0,-0.396,,8.0,12.78,0.616,1534291200,,,,87346000,0.29598,10.219,3.025,892570624,USD,,17635410,-1.36,-9.3970585,22960376,503.0,,,0.55154,148744000,0.05954,0.87711996,Software - Application,,,1514678400,1511222400,1/4,,1,86400,,,1530316800,-45813000,1577750400,5,33400000,0.049850002,8.0,-4.02,2,,,-0.15524,-0.15524,0.503,buy,2.2,0.0143,-16.65804,0.177,14.763,,Technology,7.0,20168000,0.1616,3429335,1531440000,3666808,0.22690001,8.0,30.0,13.0,20.1,22.0,,,14739000,0.735,662747008,295105984,-2.292,,
ATO,0.09248555,0.15987647,,,1.0,0.023016,,6.0,42.803,,3.0,94.12,0.309,1534291200,71.201,-0.044,0.005,1078375040,0.3439,12.777,4.394,13778528256,USD,,108966611,4.26,22.093897,-417910240,4565.0,,,0.42789,1287401000,0.01227,0.76028997,Utilities - Regulated Gas,,,1506729600,769132800,3/2,,1,86400,,,1530316800,599577024,1569801600,6,1156824960,0.23131001,3.0,3.36,2,2.1989112,,0.19139999,0.19139999,0.187,buy,2.3,0.041199997,0.13859001,0.068,28.576,,Utilities,3.0,111201000,0.0145000005,1617354,1531440000,1882509,0.0147,5.09,102.0,88.0,95.17,96.0,,,20930000,0.188,3388855040,3135726080,5.461,,
CARG,Infinity,0.15987647,,,2.0,,,10.0,1.43,,9.0,52.69,3.25,1534291200,,5.873,6.194,12926000,0.03378,392.814,13.271,5077510144,USD,,54943569,0.31,169.96774,26208000,549.0,,,0.94383,,0.44497,0.78253996,Internet Content & Information,,,1514678400,,,,1,86400,,,1530316800,38778000,1577750400,6,39449000,0.02159,10.0,,2,36.846153,,0.1034,0.1034,3.031,buy,2.3,0.03139,0.3438,0.447,4.317,,Technology,10.0,88762496,0.0394,4311568,1531440000,5854428,0.1244,4.48,55.0,36.0,48.0,51.5,,,141762000,1.295,0,382612000,0.411,,
INO,-0.123333275,0.15987647,,,2.0,2.355837,,8.0,1.218,,9.0,5.05,3.585,1534291200,,,,-86827184,-2.32095,-4.496,10.434,390349440,USD,,85733449,-1.01,-5.0,-36800480,278.0,,,-1.598,-56352532,0.06305,0.32472,Biotechnology,,,1514678400,1402012800,1/4,,1,86400,,,1530316800,-94630704,1577750400,5,-62860216,-2.4331,7.0,,2,4.146141,,-2.52954,-2.52954,3.459,buy,1.8,-0.36968,-0.80529,0.198,0.417,,Healthcare,3.0,91496800,0.0991,9063151,1531440000,9655722,0.1067,13.94,13.0,8.0,11.2,12.0,,,95595008,1.045,0,37410184,-1.061,,
IT,0.28793943,0.15987647,,,1.0,1.563919,,2.0,10.146,,4.0,156.22,0.64,1534291200,263.811,,,507081984,0.13317999,31.807,4.236,16128795648,USD,,83001341,4.39,35.585423,277059008,14000.0,,,0.61775,1991296000,0.031040002,1.07621,Information Technology Services,,,1514678400,828316800,2/1,,1,86400,,,1530316800,85810000,1577750400,8,348545984,0.06356,2.0,2.41,2,15.397202,,0.02254,0.02254,0.5,buy,2.2,0.02301,0.09668,0.187,41.865,,Technology,3.0,90818000,0.0643,5842923,1531440000,5591930,0.066300005,12.86,161.0,116.0,144.75,149.5,,,141804992,1.561,2430838016,3807494912,0.929,,
GPRO,-0.4244604,0.15987647,,,2.0,0.51778,,4.0,1.346,,8.0,6.21,1.487,1534291200,71.606,,,-90654704,-0.07886,-9.836,0.776,891645568,USD,,102757329,0.14,44.357143,-2114700,1273.0,,,0.29580998,385164000,0.0074699996,0.42022,Consumer Electronics,,,1514678400,,,,1,86400,,,1530316800,-154803008,1577750400,5,14353000,-0.115559995,9.0,-3.14,2,4.6136703,,-0.13465999,-0.13465999,1.003,hold,3.3,-0.12323,-0.61855,-0.047,8.359,,Technology,10.0,103548000,0.16620001,24723172,1531440000,24405432,0.2215,5.3,7.0,5.0,6.09,6.0,,,139794000,1.002,134416000,1149624064,-1.126,,
VOXX,-0.3322785,0.15987647,,,,-0.134098,,,18.744,,,5.3,2.939,1534291200,3.915,,,-8020000,-0.01626,-11.33,0.184,90868888,USD,,19854114,0.11,48.18182,16505000,972.0,,,0.26328,132297000,0.094890006,0.63747,Auto Parts,,,1519776000,,,,1,86400,,,1527724800,556000,1582848000,1,-22681000,-0.03467,,2.1,2,0.28275716,,0.075830005,0.075830005,1.367,hold,3.0,-0.017029999,-0.01556,-0.122,20.269,,Consumer Cyclical,,21938100,0.0126,305939,1531440000,300193,0.0189,4.0,5.3,5.3,5.3,5.3,,,49827000,2.059,17465000,493124000,1.518,,
PHM,0.019369602,0.15987647,,,1.0,0.816481,,2.0,15.919,,3.0,27.02,4.546,1534291200,72.25,2.521,2.217,1423158016,0.15042,7.4,1.113,10531422208,USD,,260572834,3.86,7.0000005,547220224,4810.0,,,0.24143,2031513000,0.085889995,0.91726,Residential Construction,,,1514678400,1125619200,2/1,,1,86400,,,1530316800,743977984,1577750400,15,1034332992,0.14523,2.0,0.17,2,1.6973429,,0.07925,0.07925,0.293,hold,2.7,0.0875,0.16715999,0.271,32.562,,Consumer Cyclical,5.0,284019008,0.0715,20295044,1531440000,23073799,0.0783,3.82,45.0,24.0,33.67,33.0,,,379230016,1.335,3270553088,9461327872,2.549,,
BOOT,2.5322392,0.15987647,,,2.0,1.457989,,2.0,8.098,,8.0,29.68,1.587,1534291200,93.467,7.204,7.701,70487000,0.10062,14.976,1.507,1055597440,USD,,27921582,1.36,21.82353,22204124,1200.0,,,0.31114,207915000,0.00453,1.14604,Apparel Stores,,,1522454400,,,,1,86400,,,1530316800,34863000,1585612800,8,64021000,0.07572,4.0,1.04,2,3.6651027,,0.04976,0.04976,0.087,buy,1.9,0.05771,0.17094,0.162,25.941,,Consumer Cyclical,4.0,27995800,0.1287,3602318,1531440000,4102447,0.1293,5.23,32.0,24.0,28.63,29.0,,,7374000,0.263,211900000,700553984,1.252,,
HRI,0.12537837,0.15987647,,,10.0,2.299,,1.0,17.379,,2.0,51.8,0.84,1534291200,453.866,,,211100000,0.113120005,17.124,1.937,3614858240,USD,,26727419,2.27,22.819384,16075000,4900.0,,,0.25127,422500000,0.0089300005,0.96607,Rental & Leasing Services,,,1514678400,1467331200,1/3,,1,86400,,,1530316800,216700000,1577750400,5,448300000,0.083809994,5.0,0.66,2,2.9806087,,0.11612,0.11612,0.76,buy,2.3,0.02695,0.57472,0.168,65.824,,Industrials,4.0,28479200,0.0249,709042,1531440000,767328,0.0373,3.83,75.0,50.0,65.8,70.0,,,44000000,1.545,2248000000,1866099968,7.555,,
SBH,-0.12764907,0.15987647,,,1.0,-0.395549,,1.0,-2.721,,4.0,17.86,2.121,1534291200,,-0.02,-0.125,575532992,0.14604999,6.387,0.933,3675950592,USD,,106544239,2.11,8.464456,309528512,14035.0,,,0.49451,1964895000,0.0071799997,1.3137,Specialty Retail,,,1506729600,,,,1,86400,,,1530316800,238580000,1569801600,9,403460992,0.118190005,1.0,1.15,2,,,0.060539998,0.060539998,0.312,hold,3.3,0.13808,,-0.002,31.309,,Consumer Cyclical,2.0,119881000,0.2165,26013030,1531440000,28329644,0.26549998,11.59,17.0,13.0,14.33,14.0,,,76855000,0.641,1838306048,3940762880,1.883,,
MVIS,-0.62369335,0.15987647,,,,-0.843169,,,0.125,,,1.08,1.228,1534291200,,,,-26274000,-1.99257,-3.133,6.243,82318408,USD,,84203453,-0.21,-5.1428576,-14210875,113.0,,,0.103520006,1015000,0.00789,0.2807,Electronic Components,,,1514678400,1329782400,1/8,,1,86400,,,1530316800,-28229000,1577750400,3,-25573000,-2.13947,,-0.24,2,8.64,,-2.14083,-2.14083,0.989,buy,1.7,-0.5351,-3.6568398,0.504,0.168,,Technology,,93073296,0.083100006,7732581,1531440000,7809757,0.099300005,11.7,4.5,3.0,3.67,3.5,,,20993000,0.226,0,13186000,-0.36,,
ZNGA,0.039164543,0.15987647,,,1.0,0.790153,,6.0,1.86,,7.0,4.02,2.007,1534291200,,,,78485000,0.088870004,38.185,3.393,2996936192,USD,,724118026,0.19,21.157894,110226624,1555.0,,,0.69074994,602419000,0.083620004,0.77581,Electronic Gaming & Multimedia,,,1514678400,,,,1,86400,,,1530316800,35718000,1577750400,13,98856000,0.053850003,4.0,0.88,2,2.1612904,,0.04044,0.04044,1.825,buy,2.5,0.015470001,0.02249,0.037,1.019,,Technology,3.0,860182016,0.0404,34774604,1531440000,30885764,0.044699997,3.5,6.0,3.7,4.84,5.0,,,392179008,0.456,0,883152000,0.041,,
PPG,Infinity,0.15987647,,,5.0,1.525447,,9.0,20.18,,3.0,112.17,1.7,1534291200,101.786,-0.212,-0.252,2428999936,0.15803,12.841,2.029,31190028288,USD,,240943544,7.02,15.978632,1258625024,47200.0,,,0.42863,6541000000,0.0014,0.80112,Specialty Chemicals,,,1514678400,1434326400,2/1,,1,86400,,,1530316800,1240000000,1577750400,20,1252999936,0.12648,9.0,2.07,2,5.5584736,,0.09538,0.09538,1.118,buy,2.5,0.07196,0.2353,0.086,61.211,,Basic Materials,9.0,242018000,0.0317,7679706,1531440000,8694409,0.0309,5.48,144.0,102.0,120.2,119.5,,,1087000064,4.491,5072000000,15370000384,5.808,,
HCP,-0.08899456,0.15987647,,,1.0,0.609926,,2.0,10.948,,2.0,26.3,4.006,1534291200,136.702,3.75,3.64,958400000,0.51917,20.882,10.841,20013668352,USD,,468399580,0.54,48.7037,285621632,190.0,,,0.56751,1030164000,0.00211,0.90369004,REIT - Healthcare Facilities,,,1514678400,1477958400,1098/1000,,1,86400,,,1530316800,62481000,1577750400,15,855126016,0.21978001,2.0,22.02,2,2.4022653,,0.03457,0.03457,2.489,hold,2.8,0.01841,0.012669999,0.023,3.933,,Real Estate,6.0,469832992,0.0176,8254180,1531440000,8980251,0.024400001,2.72,29.0,25.0,26.9,27.0,,,91381000,0.194,7404747776,1846029952,0.129,,
FND,-0.046129823,0.15987647,,,1.0,,,10.0,5.5,,6.0,34.67,1.498,1534291200,29.98,0.9,0.95,178384000,0.113570005,19.96,2.267,3560581632,USD,,44054271,1.22,28.41803,-65309376,3680.0,,,0.4125,,0.032279998,1.02443,Home Improvement Stores,,,1514419200,,,,1,86400,,,1530144000,142948000,1577491200,15,126691000,0.08579001,10.0,1.13,2,6.303636,,0.09101,0.09101,0.172,buy,2.1,0.08166,0.31915,0.262,16.455,,Consumer Cyclical,5.0,97222096,0.0674,6555954,1531440000,6538611,0.2006,4.79,60.0,39.0,48.0,48.0,,,547000,0.006,160298000,1570651008,1.363,,
STMP,0.16024399,0.15987647,,,1.0,-0.123085,,10.0,33.639,,4.0,227.5,3.377,1534291200,13.364,0.409,0.467,204664992,0.39304,20.572,8.086,4210325504,USD,,17194337,11.32,20.097174,174014000,825.0,,,0.81301004,389483000,0.72290003,0.0,Software - Application,,,1514678400,1084320000,1/2,,1,86400,,,1530316800,178992992,1577750400,5,255687008,0.35187998,8.0,1.52,2,6.7629833,,0.34374002,0.34374002,3.234,buy,2.0,0.16304001,0.35329,0.202,29.661,,Technology,6.0,18154700,0.103199996,1872970,1531440000,1973048,0.1447,5.42,320.0,280.0,301.0,300.0,,,282868000,15.581,81596000,520720992,9.586,,
UIS,1.4785278,0.15987647,,,5.0,1.186101,,3.0,-25.003,,10.0,20.0,1.495,1534291200,,,,270800000,0.09717,3.941,0.383,1067201088,USD,,50184727,1.81,11.049725,206824992,20500.0,,,0.23219,578300000,0.01766,1.18007,Information Technology Services,,,1514678400,1256515200,1/10,,1,86400,,,1530316800,53800000,1577750400,2,194700000,0.082279995,7.0,1.11,2,,,0.019299999,0.019299999,1.327,buy,2.5,0.06112,,0.002,55.002,,Technology,3.0,51013200,0.1925,9819762,1531440000,9587611,0.33330002,10.42,16.0,13.0,14.5,14.5,,,584300032,11.454,648300032,2786899968,1.021,,
GHDX,1.0932231,0.15987647,,,2.0,0.730637,,7.0,6.281,,6.0,65.05,5.386,1534291200,,,,21664000,0.06026,96.299,5.803,2086214272,USD,,18453254,0.84,77.44048,13144875,863.0,,,0.81868,279247000,0.02846,0.91045,Diagnostics & Research,,,1514678400,,,,1,86400,,,1530316800,4230000,1577750400,7,40935000,0.03425,5.0,0.32,2,10.356631,,0.01176,0.01176,5.05,hold,3.0,0.03194,0.02141,0.119,10.251,,Healthcare,4.0,35855200,0.0274,981193,1531440000,885828,0.0479,2.98,62.0,32.7,49.67,50.0,,,152944992,4.266,0,359527008,0.11,,
VLY,0.053153038,0.15987647,,,5.0,0.996831,,6.0,9.255,,6.0,11.85,,1534291200,,0.167,0.454,,0.0,,10.735,8789767168,USD,,320750209,1.02,11.617648,,2842.0,,,0.0,720064000,0.03374,0.56876,Banks - Regional - US,,,1514678400,1336521600,105/100,,1,86400,,,1530316800,168315008,1577750400,9,454432992,0.414,3.0,2.77,2,1.280389,,0.22046,0.22046,,buy,2.5,0.0067299996,0.063319996,0.305,2.751,,Financial Services,1.0,331470016,0.0429,14211073,1531440000,15358419,0.0446,7.68,15.0,13.0,13.92,14.0,,,502398016,1.516,5075002880,818819968,0.566,,
PAY,0.08837438,0.15987647,,,2.0,1.526292,,1.0,6.731,,9.0,23.03,1.457,1532995200,112.459,,,222356992,0.12227,14.72,1.8,3273102592,USD,,109895747,1.73,13.312139,213686000,5600.0,,,0.4057,738738000,0.31261,0.11324,Business Equipment,,,1509408000,,,,1,86400,,,1525046400,-77735000,1572480000,3,164420992,0.054759998,4.0,1.06,2,3.4214828,,-0.042740002,-0.042740002,0.95,hold,3.0,0.02622,-0.10023,-0.074,16.301,,Industrials,2.0,110740000,0.042600002,4716657,1530230400,5752729,0.0479,4.38,23.04,23.0,23.03,23.04,,,168404992,1.521,866180992,1818620032,-0.697,,
EPE,-0.38360655,0.15987647,,,2.0,5.045512,,10.0,1.38,,5.0,1.87,0.687,1534291200,1210.986,,,586000000,0.51133996,7.946,4.063,4656358912,USD,,54321487,0.04,46.75,-148250000,436.0,,,0.7644,745000000,0.27857,0.71616,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-184000000,1577750400,11,411000000,0.08726,10.0,0.17,2,1.3550725,,-0.16056,-0.16056,0.628,hold,3.3,0.01242,-0.40263,0.311,4.649,,Energy,7.0,257024992,0.032,8233641,1531440000,9334596,0.20549999,5.53,5.0,1.0,2.98,3.0,,,98000000,0.381,4298999808,1146000000,-0.746,,
DUK,-0.045433402,0.15987647,,,1.0,-0.082225,,5.0,59.701,,6.0,81.7,0.663,1534291200,131.822,-0.274,-0.271,10245000192,0.43280998,11.245,4.867,115206250496,USD,,711756346,4.97,16.438631,-1388499968,29060.0,,,0.47175997,11100000000,0.00071999995,0.60459,Utilities - Regulated Electric,,,1514678400,1341273600,1/3,,1,86400,,,1530316800,2780000000,1577750400,16,7136000000,0.24933,4.0,4.18,2,1.3684863,,0.11732,0.11732,0.244,hold,2.6,0.026800001,0.066599995,0.015,33.767,,Utilities,3.0,712355008,0.0153,10921028,1531440000,10570558,0.0156,3.58,92.0,72.0,84.56,86.0,,,306000000,0.43,56043999232,23670999040,3.953,,
BTG,-0.14942527,0.15987647,,,2.0,1.390939,,6.0,1.663,,9.0,2.2,0.776,1534291200,34.893,0.068,-0.011,450334016,0.47047,6.153,2.895,2770709504,USD,,966113692,0.21,10.476191,-51526248,3109.0,,,0.54169,310753000,0.00603,0.0,Gold,,,1514678400,,,,1,86400,,,1530316800,118610000,1577750400,1,300864992,0.20739001,7.0,2.58,2,1.3229104,,0.123909995,0.123909995,0.302,strong_buy,1.5,0.04849,0.07952,0.733,0.975,,Basic Materials,6.0,985860992,0.0113,11190403,1531440000,9514897,,4.32,3.5,3.5,3.5,3.5,,,106952000,0.108,577836032,957193024,0.102,,
JBHT,0.20543015,0.15987647,,,1.0,0.890346,,10.0,18.596,,3.0,124.56,1.129,1534291200,49.426,0.557,0.55,1108765056,0.13998,13.021,1.823,14436948992,USD,,86730591,6.44,19.341614,15247625,24681.0,,,0.18091999,1301589000,0.20687,0.74684,Integrated Shipping & Logistics,,,1514678400,1116892800,2/1,,1,86400,,,1530316800,755486016,1577750400,20,940739008,0.08806,9.0,1.04,2,6.6982145,,0.09538,0.09538,0.893,buy,2.3,0.10419,0.4391,0.239,72.229,,Industrials,7.0,109344000,0.024300002,2653492,1531440000,3005986,0.0306,2.73,151.0,104.0,133.8,135.0,,,15191000,0.139,1005011008,7920766976,6.828,,
EAT,0.4439975,0.15987647,,,5.0,-0.809589,,1.0,-17.607,,1.0,48.69,0.36,1534291200,,-0.017,-0.136,410998016,0.13108,8.357,1.096,3434865920,USD,,40210089,3.96,12.295454,180132496,58478.0,,,0.17446,547010000,0.01132,1.10761,Restaurants,,,1530057600,1164931200,3/2,,1,86400,,,1530057600,125882000,1593216000,16,284451008,0.0828,1.0,1.48,2,,,0.040149998,0.040149998,0.149,hold,2.9,0.11796,,0.008,68.606,,Consumer Cyclical,1.0,40821600,0.2951,11711427,1531440000,11758353,,12.27,55.0,37.0,46.0,46.0,,,10872000,0.266,1506712064,3135417088,2.72,,
W,0.84381604,0.15987647,,,2.0,2.215973,,5.0,-2.185,,9.0,149.92,0.892,1534291200,,,,-263602000,-0.046269998,-45.189,2.091,11912028160,USD,,55790498,-3.09,-48.5178,55961376,9700.0,,,0.23194,1118823000,0.06219,1.13172,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,-357708992,1577750400,20,96158000,-0.05802,10.0,-2.27,2,,,-0.06279,-0.06279,0.685,buy,2.4,-0.20265,,0.474,64.587,,Consumer Cyclical,10.0,59660800,0.1024,9182223,1531440000,10434009,0.22709998,5.22,150.0,60.0,121.0,123.0,,,575385984,6.416,483305984,5696738816,-4.056,,
ALT,-0.89222986,0.15987647,,,,1.074661,,,0.958,,,5.45,1.679,1534291200,5.217,,,-16842480,-1.34644,-0.55,0.74,9256378,USD,,26993597,-2.06,,-8775268,30.0,,,-0.68130994,-7668007,0.14286,0.01672,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-58406960,1577750400,1,-12275409,-1.36099,,,2,5.6889353,,0.0,0.0,1.5,buy,2.0,-0.14887,-0.90917,-0.204,0.62,,Healthcare,,38483200,0.0462,1779963,1531440000,1444919,0.0585,2.06,2.0,2.0,2.0,2.0,,,4170770,0.112,1894695,12508899,-2.893,,
PRFT,0.6639255,0.15987647,,,1.0,0.614071,,5.0,11.248,,6.0,30.17,2.237,1534291200,14.983,1.429,1.428,56961000,0.11682,18.927,2.211,1078097536,USD,,33741416,1.69,17.85207,58548124,3024.0,,,0.34858,161513000,0.032509997,0.85603,Information Technology Services,,,1514678400,,,,1,86400,,,1530316800,24240000,1577750400,2,59895000,0.07539,3.0,47.25,2,2.6822546,,0.04971,0.04971,2.095,buy,2.0,0.04614,0.06612,0.041,14.858,,Technology,2.0,34809700,0.0109,378754,1531440000,570142,0.0128999995,3.25,30.0,30.0,30.0,30.0,,,10359000,0.298,56000000,487588000,0.72,,
FGEN,0.12890995,0.15987647,,,2.0,2.94281,,5.0,5.886,,8.0,59.75,7.952,1534291200,22.233,,,-121382000,-0.85580003,-35.134,30.068,4264615168,USD,,75545862,-1.31,-45.610687,-52260624,423.0,,,-0.49411,125668000,0.11111,0.67208,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-128498000,1577750400,5,-86547000,-0.89888,7.0,,2,10.151206,,-0.90597,-0.90597,7.918,buy,1.8,-0.11282,-0.33631,0.452,1.746,,Healthcare,8.0,84333400,0.0398,3354908,1531440000,3783589,0.0429,7.11,80.0,55.0,71.0,74.0,,,671897024,7.967,114454000,141834000,-1.582,,
GGP,0.03277147,0.15987647,,,2.0,0.994342,,2.0,8.666,,9.0,22.06,0.947,1534291200,147.439,-0.308,-0.256,1752680960,0.69153,19.632,13.576,34409332736,USD,,954723807,0.52,42.423077,1550478464,1700.0,,,0.71401,1806260000,0.00182,0.56009,REIT - Retail,,,1514678400,1326412800,1029/1000,,1,86400,,,1530316800,566027008,1577750400,9,1350190976,0.40944,7.0,7.74,2,2.5455801,,0.22962,0.22962,0.448,buy,2.3,0.028570002,0.06696,0.018,2.712,,Real Estate,8.0,958390976,0.0172,16587806,1531440000,17364920,0.026300002,1.32,24.0,21.5,22.55,22.0,,,194675008,0.204,13059220480,2534496000,0.598,,
BMA,-0.61906135,0.15987647,,,,1.051422,,,27.65,,,39.35,,1534291200,,0.37,0.546,,0.0,,2.444,3247044608,ARS,,44694649,8.74,4.5022883,,8949.0,,,0.0,28505310000,0.00164,0.27041999,Banks - Regional - Latin America,,,1514678400,,,,1,86400,,,1530316800,444005088,1577750400,11,,0.50662,,0.25,2,1.4231465,,0.33421,0.33421,,buy,2.5,0.05274,0.28069,0.62,19.84,,Financial Services,,669662976,0.0064,426575,1531440000,295501,,1.51,145.0,51.2,86.93,81.0,,,491737472,7.343,866287168,1328526976,6.63,,
ASPS,0.388543,0.15987647,,,2.0,0.218376,,2.0,18.258,,10.0,34.01,1.817,1534291200,127.663,-0.812,-0.826,110421000,0.12735,7.775,0.99,858543616,USD,,6093435,1.1,,82511128,7428.0,,,0.25386998,242348000,0.40382,0.71873003,Business Services,,,1514678400,,,,1,86400,,,1530316800,290747008,1577750400,1,76818000,0.051090002,6.0,0.91,2,1.862745,,0.33533,0.33533,1.379,hold,3.0,0.03882,1.54821,-0.128,49.363,,Industrials,3.0,17040900,0.1966,3350139,1531440000,3358525,0.72029996,60.31,30.0,30.0,30.0,30.0,,,127754000,7.512,398679008,867038976,16.346,,
ACCO,0.034042478,0.15987647,,,1.0,1.272641,,3.0,7.154,,3.0,12.15,1.736,1534291200,143.111,0.143,0.094,297400000,0.14843,7.349,1.091,2185558016,USD,,101611601,1.47,8.2653055,186324992,6620.0,,,0.3327,656400000,0.02121,0.95761,Business Equipment,,,1514678400,,,,1,86400,,,1530316800,140700000,1577750400,5,190500000,0.11619,3.0,0.79,2,1.6983505,,0.07022,0.07022,1.051,buy,2.0,0.050780002,0.19204001,0.018,18.752,,Industrials,6.0,104488000,0.040999997,4284029,1531440000,3956781,0.040999997,8.33,19.0,13.0,16.2,16.0,,,139200000,1.332,1070899968,2003600000,1.29,,
NM,-0.4969697,0.15987647,,,,2.372016,,,3.787,,,0.8247,1.017,1534291200,300.616,,,135388000,0.27185,12.939,3.518,1751807616,USD,,84361697,-0.52,,17232124,646.0,,,0.36108002,132407000,0.27707002,0.11067,Shipping & Ports,,,1514678400,,,,1,86400,,,1530316800,-155783008,1577750400,1,34094000,0.06503,,,4,0.21777132,,-0.29333,-0.29333,0.764,underperform,4.0,0.0076800003,-0.22668,0.113,4.2,,Industrials,,117693000,0.016900001,2101358,1531440000,2768124,0.0233,5.87,1.25,1.25,1.25,1.25,,,118454000,0.992,1666620032,498017984,-1.314,,
TLYS,0.6078768,0.15987647,,,1.0,0.785557,,7.0,5.983,,5.0,18.56,2.364,1534291200,,,,55833000,0.093339995,7.544,0.704,421208576,USD,,14877087,1.04,17.846153,27573124,1400.0,,,0.31198,175370000,0.05098,0.99929,Apparel Stores,,,1517616000,,,,1,86400,,,1533340800,26368000,1580688000,3,51790000,0.05491,9.0,2.35,2,3.1021228,,0.04408,0.04408,1.46,buy,2.0,0.06861,0.15287,0.134,20.618,,Consumer Cyclical,10.0,15640200,0.026700001,778630,1531440000,824322,0.0542,5.76,26.0,22.0,23.33,22.0,,,124226000,4.239,0,598182016,0.903,,
IPI,-0.19458127,0.15987647,,,1.0,1.054494,,7.0,3.23,,7.0,3.32,3.471,1534291200,14.697,,,35269000,0.27646,12.741,3.522,449364128,USD,,89269735,0.13,25.538462,30770250,454.0,,,0.14196,5779000,0.39598998,0.45955002,Agricultural Inputs,,,1514678400,,,,1,86400,,,1530316800,-2498000,1577750400,4,47407000,0.009509999,5.0,-0.82,2,1.0278637,,-0.01958,-0.01958,1.403,hold,3.0,0.00149,-0.00619,0.134,1.001,,Basic Materials,3.0,125330000,0.0433,5680498,1531440000,5359309,0.0908,5.42,5.0,3.25,3.88,3.63,,,26234000,0.209,59504000,127575000,-0.02,,
WLH,Infinity,0.15987647,,,5.0,1.558918,,1.0,21.214,,2.0,18.6,5.252,1534291200,148.384,0.163,0.185,160966000,0.080170006,14.191,1.138,2284315648,USD,,28219118,3.65,5.0958905,-324049120,643.0,,,0.18160999,316662000,0.041539997,0.97002,Residential Construction,,,1514678400,1368662400,100/825,,1,86400,,,1530316800,69964000,1577750400,1,104316000,0.077659994,1.0,0.67,2,0.8767795,,0.034849998,0.034849998,0.126,buy,2.0,0.03918,0.09652001,0.229,53.488,,Consumer Cyclical,1.0,33159500,0.0375,1425100,1531440000,852589,0.056999996,3.26,35.0,35.0,35.0,35.0,,,49171000,1.295,1455584000,2007801984,1.769,,
